　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表4—1    全国分年龄、性别、受教育程度的6岁及6岁以上人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人
年   龄   别,合      计,,,未上过学,,,扫   盲   班,,,小      学,,,初      中,,,高      中,,,中      专,,,大学专科,,,大学本科,,,研   究   生,,
,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,1156700293,593469678,563230615,89629436,25386944,64242492,20767295,6327997,14439298,441613351,217034413,224578938,422386607,238026237,184360370,99073845,59601039,39472806,39209614,19946276,19263338,28985486,17320758,11664728,14150726,9208762,4941964,883933,617252,266681
19岁,10354596,5366733,4987863,166987,61921,105066,33168,11749,21419,2101220,942822,1158398,6498351,3465184,3033167,988586,614856,373730,473114,218660,254454,72932,38837,34095,20010,12590,7420,228,114,114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,53551287,27286405,26264882,1103632,360148,743484,322910,105862,217048,13465385,5844312,7621073,32097891,17238237,14859654,3430262,2098993,1331269,2343387,1189809,1153578,684944,385138,299806,100648,62659,37989,2228,1247,981
20岁,10209760,5188485,5021275,199615,69408,130207,47825,16321,31504,2288632,997379,1291253,6234183,3307836,2926347,804154,488439,315715,524022,247406,276616,91347,49293,42054,19687,12250,7437,295,153,142
21岁,10441939,5265165,5176774,193794,66520,127274,56078,19032,37046,2427668,1051976,1375692,6333319,3338670,2994649,741262,444967,296295,555195,269542,285653,116430,63218,53212,17842,11070,6772,351,170,181
22岁,10694576,5420600,5273976,222293,71407,150886,65941,21752,44189,2668422,1148611,1519811,6415039,3431568,2983471,669523,405711,263812,495563,253293,242270,138960,76697,62263,18369,11290,7079,466,271,195
23岁,10290560,5284647,5005913,223044,71221,151823,69082,22373,46709,2725145,1189411,1535734,6120042,3328240,2791802,583363,361352,222011,397120,213094,184026,152288,86297,65991,19955,12370,7585,521,289,232
24岁,11914452,6127508,5786944,264886,81592,183294,83984,26384,57600,3355518,1456935,1898583,6995308,3831923,3163385,631960,398524,233436,371487,206474,165013,185919,109633,76286,24795,15679,9116,595,364,231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,68813749,35410037,33403712,1739426,519373,1220053,604695,177543,427152,22780941,9770588,13010353,38315960,21519161,16796799,3295341,2154252,1141089,1160697,682675,478022,799231,506474,292757,113889,77881,36008,3569,2090,1479
25岁,12309644,6333293,5976351,297523,91380,206143,95791,30074,65717,3743678,1629974,2113704,7058395,3896073,3162322,612604,390751,221853,295226,168813,126413,181381,110040,71341,24403,15810,8593,643,378,265
26岁,13430646,6910880,6519766,326422,97895,228527,110338,33079,77259,4271831,1851348,2420483,7596592,4222369,3374223,657334,423381,233953,261830,152749,109081,181183,113262,67921,24434,16409,8025,682,388,294
27岁,13759143,7099327,6659816,349477,104549,244928,120581,35535,85046,4544613,1961995,2582618,7684404,4320581,3363823,655703,427937,227766,221331,130935,90396,159621,101855,57766,22665,15503,7162,748,437,311
28岁,14533503,7467587,7065916,382495,113251,269244,135931,39409,96522,4966928,2108452,2858476,7995232,4523707,3471525,679545,449279,230266,203886,122040,81846,146718,95453,51265,21985,15526,6459,783,470,313
29岁,14780813,7598950,7181863,383509,112298,271211,142054,39446,102608,5253891,2218819,3035072,7981337,4556431,3424906,690155,462904,227251,178424,108138,70286,130328,85864,44464,20402,14633,5769,713,417,296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,77590658,39599888,37990770,2143752,587813,1555939,875158,220485,654673,29736110,12369042,17367068,39972183,23108694,16863489,3528794,2421763,1107031,675190,427962,247228,555657,385910,169747,99896,75813,24083,3918,2406,1512
30岁,16695128,8542239,8152889,471067,136397,334670,176416,49197,127219,6196354,2599707,3596647,8745424,5018348,3727076,769417,520693,248724,178153,110406,67747,135158,90824,44334,22315,16179,6136,824,488,336
31岁,14936662,7618156,7318506,396216,110664,285552,161499,41861,119638,5776707,2427011,3349696,7644187,4392695,3251492,685023,465677,219346,137582,86174,51408,114574,78571,36003,20125,15042,5083,749,461,288
32岁,16828596,8604082,8224514,456997,124590,332407,188062,47327,140735,6571238,2749767,3821471,8570142,4969608,3600534,757759,521172,236587,141033,90146,50887,120520,84166,36354,21985,16779,5206,860,527,333
33岁,13644990,6935279,6709711,385984,103046,282938,162608,39450,123158,5337125,2198468,3138657,6965867,4046174,2919693,587232,406992,180240,100840,65218,35622,88040,62624,25416,16642,12914,3728,652,393,259
34岁,15485282,7900132,7585150,433488,113116,320372,186573,42650,143923,5854686,2394089,3460597,8046563,4681869,3364694,729363,507229,222134,117582,76018,41564,97365,69725,27640,18829,14899,3930,833,537,296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,64629131,32871502,31757629,2059194,477829,1581365,928954,185480,743474,22054771,8405057,13649714,32238991,18700820,13538171,6325723,4372617,1953106,565534,381090,184444,388925,293583,95342,63491,52662,10829,3548,2364,1184
35岁,15087047,7710594,7376453,437994,113160,324834,193192,43280,149912,5446285,2189441,3256844,7877694,4572742,3304952,894691,626868,267823,124241,81666,42575,94647,68843,25804,17476,14036,3440,827,558,269
36岁,14272934,7226314,7046620,433910,105790,328120,191056,39881,151175,4927509,1915273,3012236,7368148,4224964,3143184,1121186,777498,343688,125095,82999,42096,89891,66750,23141,15292,12592,2700,847,567,280
37岁,16181916,8266797,7915119,476137,108360,367777,217029,41636,175393,5251341,1983326,3268015,8213265,4735805,3477460,1761809,1209656,552153,144581,97208,47373,100811,76717,24094,15998,13439,2559,945,650,295
38岁,12516776,6377616,6139160,436997,93551,343446,204246,37720,166526,4133378,1500070,2633308,5928951,3482783,2446168,1618777,1120202,498575,113082,78730,34352,70416,55282,15134,10293,8859,1434,636,419,217
39岁,6570458,3290181,3280277,274156,56968,217188,123431,22963,100468,2296258,816947,1479311,2850933,1684526,1166407,929260,638393,290867,58535,40487,18048,33160,25991,7169,4432,3736,696,293,170,123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,47724335,24744004,22980331,2706409,627049,2079360,1275522,271695,1003827,20544842,8341321,12203521,17081792,11041487,6040305,5409191,3928816,1480375,480661,349558,131103,201488,163683,37805,22572,19218,3354,1858,1177,681
40岁,8338802,4278104,4060698,394399,90445,303954,179412,38819,140593,3107484,1197234,1910250,3322893,2020934,1301959,1212974,841644,371330,77330,53861,23469,38997,30755,8242,4933,4162,771,380,250,130
41岁,7425514,3863806,3561708,373749,85409,288340,170235,35767,134468,2949508,1172062,1777446,2782656,1751283,1031373,1043962,741723,302239,69498,48729,20769,31974,25534,6440,3606,3085,521,326,214,112
42岁,9982982,5219987,4762995,561935,136444,425491,263512,58361,205151,4288896,1762805,2526091,3566937,2312674,1254263,1157591,841425,316166,97963,70574,27389,41355,33675,7680,4413,3793,620,380,236,144
43岁,11405892,5942805,5463087,688630,159066,529564,330768,69174,261594,5150252,2120535,3029717,3942442,2624473,1317969,1120810,836713,284097,120650,89548,31102,46941,38751,8190,5004,4305,699,395,240,155
44岁,10571145,5439302,5131843,687696,155685,532011,331595,69574,262021,5048702,2088685,2960017,3466864,2332123,1134741,873854,667311,206543,115220,86846,28374,42221,34968,7253,4616,3873,743,377,237,140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,53812339,27694279,26118060,4521935,1063265,3458670,2057572,472787,1584785,29628017,13433168,16194849,14289572,10056413,4233159,2635540,2124828,510712,496225,387658,108567,163858,140105,23753,17823,15013,2810,1797,1042,755
45岁,11513504,5976749,5536755,821895,192507,629388,386789,84897,301892,5816137,2511423,3304714,3501439,2409321,1092118,816218,643353,172865,122770,94480,28290,43290,36667,6623,4556,3839,717,410,262,148
46岁,11460095,5904226,5555869,877490,197721,679769,414231,89716,324515,6122748,2717378,3405370,3212545,2231655,980890,675188,542231,132957,114340,88757,25583,38974,33039,5935,4183,3482,701,396,247,149
47岁,10587156,5434365,5152791,898090,207801,690289,410561,92769,317792,5920032,2698659,3221373,2746672,1937568,809104,485668,396409,89259,92686,72633,20053,29890,25607,4283,3214,2736,478,343,183,160
48岁,11056319,5690484,5365835,1023699,246480,777219,457728,109954,347774,6366585,2975799,3390786,2693490,1936097,757393,390295,321376,68919,92503,73268,19235,28439,24594,3845,3222,2709,513,358,207,151
49岁,9195265,4688455,4506810,900761,218756,682005,388263,95451,292812,5402515,2529909,2872606,2135426,1541772,593654,268171,221459,46712,73926,58520,15406,23265,20198,3067,2648,2247,401,290,143,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,40968452,21341811,19626641,5094851,1279404,3815447,1669757,446007,1223750,24625601,12434779,12190822,8134145,5977149,2156996,924481,770248,154233,391925,320737,71188,111291,99456,11835,15071,13247,1824,1330,784,546
50岁,9427795,4857278,4570517,1033984,269671,764313,404464,108860,295604,5590074,2695909,2894165,2031415,1478415,553000,252881,210034,42847,85940,69137,16803,25669,22462,3207,3057,2616,441,311,174,137
51岁,8970228,4721474,4248754,1038307,269600,768707,356456,96436,260020,5464926,2763881,2701045,1783184,1317148,466036,214383,179957,34426,84698,69379,15319,25027,22312,2715,2935,2571,364,312,190,122
52岁,7874775,4111557,3763218,997233,250933,746300,314533,84035,230498,4814343,2458890,2355453,1475734,1088508,387226,171893,144146,27747,76224,62850,13374,21837,19618,2219,2731,2433,298,247,144,103
53岁,7627327,3993917,3633410,1017208,250279,766929,301039,80311,220728,4621000,2394275,2226725,1438452,1060578,377874,150363,124916,25447,75150,61904,13246,20950,18912,2038,2935,2603,332,230,139,91
54岁,7068327,3657585,3410742,1008119,238921,769198,293265,76365,216900,4135258,2121824,2013434,1405360,1032500,372860,134961,111195,23766,69913,57467,12446,17808,16152,1656,3413,3024,389,230,137,93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,30365986,15984347,14381639,5964490,1544304,4420186,1559755,456406,1103349,16260014,8903538,7356476,5498005,4166886,1331119,651048,544854,106194,345272,289142,56130,70092,64138,5954,16434,14527,1907,876,552,324
55岁,6608922,3439038,3169884,1053726,257752,795974,295680,80566,215114,3692256,1917928,1774328,1351072,1003892,347180,130911,107379,23532,65949,54147,11802,15520,14093,1427,3596,3153,443,212,128,84
56岁,6411139,3386035,3025104,1128926,279302,849624,305867,85498,220369,3497451,1888597,1608854,1267238,955670,311568,128698,106730,21968,65565,54586,10979,13892,12618,1274,3298,2909,389,204,125,79
57岁,5804424,3046965,2757459,1152923,294129,858794,297406,85924,211482,3078702,1683271,1395431,1067049,808787,258262,126788,105764,21024,65456,54510,10946,12936,11840,1096,2992,2633,359,172,107,65
58岁,5751365,3040607,2710758,1253174,335447,917727,315670,95863,219807,2990827,1679182,1311645,966257,738981,227276,134582,113489,21093,73760,62110,11650,13789,12643,1146,3168,2805,363,138,87,51
59岁,5790136,3071702,2718434,1375741,377674,998067,345132,108555,236577,3000778,1734560,1266218,846389,659556,186833,130069,111492,18577,74542,63789,10753,13955,12944,1011,3380,3027,353,150,105,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,26759296,14155101,12604195,8349355,2458918,5890437,1953259,695233,1258026,13030459,8128094,4902365,2668613,2198365,470248,397731,350755,46976,275224,244812,30412,64880,60968,3912,18964,17374,1590,811,582,229
60岁,5906441,3140485,2765956,1598318,464541,1133777,379456,128824,250632,2957113,1757604,1199509,755492,601436,154056,121261,104730,16531,75585,65709,9876,15113,13991,1122,3920,3529,391,183,121,62
61岁,4816740,2550275,2266465,1395085,401494,993591,329564,112534,217030,2417742,1478609,939133,523303,424676,98627,81119,70920,10199,53982,47322,6660,12117,11318,799,3678,3294,384,150,108,42
62岁,5517288,2950888,2566400,1711072,509264,1201808,399332,143195,256137,2712636,1710866,1001770,538188,447746,90442,80150,71126,9024,57338,51296,6042,14163,13369,794,4229,3890,339,180,136,44
63岁,5221267,2756148,2465119,1750872,522383,1228489,404483,147506,256977,2496142,1596852,899290,445082,376312,68770,61620,55393,6227,46917,42512,4405,12205,11548,657,3792,3529,263,154,113,41
64岁,5297560,2757305,2540255,1894008,561236,1332772,440424,163174,277250,2446826,1584163,862663,406548,348195,58353,53581,48586,4995,41402,37973,3429,11282,10742,540,3345,3132,213,144,104,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,58808800,27620167,31188633,30795385,9207500,21587885,5310513,2103384,3207129,19329003,13287472,6041531,2671033,2368211,302822,400518,370798,29720,220377,205235,15142,64331,61154,3177,16509,15595,914,1131,818,313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表4—2    全国分年龄、性别的15岁及15岁以上文盲人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人，%,,,,,,,,,,,,,,,,,,,,,
年   龄   别,15岁及15岁以上人口,,,文盲人口,,,文盲人口占15岁及以上人口比例,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,958084632,488979328,469105304,86992069,23787612,63204457,9.08,4.86,13.47,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,103031165,52878170,50152995,952066,367471,584595,0.92,0.69,1.17,,,,,,,,,,,,,,,,,,,,,
15岁,20429326,10598460,9830866,185237,71266,113971,0.91,0.67,1.16,,,,,,,,,,,,,,,,,,,,,
16岁,20313426,10468201,9845225,183252,70222,113030,0.90,0.67,1.15,,,,,,,,,,,,,,,,,,,,,
17岁,20065048,10275677,9789371,179030,69616,109414,0.89,0.68,1.12,,,,,,,,,,,,,,,,,,,,,
18岁,23100427,11783695,11316732,211820,82504,129316,0.92,0.70,1.14,,,,,,,,,,,,,,,,,,,,,
19岁,19122938,9752137,9370801,192727,73863,118864,1.01,0.76,1.27,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,94573174,47937766,46635408,1303133,440609,862524,1.38,0.92,1.85,,,,,,,,,,,,,,,,,,,,,
20岁,18393809,9315481,9078328,231198,83024,148174,1.26,0.89,1.63,,,,,,,,,,,,,,,,,,,,,
21岁,18924822,9548059,9376763,227856,81021,146835,1.20,0.85,1.57,,,,,,,,,,,,,,,,,,,,,
22岁,18831591,9519345,9312246,261499,87131,174368,1.39,0.92,1.87,,,,,,,,,,,,,,,,,,,,,
23岁,17931155,9119685,8811470,264907,87695,177212,1.48,0.96,2.01,,,,,,,,,,,,,,,,,,,,,
24岁,20491797,10435196,10056601,317673,101738,215935,1.55,0.97,2.15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,117602265,60230758,57371507,2148486,660660,1487826,1.83,1.10,2.59,,,,,,,,,,,,,,,,,,,,,
25岁,21136635,10766946,10369689,360271,114654,245617,1.70,1.06,2.37,,,,,,,,,,,,,,,,,,,,,
26岁,22874423,11674361,11200062,398565,123527,275038,1.74,1.06,2.46,,,,,,,,,,,,,,,,,,,,,
27岁,23630435,12123051,11507384,431743,132740,299003,1.83,1.09,2.60,,,,,,,,,,,,,,,,,,,,,
28岁,24800391,12734628,12065763,476477,145029,331448,1.92,1.14,2.75,,,,,,,,,,,,,,,,,,,,,
29岁,25160381,12931772,12228609,481430,144710,336720,1.91,1.12,2.75,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,127314298,65360456,61953842,2710051,768368,1941683,2.13,1.18,3.13,,,,,,,,,,,,,,,,,,,,,
30岁,28012344,14396367,13615977,591204,176699,414505,2.11,1.23,3.04,,,,,,,,,,,,,,,,,,,,,
31岁,25018386,12817157,12201229,501935,145062,356873,2.01,1.13,2.92,,,,,,,,,,,,,,,,,,,,,
32岁,27718516,14262160,13456356,578849,163568,415281,2.09,1.15,3.09,,,,,,,,,,,,,,,,,,,,,
33岁,21736582,11133712,10602870,487462,134346,353116,2.24,1.21,3.33,,,,,,,,,,,,,,,,,,,,,
34岁,24828470,12751060,12077410,550601,148693,401908,2.22,1.17,3.33,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,109147295,56141391,53005904,2630031,628368,2001663,2.41,1.12,3.78,,,,,,,,,,,,,,,,,,,,,
35岁,24799129,12794614,12004515,554424,147441,406983,2.24,1.15,3.39,,,,,,,,,,,,,,,,,,,,,
36岁,24144848,12375386,11769462,550160,138586,411574,2.28,1.12,3.50,,,,,,,,,,,,,,,,,,,,,
37岁,27866189,14366461,13499728,610272,143252,467020,2.19,1.00,3.46,,,,,,,,,,,,,,,,,,,,,
38岁,20923112,10799386,10123726,561990,123668,438322,2.69,1.15,4.33,,,,,,,,,,,,,,,,,,,,,
39岁,11414017,5805544,5608473,353185,75421,277764,3.09,1.30,4.95,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,81242945,42243187,38999758,3551430,834076,2717354,4.37,1.97,6.97,,,,,,,,,,,,,,,,,,,,,
40岁,14684726,7608987,7075739,512010,121658,390352,3.49,1.60,5.52,,,,,,,,,,,,,,,,,,,,,
41岁,13059787,6819876,6239911,492801,115364,377437,3.77,1.69,6.05,,,,,,,,,,,,,,,,,,,,,
42岁,17135981,8985776,8150205,741883,182850,559033,4.33,2.03,6.86,,,,,,,,,,,,,,,,,,,,,
43岁,18998424,9889275,9109149,903006,209947,693059,4.75,2.12,7.61,,,,,,,,,,,,,,,,,,,,,
44岁,17364027,8939273,8424754,901730,204257,697473,5.19,2.28,8.28,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,85521045,43939603,41581442,5911307,1374154,4537153,6.91,3.13,10.91,,,,,,,,,,,,,,,,,,,,,
45岁,18612172,9650322,8961850,1074472,249579,824893,5.77,2.59,9.20,,,,,,,,,,,,,,,,,,,,,
46岁,18513434,9524972,8988462,1151570,257996,893574,6.22,2.71,9.94,,,,,,,,,,,,,,,,,,,,,
47岁,16745695,8575888,8169807,1172779,268342,904437,7.00,3.13,11.07,,,,,,,,,,,,,,,,,,,,,
48岁,17236621,8849449,8387172,1336906,317424,1019482,7.76,3.59,12.16,,,,,,,,,,,,,,,,,,,,,
49岁,14413123,7338972,7074151,1175580,280813,894767,8.16,3.83,12.65,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,63304200,32804125,30500075,6528624,1614182,4914442,10.31,4.92,16.11,,,,,,,,,,,,,,,,,,,,,
50岁,14711260,7572176,7139084,1341762,345148,996614,9.12,4.56,13.96,,,,,,,,,,,,,,,,,,,,,
51岁,13913927,7269012,6644915,1340706,343010,997696,9.64,4.72,15.01,,,,,,,,,,,,,,,,,,,,,
52岁,12083027,6256655,5826372,1272194,315000,957194,10.53,5.03,16.43,,,,,,,,,,,,,,,,,,,,,
53岁,11737540,6105349,5632191,1292841,312635,980206,11.01,5.12,17.40,,,,,,,,,,,,,,,,,,,,,
54岁,10858446,5600933,5257513,1281121,298389,982732,11.80,5.33,18.69,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,46370375,24061506,22308869,7604965,1899634,5705331,16.40,7.89,25.57,,,,,,,,,,,,,,,,,,,,,
55岁,10045173,5184602,4860571,1339559,320062,1019497,13.34,6.17,20.97,,,,,,,,,,,,,,,,,,,,,
56岁,9708711,5059575,4649136,1436981,345993,1090988,14.80,6.84,23.47,,,,,,,,,,,,,,,,,,,,,
57岁,8821540,4567728,4253812,1458479,359404,1099075,16.53,7.87,25.84,,,,,,,,,,,,,,,,,,,,,
58岁,8869780,4602955,4266825,1599454,410803,1188651,18.03,8.92,27.86,,,,,,,,,,,,,,,,,,,,,
59岁,8925171,4646646,4278525,1770492,463372,1307120,19.84,9.97,30.55,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,41703848,21674478,20029370,11072035,3102739,7969296,26.55,14.32,39.79,,,,,,,,,,,,,,,,,,,,,
60岁,9141141,4769323,4371818,2076036,575423,1500613,22.71,12.07,34.32,,,,,,,,,,,,,,,,,,,,,
61岁,7574442,3921897,3652545,1833378,501830,1331548,24.20,12.80,36.46,,,,,,,,,,,,,,,,,,,,,
62岁,8611865,4511488,4100377,2265706,641796,1623910,26.31,14.23,39.60,,,,,,,,,,,,,,,,,,,,,
63岁,8128275,4229884,3898391,2335876,662534,1673342,28.74,15.66,42.92,,,,,,,,,,,,,,,,,,,,,
64岁,8248125,4241886,4006239,2561039,721156,1839883,31.05,17.00,45.93,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,88274022,41707888,46566134,42579941,12097351,30482590,48.24,29.00,65.46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表4—2a    全国分年龄、性别的15岁及15岁以上文盲人口（城市）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人，%,,,,,,,,,,,,,,,,,,,,,
年   龄   别,15岁及15岁以上人口,,,文盲人口,,,文盲人口占15岁及以上人口比例,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,244103931,124412879,119691052,11152442,2493878,8658564,4.57,2.00,7.23,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,27604517,13604143,14000374,56162,28093,28069,0.20,0.21,0.20,,,,,,,,,,,,,,,,,,,,,
15岁,3860290,1939861,1920429,9619,4713,4906,0.25,0.24,0.26,,,,,,,,,,,,,,,,,,,,,
16岁,4710722,2298248,2412474,10372,5167,5205,0.22,0.22,0.22,,,,,,,,,,,,,,,,,,,,,
17岁,5689271,2749415,2939856,10637,5341,5296,0.19,0.19,0.18,,,,,,,,,,,,,,,,,,,,,
18岁,7185536,3514410,3671126,13528,6854,6674,0.19,0.20,0.18,,,,,,,,,,,,,,,,,,,,,
19岁,6158698,3102209,3056489,12006,6018,5988,0.19,0.19,0.20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,27560199,14103941,13456258,91444,39684,51760,0.33,0.28,0.38,,,,,,,,,,,,,,,,,,,,,
20岁,5729115,2943049,2786066,14556,6859,7697,0.25,0.23,0.28,,,,,,,,,,,,,,,,,,,,,
21岁,5867361,3024056,2843305,15404,7167,8237,0.26,0.24,0.29,,,,,,,,,,,,,,,,,,,,,
22岁,5465818,2805832,2659986,17775,7686,10089,0.33,0.27,0.38,,,,,,,,,,,,,,,,,,,,,
23岁,5000494,2543191,2457303,19181,7975,11206,0.38,0.31,0.46,,,,,,,,,,,,,,,,,,,,,
24岁,5497411,2787813,2709598,24528,9997,14531,0.45,0.36,0.54,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,31205483,15974359,15231124,198697,71440,127257,0.64,0.45,0.84,,,,,,,,,,,,,,,,,,,,,
25岁,5636815,2852681,2784134,29596,11495,18101,0.53,0.40,0.65,,,,,,,,,,,,,,,,,,,,,
26岁,5991306,3042156,2949150,34369,12695,21674,0.57,0.42,0.73,,,,,,,,,,,,,,,,,,,,,
27岁,6336419,3241568,3094851,40244,14291,25953,0.64,0.44,0.84,,,,,,,,,,,,,,,,,,,,,
28岁,6572714,3393111,3179603,46268,16340,29928,0.70,0.48,0.94,,,,,,,,,,,,,,,,,,,,,
29岁,6668229,3444843,3223386,48220,16619,31601,0.72,0.48,0.98,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,31358097,16354334,15003763,272064,92337,179727,0.87,0.56,1.20,,,,,,,,,,,,,,,,,,,,,
30岁,7211602,3752642,3458960,59469,20894,38575,0.82,0.56,1.12,,,,,,,,,,,,,,,,,,,,,
31岁,6443848,3343049,3100799,51349,17900,33449,0.80,0.54,1.08,,,,,,,,,,,,,,,,,,,,,
32岁,6894118,3603699,3290419,58485,19897,38588,0.85,0.55,1.17,,,,,,,,,,,,,,,,,,,,,
33岁,5018060,2623951,2394109,47743,15667,32076,0.95,0.60,1.34,,,,,,,,,,,,,,,,,,,,,
34岁,5790469,3030993,2759476,55018,17979,37039,0.95,0.59,1.34,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,28770346,15142025,13628321,261815,78076,183739,0.91,0.52,1.35,,,,,,,,,,,,,,,,,,,,,
35岁,6103204,3221272,2881932,54008,17493,36515,0.88,0.54,1.27,,,,,,,,,,,,,,,,,,,,,
36岁,6354165,3339005,3015160,53873,17027,36846,0.85,0.51,1.22,,,,,,,,,,,,,,,,,,,,,
37岁,7662275,4024318,3637957,61752,18218,43534,0.81,0.45,1.20,,,,,,,,,,,,,,,,,,,,,
38岁,5404183,2863066,2541117,56634,15686,40948,1.05,0.55,1.61,,,,,,,,,,,,,,,,,,,,,
39岁,3246519,1694364,1552155,35548,9652,25896,1.09,0.57,1.67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,22500579,11755768,10744811,377281,103625,273656,1.68,0.88,2.55,,,,,,,,,,,,,,,,,,,,,
40岁,4307368,2265042,2042326,53375,16205,37170,1.24,0.72,1.82,,,,,,,,,,,,,,,,,,,,,
41岁,3811898,2000690,1811208,53858,15278,38580,1.41,0.76,2.13,,,,,,,,,,,,,,,,,,,,,
42岁,4800855,2528034,2272821,80951,23407,57544,1.69,0.93,2.53,,,,,,,,,,,,,,,,,,,,,
43岁,5064646,2632421,2432225,94428,24996,69432,1.86,0.95,2.85,,,,,,,,,,,,,,,,,,,,,
44岁,4515812,2329581,2186231,94669,23739,70930,2.10,1.02,3.24,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,20860546,10676591,10183955,620124,146532,473592,2.97,1.37,4.65,,,,,,,,,,,,,,,,,,,,,
45岁,4687575,2425069,2262506,111193,27300,83893,2.37,1.13,3.71,,,,,,,,,,,,,,,,,,,,,
46岁,4673507,2397386,2276121,121284,28756,92528,2.60,1.20,4.07,,,,,,,,,,,,,,,,,,,,,
47岁,4040265,2058691,1981574,122313,28486,93827,3.03,1.38,4.73,,,,,,,,,,,,,,,,,,,,,
48岁,4021461,2050742,1970719,140304,33010,107294,3.49,1.61,5.44,,,,,,,,,,,,,,,,,,,,,
49岁,3437738,1744703,1693035,125030,28980,96050,3.64,1.66,5.67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
