　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—1    全国按现住地、户口登记地分的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 现  住  地,合计, 本县（市） , 本县（市） ,本县（市）,  本市区  ,  本市区  , 本市区其 , 本省其他县,省外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,, 其他乡 , 其他镇 , 其他街道 ,  其他乡  ,  其他镇  ,  他街道  ,（市）、市区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,          ,          ,          ,          ,          ,          , ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合计,42418562,91702,82499,1218975,305148,504557,361944,608693,1174048,142657,1715634,1482465,4325830,810576,3680346,1104645,3069955,2805187,4306851,430446,2441847,119403,1005773,6937793,1596461,343542,19849,804454,585868,94988,90163,156263,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,2463217,          ,17885,555015,66259,68487,54754,47253,90014,4232,141129,92865,228394,45012,46506,189092,334605,104965,37334,22987,7779,2485,21244,167709,12653,4856,1326,49413,28423,4218,5431,10892,,,,,,
天津市,735033,4401,          ,202685,11195,21403,14598,18896,52352,760,20398,19521,58891,10934,4212,122028,73785,24769,5421,2603,1672,225,4804,32505,2980,711,226,9804,7909,925,1254,3166,,,,,,
河北省,930455,28903,32476,          ,37286,62492,37120,32913,111764,1018,25457,40323,50167,12421,7984,65971,105216,54861,12428,5958,5382,616,6821,106255,13196,7611,393,44468,12181,2936,1967,3871,,,,,,
山西省,667357,2318,1328,84969,          ,99584,5096,3909,4410,850,15315,29803,28252,10545,3267,24831,115151,30119,8293,1847,1739,335,6256,109126,9468,8044,430,49092,9405,1859,592,1124,,,,,,
内蒙古自治区,547923,1919,2611,76458,44169,          ,34585,33079,117883,431,13909,15240,12403,4477,4310,21645,20972,6476,2533,1253,286,170,1890,25744,1133,1097,52,46902,40113,1601,13947,635,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,1045165,2708,1835,32013,5054,97483,          ,173945,320272,1005,34278,31318,56043,14629,7391,92329,59358,25166,6194,4714,828,377,4516,57433,2441,960,43,7009,2956,1000,547,1320,,,,,,
吉林省,308605,813,492,11493,1474,21505,40621,          ,91027,549,13926,11397,14205,4469,1599,46117,11377,15049,2948,1423,269,176,631,13982,382,369,21,1065,582,193,103,348,,,,,,
黑龙江省,386641,1437,652,15317,1315,34865,39091,99403,          ,1121,25594,11693,22405,4077,2558,76664,14946,13931,2634,1627,388,141,778,11978,938,238,12,1178,933,130,132,465,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,3134922,4337,2335,21002,8518,4162,8975,9902,19721,          ,749832,312783,1028508,87842,190369,65470,125140,81833,41288,18574,6123,1324,32829,230102,31969,7274,493,15536,12140,2045,1734,12762,,,,,,
江苏省,2536889,3562,2046,12623,7214,6313,8647,9988,21116,48474,          ,191915,1121326,51944,88963,84587,165480,96332,49666,12545,10634,2207,27624,300273,109588,35734,465,30659,13122,6251,2140,15451,,,,,,
浙江省,3688851,1728,1261,10152,4826,4336,6003,6945,13403,20792,137658,          ,781887,69005,840574,39032,198906,245490,197713,11826,31066,1271,97023,568748,300989,49059,139,30030,9617,2213,2431,4728,,,,,,
安徽省,230116,1335,489,3238,1492,1024,1671,2570,4150,10776,53651,32389,          ,9023,13550,9068,21703,11798,6121,3306,1195,630,2057,15976,8358,7032,137,3135,1285,759,315,1883,,,,,,
福建省,2145256,1535,790,4935,2771,1809,4591,4143,7391,2975,28275,72213,170862,          ,670725,15607,61028,149175,93902,23503,22064,1580,86858,544808,138367,11524,374,16286,2601,827,1907,1830,,,,,,
江西省,253095,604,199,2799,703,461,778,806,1065,3876,10842,37790,25147,29311,          ,4638,7239,28385,37768,18219,4675,705,1641,14109,15674,1984,269,1508,683,222,366,629,,,,,,
山东省,1033213,4460,3565,36149,12991,29120,35958,106126,221444,2722,77451,62972,93900,19536,14240,          ,99238,43691,10032,6306,3093,633,7688,49002,12013,31928,365,18620,9401,5412,1337,13820,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,476239,3278,1270,25097,22907,4018,5279,4797,11226,1315,28598,39144,50531,11691,9445,38452,          ,59218,11501,8905,2438,810,6858,57820,4911,4360,797,38299,9346,5199,1416,7313,,,,,,
湖北省,609733,2073,1027,8717,4569,1435,2676,2549,2924,2576,22544,44791,31988,25081,33814,7270,110657,          ,60860,17954,6011,1788,54646,123621,9039,5567,753,13497,3111,4345,353,3497,,,,,,
湖南省,348838,1223,432,4341,2363,897,1513,1267,2666,1378,6302,24810,11118,16552,28009,3153,12697,94645,          ,39203,11064,2369,9536,38632,19359,7097,121,2991,1798,552,277,2473,,,,,,
广东省,15064838,11356,5310,35226,19938,13926,32447,30809,50306,12596,149183,138484,359326,264128,1611252,98966,1005219,1463704,3328873,          ,2213417,90248,322995,2843660,591259,65693,999,235389,48393,4039,4581,13116,,,,,,
广西壮族自治区,428188,859,376,3496,1021,843,1737,1895,2901,612,6067,25504,14257,17453,18201,3170,8999,20159,132391,57440,          ,5535,6307,40223,41983,12784,42,1779,673,288,128,1065,,,,,,
海南省,381792,1154,452,2031,1118,1399,3388,2643,4922,618,4320,7023,10883,11817,22495,5089,14017,37725,53452,57924,54734,          ,10300,55866,9485,2282,50,3541,1361,447,251,1005,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,403159,1264,334,4525,1787,990,1428,842,1795,1259,6058,15087,6489,8825,4585,2808,7781,24445,10007,7732,2869,803,          ,231948,33496,12862,924,4221,1353,1097,278,5267,,,,,,
四川省,536246,4354,1556,13321,7942,2800,5290,2874,4505,8626,13792,40428,10067,17241,8805,7977,17449,24126,15509,57238,5878,2290,122019,          ,24459,43309,8963,16991,11332,6549,886,29670,,,,,,
贵州省,408519,513,336,3913,1415,404,1465,720,1051,1476,5785,20008,5348,10518,6791,3864,7134,11437,47088,9708,21281,419,34181,195258,          ,15268,113,1986,400,108,42,489,,,,,,
云南省,1164402,1047,444,6684,3526,1100,2952,3561,4312,1744,15821,61906,14749,29355,26452,7424,22381,44478,94498,24269,23569,1078,90432,475892,195045,          ,203,6991,2198,471,321,1499,,,,,,
西藏自治区,108669,292,43,452,330,90,222,96,98,177,1042,2406,1154,595,272,691,3391,1536,2047,132,42,27,4797,68496,411,1453,          ,2625,10268,4909,290,285,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陕西省,426029,2251,1062,14915,19161,10931,3520,2224,3448,1191,17978,34086,18956,8221,5442,13987,82553,33140,8221,6873,1316,383,5461,68907,2051,1251,670,          ,37877,5266,7357,7330,,,,,,
甘肃省,227888,743,559,6865,3473,2206,1943,1023,1334,1022,14337,22311,9335,4576,2693,8171,34236,11020,4476,2068,328,174,2260,30654,670,459,519,30970,          ,14788,6429,8246,,,,,,
青海省,124307,195,207,3354,1718,631,949,431,474,301,7761,6039,5488,1685,796,4268,18327,2594,2177,579,164,69,1075,20003,346,243,726,10542,30772,          ,1005,1388,,,,,,
宁夏回族自治区,191891,308,258,4479,2316,7650,1506,693,1588,202,5117,8748,10889,1675,783,5913,24452,2069,1377,467,90,43,965,12636,393,94,12,39982,55878,612,          ,696,,,,,,
新疆维吾尔自治区,1411086,732,869,12711,6297,2193,3141,2391,4486,7983,63214,29468,72862,7938,4263,36363,286518,42851,20099,3263,1453,492,31281,426427,3405,2399,212,69945,219757,15727,32346,          ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—2a    全国按现住地、户口登记地在外省分的人口（城市）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,
 现  住  地,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合计,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,,,,,,
,          ,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,
合计,23117480,53717,55440,832043,185837,232595,222158,361559,668948,79236,1313476,1074277,2608906,537092,1921781,688237,1687356,1559000,2150563,240811,1072520,67870,535089,3473331,600340,82522,10609,380550,250740,42874,37172,90831,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,1983095,          ,15064,411879,53823,47548,45000,39457,71337,3867,123776,83179,196150,40987,39611,150943,271432,86292,31450,21094,6447,2027,17711,133418,9868,3618,1251,37297,21643,3274,4492,9160,,,,,,
天津市,449506,2423,          ,143724,8756,11606,8779,11407,16898,622,17322,13740,32648,5043,2544,66882,45647,18172,3771,2249,547,180,1871,16542,1263,423,224,6625,5225,660,978,2735,,,,,,
河北省,421614,11267,19269,          ,14199,23673,18991,17187,63877,543,18864,31470,22084,9984,4750,24775,51511,23812,6386,4364,1107,356,3046,26491,2820,1017,289,11190,3977,1579,718,2018,,,,,,
山西省,257147,1514,887,41976,          ,20355,3066,2429,3016,383,10234,18612,16230,7303,2368,9984,61208,10665,3983,1556,421,198,1290,22874,1206,532,369,11037,2375,203,231,642,,,,,,
内蒙古自治区,243385,1195,1351,40262,24811,          ,13998,11782,36548,308,9975,11420,7595,3699,3167,10687,13405,4380,1619,900,144,98,862,8775,371,145,14,19951,12356,356,2795,416,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,685892,1636,1364,20521,3422,47551,          ,106438,190479,864,28513,22707,43662,13278,5228,70631,46957,19992,4379,4119,579,327,2831,40478,1366,393,35,3966,2000,709,357,1110,,,,,,
吉林省,183387,574,278,7028,1088,11338,20257,          ,50816,407,10918,9803,11223,3774,1127,19270,8803,13539,2453,1230,203,143,507,6851,193,166,11,524,400,109,87,267,,,,,,
黑龙江省,223521,655,419,9626,978,13108,20225,51549,          ,750,19048,9654,16025,3261,1912,41914,9338,11277,2001,1428,223,107,501,6818,385,112,9,893,724,116,94,371,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,2515478,4144,2159,19871,6742,3649,8159,9142,18289,          ,640119,257595,770406,79171,150868,56366,96042,65325,33032,17521,4246,1160,24517,181419,21909,5508,464,12917,10244,1635,1427,11432,,,,,,
江苏省,1262385,2397,1273,7871,4025,3505,5017,5145,11264,25318,          ,130728,594529,38114,53905,46682,78329,42805,20292,9468,3340,993,11347,110827,19088,4114,194,14886,6402,2712,946,6869,,,,,,
浙江省,1645708,1101,695,5097,2369,2402,3579,3896,8944,9742,72497,          ,388481,32652,380694,23341,105023,121379,88061,8139,9330,628,40398,221201,82235,8932,44,13939,5309,1217,1596,2787,,,,,,
安徽省,113589,916,183,1935,842,508,984,844,2010,5061,26655,19657,          ,6314,6148,5304,11818,5278,3233,2319,509,392,1119,6281,1314,567,65,1140,525,348,133,1187,,,,,,
福建省,1072887,1215,563,3080,1438,1261,3202,3069,5801,2164,18971,36857,89260,          ,343415,9712,35412,70501,45206,11363,7588,771,40689,275889,47991,3555,216,9078,1839,686,744,1351,,,,,,
江西省,107234,365,127,1833,413,336,550,490,694,2311,5888,16548,12189,12120,          ,3213,3283,18733,11007,5965,1047,312,674,4720,1804,326,250,676,472,107,342,439,,,,,,
山东省,596037,2487,1752,22570,7267,14681,19737,55294,116234,1847,58766,53153,57688,16352,10759,          ,48897,27639,6250,5020,1538,362,4586,27307,3309,3003,176,11748,5400,3148,761,8306,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,277350,1638,868,16043,11163,2647,3718,3289,7712,960,21072,31841,30008,9372,6547,22152,          ,34858,7538,6558,1577,506,4419,25812,1630,856,553,12769,4216,2644,551,3833,,,,,,
湖北省,432737,1455,758,5985,3789,1037,1941,1731,2443,2152,18365,36359,25491,20642,28024,5654,85387,          ,37508,13710,4801,1366,37214,78120,4430,1921,700,5763,1870,1261,296,2564,,,,,,
湖南省,213411,824,220,3106,1450,687,1022,978,1989,994,4947,18531,8085,10905,15374,2362,8914,71488,          ,15595,4426,1285,4754,19915,8105,1941,73,1840,1460,371,201,1569,,,,,,
广东省,7364990,10260,4537,24884,13496,10926,26451,24363,38761,9970,103274,88044,182390,147325,801004,63340,441557,753113,1632742,          ,987903,52009,144745,1375457,248705,23556,596,109837,29008,3000,3455,10282,,,,,,
广西壮族自治区,245781,693,261,2392,535,710,1440,1706,2405,483,4643,15957,11791,9796,11658,2197,6362,13482,84535,28337,          ,1725,3872,22112,11830,3980,20,1270,443,195,86,865,,,,,,
海南省,227600,1057,408,1536,917,1210,3004,2364,4112,543,2991,4876,8606,7021,15839,3855,10252,27760,29144,34094,15267,          ,6661,35875,3864,656,33,2976,1156,394,226,903,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,273173,869,210,2911,1059,698,847,668,1147,1042,4929,12305,3374,6262,2744,1862,5004,10179,5109,5317,1740,485,          ,183727,9477,3239,446,2853,890,532,191,3057,,,,,,
四川省,236196,1437,534,5312,2595,1376,2207,1542,2641,1406,7434,26835,6164,8555,4862,3480,8725,15011,6742,8760,3075,770,77838,          ,6315,7199,3405,6751,5154,2582,440,7049,,,,,,
贵州省,242166,304,192,2032,777,287,802,442,675,1034,3425,12563,3055,6165,4161,1899,4336,7632,20777,5226,3688,289,22670,133185,          ,5121,40,707,214,76,21,371,,,,,,
云南省,672046,749,313,4318,1785,773,2073,1953,3507,1218,10941,40508,9984,19546,15588,3926,14052,31993,42499,16755,10847,598,62076,261374,108014,          ,72,3621,1414,328,186,1035,,,,,,
西藏自治区,45250,139,12,215,135,60,112,67,58,114,648,1579,544,331,140,341,1280,753,772,54,21,16,1575,27151,146,338,          ,1380,4834,2155,200,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陕西省,265816,1018,500,8928,9990,3925,2110,1532,2253,838,13615,22889,12553,6384,3718,8910,57898,21762,5130,4738,882,282,2480,38443,821,488,482,          ,21047,2863,3851,5486,,,,,,
甘肃省,158735,558,398,5057,2444,1352,1485,745,1093,837,12144,17834,6974,4060,2103,6204,26839,8871,3283,1737,270,143,1711,19665,398,213,250,18897,          ,6327,3072,3771,,,,,,
青海省,84134,163,151,2303,1222,437,627,357,405,258,5717,4577,4307,1506,639,3061,14076,2083,1445,511,133,58,691,12633,216,64,240,8095,16771,          ,769,619,,,,,,
宁夏回族自治区,86958,203,126,2515,1104,3876,1023,404,1070,141,2702,4280,5630,1000,342,3601,14247,999,561,342,51,21,614,5874,93,42,6,15546,20059,229,          ,257,,,,,,
新疆维吾尔自治区,530272,461,568,7233,3203,1073,1752,1289,2470,3059,35083,20176,31780,6170,2542,15689,101322,19227,9655,2342,570,263,11820,144097,1174,497,82,32378,63313,3058,7926,          ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—2b    全国按现住地、户口登记地在外省分的人口（镇）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,
 现  住  地,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合计,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,,,,,,
,          ,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,
合计,8492667,13620,10359,144097,39920,69225,52020,80574,175292,28475,187086,219641,739790,144929,858987,174714,601037,601162,1131251,87195,648808,26112,228209,1509529,345271,51810,4136,169206,88946,18640,14680,27946,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,142571,          ,1060,40202,4189,5959,3060,2823,6691,129,6372,3724,10644,2286,2483,11288,16848,4684,1904,713,344,98,1041,8764,653,434,28,2941,2161,173,368,507,,,,,,
天津市,200372,429,          ,40119,1918,5046,3747,5068,16284,96,2588,5467,21528,5719,1546,43772,22241,5510,1212,277,253,29,1498,10921,464,160,2,1958,1798,143,223,356,,,,,,
河北省,143894,6143,5208,          ,5011,8181,4954,5076,13824,133,2977,5470,10271,1212,1700,13771,18717,8268,1456,548,366,151,1104,15930,1064,435,42,6892,3215,316,540,919,,,,,,
山西省,76490,331,178,8910,          ,8544,1054,316,470,84,2937,4348,3448,1007,547,3584,18972,2478,938,96,83,17,1380,8599,567,361,15,5350,813,818,68,177,,,,,,
内蒙古自治区,135113,293,405,14219,4999,          ,9619,10568,40708,55,2666,2996,2918,533,894,5032,3670,1063,376,185,42,35,288,3025,186,77,17,14219,10140,213,5572,100,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,104357,313,145,3320,493,12255,          ,18169,34625,43,2086,6788,4423,688,837,6039,3040,1893,515,221,63,10,937,5822,265,139,4,751,254,65,55,99,,,,,,
吉林省,40847,109,132,1785,188,2908,6351,          ,10215,83,1279,975,1362,394,294,8530,700,839,155,87,21,19,31,4045,32,75,5,106,78,9,10,30,,,,,,
黑龙江省,58974,549,112,2283,174,10259,6113,12951,          ,206,3187,1622,3041,687,533,10577,2044,2082,252,88,55,19,91,1652,117,30,          ,135,53,2,16,44,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,302166,126,105,672,1512,326,494,467,908,          ,53303,29726,118436,5234,21287,4991,13070,8806,3840,619,648,95,4530,24029,4567,665,22,1422,923,220,194,929,,,,,,
江苏省,424047,429,346,1715,1071,1002,1491,1753,3847,9603,          ,30694,186676,7022,13449,15244,33211,16222,8267,1398,1303,478,5748,53028,15385,3146,117,5231,2173,1138,299,2561,,,,,,
浙江省,910845,323,261,2266,1020,865,1149,1824,2468,5764,33004,          ,194094,18484,222675,8071,46628,60769,45075,1836,5856,318,22565,146293,70154,7588,24,7442,2101,486,383,1059,,,,,,
安徽省,39787,136,102,433,259,188,191,747,1088,3556,9370,5556,          ,1315,2736,1242,4824,2204,1084,346,175,113,292,2009,453,326,26,376,163,123,46,308,,,,,,
福建省,390189,125,115,625,528,199,419,402,744,351,3677,16245,33181,          ,122467,2605,9779,29727,19139,4974,3562,230,18750,93033,24165,1931,39,2286,380,74,169,268,,,,,,
江西省,52220,111,23,685,78,63,115,217,162,942,2230,8027,4990,6578,          ,599,1695,4033,8784,5035,1020,121,405,3251,1894,443,7,410,108,86,9,99,,,,,,
山东省,139693,464,508,5341,1526,3987,4518,12193,29805,295,7730,5143,14719,1501,1917,          ,26147,4848,1032,385,421,81,851,5453,2263,3274,78,1852,1063,665,149,1484,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,51665,242,133,1984,2596,485,433,679,1138,105,2474,3919,5954,715,1377,4833,          ,6972,1456,435,179,119,538,5591,495,648,83,5237,957,642,183,1063,,,,,,
湖北省,81907,183,77,1612,407,174,359,571,290,223,2294,5060,2755,2349,2770,653,10659,          ,13144,1300,352,136,8246,16002,1239,1933,21,4540,1043,3018,29,468,,,,,,
湖南省,45417,149,118,447,296,111,270,149,326,144,605,3350,1314,2446,3837,389,1927,9075,          ,4944,2619,365,1374,5664,3770,702,13,350,181,65,29,388,,,,,,
广东省,4085588,666,440,5704,3943,1831,3730,4196,7347,1703,25580,26895,97998,66136,435936,19533,303015,394556,921045,          ,600894,19895,97014,785402,153706,13627,245,80220,11182,625,699,1825,,,,,,
广西壮族自治区,91217,98,46,451,193,83,193,92,311,99,804,5828,1503,3965,3774,586,1270,4291,27428,14179,          ,2315,1249,8757,11518,1559,7,276,147,48,19,128,,,,,,
海南省,60068,50,16,254,115,76,192,156,474,28,444,1144,1021,1641,4410,515,1663,4214,10373,12576,9747,          ,1165,7617,1542,238,2,243,69,24,10,49,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,43468,135,54,505,199,147,240,90,335,82,487,1901,736,1192,876,349,995,4334,1941,772,249,118,          ,21604,3114,794,323,383,166,410,39,898,,,,,,
四川省,140967,1437,318,3631,1846,566,1231,727,1039,2998,2214,9507,1814,3767,2153,1840,3495,4559,3947,29935,809,759,24128,          ,7865,8252,2646,3774,3444,1889,197,10180,,,,,,
贵州省,93073,60,74,487,220,37,242,159,213,262,1309,4461,862,2029,1606,684,1367,1962,17111,1230,13011,69,6224,35218,          ,3480,34,503,79,12,7,61,,,,,,
云南省,284834,93,42,867,800,128,332,304,476,318,3007,15443,2505,6287,6683,1322,4553,8030,34242,4318,6427,332,19863,128077,38383,          ,54,1144,416,70,52,266,,,,,,
西藏自治区,39517,26,24,184,152,24,78,15,20,50,228,518,369,195,88,222,1325,597,946,67,9,10,2142,25297,181,756,          ,771,3723,1262,51,187,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陕西省,67717,391,83,2230,4373,3659,634,368,669,198,2351,6928,2478,578,874,2070,12807,3576,1246,347,128,47,1253,11389,337,275,56,          ,4923,1014,1644,791,,,,,,
甘肃省,34180,65,42,592,503,382,213,91,129,109,1481,2633,1528,208,445,1092,3876,1400,614,88,16,7,266,5444,126,98,86,4820,          ,3923,1538,2365,,,,,,
青海省,21975,20,50,718,226,94,187,61,57,35,1325,1120,761,72,114,665,2777,367,488,35,13,8,236,4056,47,111,93,1434,6422,          ,143,240,,,,,,
宁夏回族自治区,23178,29,24,467,232,1234,139,111,127,30,572,1408,825,124,101,377,1796,404,518,11,9,6,137,1818,250,10,1,4913,7258,150,          ,97,,,,,,
新疆维吾尔自治区,166331,95,118,1389,853,412,272,231,502,751,8505,2745,7636,565,578,4239,27926,3399,2723,150,134,112,4863,61739,469,243,46,9227,23513,957,1939,          ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—2c    全国按现住地、户口登记地在外省分的人口（乡村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,
 现  住  地,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合计,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,,,,,,
,          ,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,
合计,10808415,24365,16700,242835,79391,202737,87766,166560,329808,34946,215072,188547,977134,128555,899578,241694,781562,645025,1025037,102440,720519,25421,242475,1954933,650850,209210,5104,254698,246182,33474,38311,37486,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,337551,          ,1761,102934,8247,14980,6694,4973,11986,236,10981,5962,21600,1739,4412,26861,46325,13989,3980,1180,988,360,2492,25527,2132,804,47,9175,4619,771,571,1225,,,,,,
天津市,85155,1549,          ,18842,521,4751,2072,2421,19170,42,488,314,4715,172,122,11374,5897,1087,438,77,872,16,1435,5042,1253,128,          ,1221,886,122,53,75,,,,,,
河北省,364947,11493,7999,          ,18076,30638,13175,10650,34063,342,3616,3383,17812,1225,1534,27425,34988,22781,4586,1046,3909,109,2671,63834,9312,6159,62,26386,4989,1041,709,934,,,,,,
山西省,333720,473,263,34083,          ,70685,976,1164,924,383,2144,6843,8574,2235,352,11263,34971,16976,3372,195,1235,120,3586,77653,7695,7151,46,32705,6217,838,293,305,,,,,,
内蒙古自治区,169425,431,855,21977,14359,          ,10968,10729,40627,68,1268,824,1890,245,249,5926,3897,1033,538,168,100,37,740,13944,576,875,21,12732,17617,1032,5580,119,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,254916,759,326,8172,1139,37677,          ,49338,95168,98,3679,1823,7958,663,1326,15659,9361,3281,1300,374,186,40,748,11133,810,428,4,2292,702,226,135,111,,,,,,
吉林省,84371,130,82,2680,198,7259,14013,          ,29996,59,1729,619,1620,301,178,18317,1874,671,340,106,45,14,93,3086,157,128,5,435,104,75,6,51,,,,,,
黑龙江省,104146,233,121,3408,163,11498,12753,34903,          ,165,3359,417,3339,129,113,24173,3564,572,381,111,110,15,186,3508,436,96,3,150,156,12,22,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,317278,67,71,459,264,187,322,293,524,          ,56410,25462,139666,3437,18214,4113,16028,7702,4416,434,1229,69,3782,24654,5493,1101,7,1197,973,190,113,401,,,,,,
江苏省,850457,736,427,3037,2118,1806,2139,3090,6005,13553,          ,30493,340121,6808,21609,22661,53940,37305,21107,1679,5991,736,10529,136418,75115,28474,154,10542,4547,2401,895,6021,,,,,,
浙江省,1132298,304,305,2789,1437,1069,1275,1225,1991,5286,32157,          ,199312,17869,237205,7620,47255,63342,64577,1851,15880,325,34060,201254,148600,32539,71,8649,2207,510,452,882,,,,,,
安徽省,76740,283,204,870,391,328,496,979,1052,2159,17626,7176,          ,1394,4666,2522,5061,4316,1804,641,511,125,646,7686,6591,6139,46,1619,597,288,136,388,,,,,,
福建省,682180,195,112,1230,805,349,970,672,846,460,5627,19111,48421,          ,204843,3290,15837,48947,29557,7166,10914,579,27419,175886,66211,6038,119,4922,382,67,994,211,,,,,,
