表7—10  全国市各职业大类人口分年龄、性别的婚姻状况(第二口径),,,,,,,,,,,,,,,,,,
单位：人,,,,,,,,,,,,,,,表7—10全国市各职业大类人口分年龄、性别的婚姻状况,,,
    56,    974 100,    761 384,    212 716,    1 3 681,    13 235,    446,    891162,    708 261,    182 901,    59 248,    31 251,    27 997,,,    58,    7 674,    6 782,    892
    57,    889 868,    704 727,    185 141,    12 306,    11 900,    406,    809 109,    652 739,    156 370,    59 389,    32 145,    27 244,,,    59,    7 025,    6 236,    789
    58,    760 482,    608 324,    152 158,    10 615,    10 275,    340,    686 182,    560 483,    125 699,    56 011,    30 784,    25 227,,,  60—64岁,    20 490,    17 668,    2 822
    59,    672 718,    543 302,    129 416,    9 175,    8 814,    361,    601 951,    497 150,    104 801,    54 567,    31 102,    23 465,,,    60,    5 534,    4 764,    770
  60-64岁,    1 778 051,    1 380 312,    397 739,    28 361,    26 871,    1 490,    1 509 292,    1 210 390,    298 902,    219 908,    125 383,    94 525,,,    61,    4 277,    3 694,    583
    60,    506 091,    395 965,    110 126,    7 821,    7 493,    328,    442 720,    355 883,    86 837,    50 016,    27 825,    22 191,,,    62,    4 207,    3 614,    593
    61,    382 898,    292 559,    90 339,    5 984,    5 678,    306,    327 885,    258 482,    69 403,    44 752,    24 705,    20 047,,,    63,    3 432,    2 972,    460
    62,    350 665,    269 794,    80 871,    5 686,    5 381,    305,    295 180,    234 897,    60 283,    45 592,    25 902,    19 690,,,    64,    3 040,    2 624,    416
    63,    285 661,    222 518,    63 143,    4 765,    4 472,    293,    236 862,    191 555,    45 307,    40 602,    23 519,    17 083,,,  65岁及以上,    14 306,    12 585,    1 721
    64,    252 736,    199 476,    53 260,    4 105,    3 847,    258,    206 645,    169 573,    37 072,    38 946,    23 432,    15 514,,,各类专业、技术人员,    127 017,    48 206,    78 811
  65岁及以上,    1 242 510,    1 020 508,    222 002,    22 579,    19 686,    2 893,    930 723,    806 088,    124 635,    274 902,    182 149,    92 753,,,  15—19岁,    21,    8,    13
各类专业、技术人员,    15 513 284,    7 199 189,    8 314 095,    2 449 576,    1 206 368,    1 243 208,    12 813 763,    5 902 502,    6 911 261,    122 928,    42 113,    80 815,,,    15,      -,    -,     -
  15-19岁,    265 966,    73 173,    192 793,    262 864,    72 397,    190 467,    3 075,    765,    2 310,    6,    3,    3,,,    16,     2,    1,    1
    15,    3 144,    1 230,    1 914,    3 112,    1 215,    1 897,    32,    15,    17,-,-,-,,,    17,    1,    1,          -
    16,    10 216,    3 404,    6 812,    10 143,    3 366,    6 777,    71,    37,    34,-,-,-,,,    18,  5,    2,    3
    17,    28 920,    8 720,    20 200,    28 743,    8 644,    20 099,    176,    75,    101,-,-,-,,,    19,    13,    4,    9
    18,    71 930,    19 250,    52 680,    71 406,    19 104,    52 302,    516,    142,    374,    3,    2,    1,,,,,,
    19,    151 756,    40 569,    111 187,    149 460,    40 068,    109 392,    2 280,    496,    1 784,    3,    1,    2,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,表7-10全国市各职业大类人口分年龄、性别的婚姻状况,,,
单位：人,,,,,,,,,,,,,,,    (第二口径)(续18)单位：人,,,
,,,,,,,,,,,,,,,,,,
    职业和,    合计,,,    未婚,,,    有配偶,,,    丧偶,,,,,    职业和,    离婚,,
    年龄别,,,,,,,,,,,,,,,    年龄别,,,
,  合计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,,    小计,    男,    女
  20—24岁,    1 962 896,    805 289,    1 157 607,    1 412 758,    651 619,    761 139,    548 082,    153 191,    394 891,    322,    86,    236,,,  20-24岁,    1 734,    393,    1 341
    20,    232 380,    67 820,    164 560,    220 893,    65 982,    154 911,    11 442,    1 826,    9 616,    6,    2,    4,,,    20,    39,    10,    29
    21,    335 638,    111 161,    224 477,    298 767,    105 798,    192 969,    36 736,    5 336,    31 400,    27,    6,    21,,,    21,    108,    21,    87
    22,    390 882,    154 218,    236 664,    314 948,    138 203,    176 745,    75 626,    15 959,    59 667,    46,    9,    37,,,    22,    262,    47,    215
    23,    425 273,    193 958,    231 315,    281 535,    155 449,    126 086,    143 247,    38407,    104 840,    74,    22,    52,,,    23,    417,    80,    337
    24,    578 723,    278 132,    300 591,    296 615,    186 187,    110 428,    281 031,    91 663,    189 368,    169,    47,    122,,,    24,    908,    235,    673
  25-29岁,    3 267 382,    1 523 425,    1 743 957,    628 916,    416 198,    212 718,    2 619 166,    1 101 085,    1 518 081,    2 483,    634,    1 849,,,  25—29岁,    16 817,    5 508,    11 309
    25,    670 732,    327 547,    343 185,    234 605,    157 721,    76 884,    433 967,    169 203,    264 764,    330,    92,    238,,,    25,    1 830,    531,    1 299
    26,    826 857,    390 469,    436 388,    182 643,    123 189,    59 454,    640 420,    266 064,    374 356,    491,    131,    360,,,    26,    3 303,    1 085,    2 218
    27,    877 283,    411 198,    466 085,    127 886,    84 197,    43 689,    743 966,    325 203,    418 763,    706,    198,    508,,,    27,    4 725,    1 600,    3 125
    28,    482 729,    219 072,    263 657,    52 320,    32 720,    19 600,    426 603,    185 144,    241 459,    483,    116,    367,,,    28,    3 323,    1 092,    2 231
    29,    409 781,    175 139,    234 642,    31 462,    18 371,    13 091,    374 210,    155 471,    218 739,    473,    97,    376,,,    29,    3 636,    1 200,    2 436
  30—34岁,    2 392 885,    978 593,    1 414 292,    77 1 16,    37 071,    40 045,    2 284 275,    932 073,    1 352 202,    4 637,    886,    3 751,,,  30—34岁,    26 857,    8 563,    18 294
    30,    444 089,    187 371,    256 718,    23 227,    12 861,    10 366,    415 857,    173 017,    242 840,    637,    135,    502,,,    30,    4 368,    1 358,    3 010
    31,    393 688,    161 440,    232 248,    15 429,    7 699,    7 730,    373 056,    152 144,    220 912,    689,    129,    560,,,    31,    4 514,    1 468,    3 046
    32,    526 733,    216 036,    310 697,    15 534,    7 315,    8 219,    504 380,    206 643,    297 737,    987,    188,    799,,,    32,    5 832,    1 890,    3 942
    33,    518 898,    211 198,    307 700,    12 568,    5 287,    7 281,    499 036,    203 671,    295 365,    1112,    225,    887,,,    33,    6 182,    2 015,    4 167
    34,    509 477,    202 548,    306 929,    10 358,    3 909,    6 449,    491 946,    196 598,    295 348,    1 212,    209,    1 003,,,    34,    5 961,    1 832,    4 129
  35—39岁,    2 193 817,    852 919,    1 340 898,    31 282,    10 061,    21 221,    2 128 140,    833 810,    1 294 330,    8 432,    1 292,    7 140,,,  35—39岁,    25 963,    7 756,    18 207
    35,    533 758,    208 247,    325 511,    9 169,    3 127,    6 042,    516 619,    202 846,    313 773,    1 482,    237,    1 245,,,    35,    6 488,    2 037,    4 451
    36,    490 572,    186 779,    303 793,    7 406,    2 402,    5 004,    475 605,    182 339,    293 266,    1 660,    270,    1 390,,,    36,    5 901,    1 768,    4 133
    37,    417 059,    160 103,    256 956,    5 603,    1 727,    3 876,    404 840,    156 687,    248 153,    1 646,    259,    1 387,,,    37,    4 970,    1 430,    3 540
    38,    396 863,    154 923,    241 940,    5 008,    1 521,    3 487,    385 456,    1 51 826,    233 630,    1 791,    262,    1 529,,,    38,    4 608,    1 314,    3 294
    39,    355 565,    142 867,    212 698,    4 096,    1 284,    2 812,    345 620,    140 112,    205 508,    1 853,    264,    1 589,,,    39,    3 996,    1 207,    2 789
  40-44岁,    1 700 449,    745 182,    955 267,    15 053,    5 428,    9 625,    1 652 959,    730 958,    922 001,    13 553,    2 312,    11 241,,,  40-44岁,    18 884,    6 484,    12 400
    40,    379 632,    160 483,    219 149,    4 026,    1 257,    2 769,    369 239,    157 501,    21 1 738,    2 225,    378,    1 847,,,    40,    4 142,    1 347,    2 795
    41,    336 497,    145 219,    191 278,    3 435,    1 167,    2 268,    326 800,    142 406,    184 394,    2 392,    377,    2 015,,,    41,    3 870,    1 269,    2 601
    42,    334 084,    147 556,    186 528,    2 961,    1 069,    1 892,    324 801,    144 738,    180 063,    2 651,    468,    2 183,,,    42,    3 671,    1 281,    2 390
    43,    333 189,    149 242,    183 947,    2 506,    991,    1 515,    323 862,    146 406,    177 456,    3 089,    524,    2 565,,,    43,    3 732,    1 321,    2 411
    44,    317 047,    142 682,    174 365,    2 125,    944,    1 181,    308 257,    139 907,    168 350,    3 196,    565,    2 631,,,    44,    3 469,    1 266,    2 203
  45—49岁,    1 513 669,    703 494,    810 175,    7 405,    3 945,    3 460,    1 467 869,    688 797,    779 072,    22 969,    4 431,    18 538,,,  45-49岁,    15 426,    6 321,    9 105
    45,    300 283,    133 636,    166 647,    1 887,    870,    1 017,    291 398,    130 871,    160 527,    3 688,    649,    3 039,,,    45,    3 310,    1 246,    2 064
    46,    292 158,    130 486,    161 672,    1 557,    805,    752,    283 349,    127 704,    155 645,    4 127,    754,    3 373,,,    46,    3 125,    1 223,    1 902
    47,    301 599,    136 412,    165 187,    1 446,    799,    647,    292 445,    133 505,    158 940,    4 549,    840,    3 709,,,    47,    3 159,    1 268,    1 891
    48,    309 402,    146 316,    163 086,    1 221,    679,    542,    300 082,    143 332,    1 56 750,    5 068,    1 007,    4 061,,,    48,    3 031,    1 298,    1 733
    49,    310 227,    156 644,    153 583,    1 294,    792,    502,    300 595,    153 385,    147 210,    5 537,    1 181,    4 356,,,    49,    2 801,    1 286,    1 515
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
表7-10全国市各职业大类人口分年龄、性别的婚姻状况(第二口径)(续03),,,,,,,,,,,,,,,表7-10全国市各职业大类人口分年龄、性别的婚姻状况,,,
,,,,,,,,,,,,,,,    (第二口径)(续19)单位：人,,,
单位：人,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,    职业和,    离婚,,
    职业和,    合计,,,    未婚,,,    有配偶,,,    丧偶,,,,,    年龄别,,,
    年龄别,,,,,,    女,  小计,    男,    女,    小计,    男,    女,,,,    小计,    男,    女
,  合计,    男,    女,  小计,    男,,,,,,,,,,  50—54岁,    12 052,    6 311,    5 741
  50-54岁,  1 355 411,    803 706,    551 705,    5 856,    3 834,    2 022,    1 305 776,    784 604,    521 172,    31 727,    8 957,    22 770,,,    50,    2 748,    1 297,    1 451
    50,    300 919,    162 116,    138 803,    1 195,    704,    491,    291 154,    158 804,    132 350,    5 822,    1 31 1,    4 511,,,    51,    2 539,    1 307,    1 232
    51,    286 317,    164 467,    121 850,    1 200,    771,    429,    276 319,    160 713,    1 15 606,    6 259,    1 676,    4 583,,,    52,    2 364,    1 282,    1082
    52,    280 090,    169 387,    110 703,    1 164,    795,    369,    269 924,    165 373,    104 551,    6 638,    1 937,    4 701,,,    53,    2 261,    1 214,    1 047
    53,    256 630,    159 724,    96 906,      1 190,    790,    400,    246 752,    155 741,    91 011,    6 427,    1 979,    4 448,,,    54,    2 140,    1 211,    929
    54,    231 455,    148 012,    83 443,    1 107,    774,    333,    221 627,    143 973,    77 654,    6 581,    2 054,    4 527,,,  55—59岁,    6 098,    4 512,    1 586
  55—59岁,    615 439,    499 743,    115 696,    3 624,    2 897,    727,    586 397,    481 903,    104 494,    19 320,    10 431,    8 889,,,    55,    1 691,    1 120,    571
    55,    175 697,    129 232,    46 465,    874,    654,    220,    168 117,    125 258,    42 859,    5 015,    2 200,    2 815,,,    56,    1 395,    1 002,    393
    56,    141 289,    114 384,    26 905,    798,    659,    139,    134 919,    1 10 552,    24 367,    4 177,    2 171,    2 006,,,    57,    1 134,    866,    268
    57,    118 994,    99 745,    19 249,    723,    591,    132,    1 13 452,    96 193,    17 259,    3 685,    2 095,    1 590,,,    58,    990,    807,    183
    58,    97 489,    84 227,    13 262,    652,    538,    114,    92 542,    80 915,    11 627,    3 305,    1 967,    1 338,,,    59,    888,    717,        171
    59,    81 970,    72 155,    9 815,    577,    455,    122,    77 367,    68 985,    8 382,    3 138,    1 998,    1 140,,,  60—64岁,    2 011,    1 460,    551
  60-64岁,    164 536,    141 442,    23 094,    1 797,    1 317,    480,    151 458,    133 160,    18 298,    9 270,    5 505,    3 765,,,    60,    620,    449,    171
    60,    54 551,    46 802,    7 749,    470,    353,    117,    50 991,    44 546,    6 445,    2 470,    1 454,    1 016,,,    61,    422,    322,    100
    61,    36 221,    30 771,    5 450,    372,    269,    103,    33 512,    29 120,    4 392,    1 915,    1 060,    855,,,    62,    394,    274,    120
    62,    30 298,    26 000,    4 298,    337,    249,    88,    27 705,    24 371,    3 334,    1 862,    1 106,    756,,,    63,    291,    210,    81
    63,    23 541,    20 472,    3 069,    315,    232,    83,    21 375,    19 069,    2 306,    1 560,    961,    599,,,    64,    284,    205,    79
    64,    19 925,    17 397,    2 528,    303,    214,    89,    17 875,    16 054,    1 821,    1 463,    924,    539,,,  65岁及以上,    1 154,    890,    264
  65岁及以上,    80 834,    72 223,    8 611,    2 905,    1 601,    1 304,    66 566,    62 156,    4 410,    10 209,    7 576,    2 633,,,国家机关、党群组织和企事业负责人,    28 988,    19 793,    9 195
国家机关党群组织、企事业单位负责人,    5 592 805,    4 685 971,    906 834,    99 558,    74 523,    25 035,    5 407 930,    4 562 606,    845 324,    56 329,    29 049,    27 280,,,  15-19岁,    1,      -,    1
  15-19岁,    3 880,    2 505,    1 375,    3 647,    2 336,    1 311,    232,    169,    63,-,-,-,,,    15,-,-,-
    15,    27,    24,    3,    16,    13,    3,    11,    11,     -,-,-,-,,,    16,-,-,-
    16,    142,    105,    37,    121,    85,    36,    21,    20,    1,-,-,-,,,    17,-,-,-
    17,    448,    303,    145,    405,    267,    138,    43,    36,    7,-,-,-,,,    18,-,-,-
    18,    954,    608,    346,    907,    571,    336,    47,    37,    10,-,-,-,,,    19,    1,     -,    1
    19,    2 309,    1 465,    844,    2198,    1 400,    798,    110,    65,    45,-,-,-,,,  20—24岁,    107,    64,    43
  20-24岁,    61 447,    45 058,    16 389,    38 463,    28 443,    10 020,    22 856,    16 536,    6 320,    21,    15,    6,,,    20,    1,    1,    -
    20,    4 555,    2 983,    1 572,    4 127,    2 725,    1 402,    426,    256,    170,    1,    1,      -,,,    21,    4,    3,    1
    21,    8 275,    5 532,    2 743,    6 988,    4 732,    2 256,    1 278,    792,    486,    5,    5,       -,,,    22,    11,    4,    7
    22,    11 252,    7 912,    3 340,    8 375,    5 973,    2 402,    2 865,    1 934,    931,    1,    1,  -,,,    23,    20,    11,    9
    23,    14 011,    10 458,    3 553,    8 388,    6 412,    1 976,    5 601,    4 035,    1 566,       2,      -,    2,,,    24,    71,    45,    26
    24,    23 354,    18 173,    5 181,    10 585,    8 601,    1984,    12 686,    9 519,    3 167,    12,    8,    4,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
表7-10全国市各职业大类人口分年龄、性别的婚姻状况(第二口径)(续04),,,,,,,,,,,,,,,表7-10全国市各职业大类人口分年龄、性别的婚姻状况,,,
,,,,,,,,,,,,,,,    (第二口径)(续20)单位：人,,,
单位：人,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,    职业和,    离婚,,
    职业和,    合计,,,    未婚,,,    有配偶,,,    丧偶,,,,,    年龄别,,,
    年龄别,,,,,,,,,,,,,,,,    小计,    男,    女
,  合计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,  25—29岁,    1 516,    1 073,    443
  25—29岁,    284 031,    234 939,    49 092,    37 730,    31 567,    6 163,    244 580,    202 167,    42 413,    205,    132,    73,,,    25,    125,    87,    38
    25,    35 509,    28 766,    6 743,    10 433,    8 779,    1 654,    24 934,    19 891,    5 043,    17,    9,    8,,,    26,    252,    175,    77
    26,    58 368,    47 642,    10 726,    10 921,    9 181,    1 740,    47 154,    38 258,    8 896,    41,    28,    13,,,    27,    439,    325,    114
    27,    80 886,    67 153,    13 733,    9 250,    7 774,    1 476,    71 143,    59 019,    12 124,    54,    35,    19,,,    28,    318,    218,    100
    28,    54 271,    45 425,    8 846,    4 173,    3 467,    706,    49 725,    41 703,    8 022,    55,    37,    18,,,    29,    382,    268,    114
    29,    54 997,    45 953,    9 044,    2 953,    2 366,    587,    51 624,    43 296,    8 328,    38,    23,    15,,,  30-34岁,    4 595,    3 211,    1 384
  30—34岁,    574 298,    482 612,    91 686,    8 957,    6 464,    2 493,    560 116,    472 555,    87 561,    630,    382,    248,,,    30,    563,    395,    168
    30,    74 477,    63 289,    11 188,    2 441,    1 943,    498,    71 401,    60 913,    10 488,    72,    38,    34,,,    31,    699,    493,    206
    31,    81 849,    69 778,    12 071,    1 747,    1 316,    431,    79 327,    67 918,    11 409,    76,    51,    25,,,    32,    977,    695,    282
    32,    122 359,    103 733,    18 626,    1 818,    1 312,    506,    119 439,    101 652,    17 787,    125,    74,    51,,,    33,    1 114,    773,    341
    33,    139 841,    117 151,    22 690,    1 602,    1 081,    521,    136 960,    115 197,    21 763,    165,    100,    65,,,    34,    1 242,    855,    387
    34,    155 772,    128 661,    27 111,    1 349,    812,    537,    152 989,    126 875,    26 114,    192,    119,    73,,,  35—39岁,    6 503,    4 183,    2 320
