　　,,,,,,,,,,,,,,,,,,,,,
表8—1   省、自治区、直辖市家庭户按住房用途、是否合住户、建筑层数、外墙墙体材料分的户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,单位:户,,,,,,,,,
地   区   别,总家庭户数,住房用途,,本住房中有无其他合住户,,建筑层数,,,住宅外墙墙体材料,,,,,,,,,,,,
,,生活用房,兼做生产经营用房,有,无,平房,6层以下楼房,7层以上楼房,钢筋混凝土,砖、石,木、竹、草,其他,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
表8—3c   省、自治区、直辖市家庭户住房设施状况（乡村）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,单位:户,
地   区   别,家庭户数,住房中有无厨房,,,主  要  炊  事  燃  料,,,,,是否饮用自来水,,住房内有无洗澡设施,,,,本住房中有无厕所,,,,,
,,本户独立使用  ,本户与其他户合用 ,    无    ,   燃气   ,    电    ,   煤炭   ,   柴草   ,   其他   ,    是    ,    否    ,统一供热水,家庭自装热水器 ,   其他   ,    无    ,独立使用抽水式 , 邻居合用抽水式 ,独立使用其他式样 ,邻居合用其他式样,    无    ,
,,,,,,,,,,,,,,,,,,,,,
合计,20628301,16736239,332283,3559779,1290505,61513,5820313,13316328,139642,4984169,15644132,27914,735031,2097022,17768334,691830,33308,13119311,680536,6103316,
,,,,,,,,,,,,,,,,,,,,,
北京市,86989,74758,1061,11170,26457,82,38933,21206,311,80112,6877,691,25142,12863,48293,5438,175,61160,2392,17824,
天津市,77369,66652,362,10355,12093,26,7321,57697,232,52213,25156,158,11078,10889,55244,1812,72,44537,649,30299,
河北省,1315252,1180398,10177,124677,35935,1120,594808,681905,1484,846512,468740,2005,47488,122991,1142768,18058,1105,1135184,23346,137559,
山西省,545409,357437,3459,184513,3337,516,480258,60769,529,285080,260329,896,9850,6189,528474,8114,794,443158,37590,55753,
内蒙古自治区,370250,263509,3718,103023,2273,390,93692,255338,18557,69515,300735,554,2548,5600,361548,2498,363,207319,8396,151674,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,552804,518065,19815,14924,17098,309,35477,499799,121,108167,444637,325,5379,12367,534733,5591,587,522059,15822,8745,
吉林省,353642,332077,10088,11477,4630,463,14410,333379,760,59010,294632,429,1607,5953,345653,3107,500,305358,10021,34656,
黑龙江省,455242,433966,13593,7683,7627,941,38130,407808,736,127769,327473,453,3720,11727,439342,3722,455,399113,16187,35765,
,,,,,,,,,,,,,,,,,,,,,
上海市,62451,56742,887,4822,39441,362,436,21548,664,60496,1955,605,17778,9606,34462,27360,186,18470,518,15917,
江苏省,1205405,1065233,8140,132032,158245,902,87938,955232,3088,593437,611968,1148,98874,231408,873975,120220,1684,719622,23468,340411,
浙江省,746214,662693,17352,66169,301446,1238,21350,417984,4196,382228,363986,1131,102197,94926,547960,147670,2174,247258,21859,327253,
安徽省,1161431,1004595,10039,146797,42419,524,140908,975274,2306,56572,1104859,204,8921,112690,1039616,12615,1362,775238,55961,316255,
福建省,486298,380342,23504,82452,92770,1390,173493,215216,3429,127338,358960,1343,52832,72455,359668,51875,2338,61764,20308,350013,
江西省,688772,481867,27604,179301,29653,804,181523,474343,2449,36423,652349,847,8572,55591,623762,11375,832,202593,72670,401302,
山东省,1691392,1367581,4393,319418,36060,880,405070,1245985,3397,209031,1482361,1085,50838,53777,1585692,19649,1423,1515868,8279,146173,
,,,,,,,,,,,,,,,,,,,,,
河南省,1821645,1579635,7072,234938,14026,1319,908678,895268,2354,312475,1509170,226,35288,34724,1751407,31108,2218,1486270,28229,273820,
湖北省,858150,711913,8641,137596,29373,1209,133575,691052,2941,110313,747837,1069,6911,112164,738006,13941,1339,491158,19332,332380,
湖南省,1220303,882148,35834,302321,18276,1945,646540,550127,3415,120295,1100008,3135,15044,307608,894516,28584,2099,765629,42160,381831,
广东省,838583,643201,28928,166454,238820,2221,68138,522612,6792,316180,522403,5018,138942,288510,406113,88188,3536,192015,30540,524304,
广西壮族自治区,784898,529422,31625,223851,58576,3825,15293,695355,11849,138168,646730,1358,16439,219192,547909,19908,1689,210762,46257,506282,
海南省,98430,63010,2541,32879,6152,176,594,91126,382,26648,71782,181,1863,12503,83883,3454,265,8121,2003,84587,
,,,,,,,,,,,,,,,,,,,,,
重庆市,562301,461664,5962,94675,12298,3796,173083,371309,1815,49675,512626,378,4238,27726,529959,5530,383,177911,6807,371670,
四川省,1641311,1494970,24117,122224,25090,15813,379710,1208508,12190,148239,1493072,1257,33297,225066,1381691,28350,2507,1386245,43929,180280,
贵州省,668284,446967,12931,208386,3071,1791,382155,280253,1014,58324,609960,200,2291,9337,656456,5482,1097,459030,59026,143649,
云南省,786936,532553,9424,244959,25401,16598,235289,505058,4590,343411,443525,887,17368,12424,756257,7121,798,248845,43080,487092,
西藏自治区,39981,11233,153,28595,1423,312,170,20212,17864,2004,37977,26,75,64,39816,474,39,11286,372,27810,
,,,,,,,,,,,,,,,,,,,,,
陕西省,616024,443531,5120,167373,16275,760,214879,380220,3890,58419,557605,907,5945,8955,600217,10567,1221,444870,17038,142328,
甘肃省,429652,382254,2680,44718,3939,909,152319,263843,8642,52465,377187,288,1894,6030,421440,3552,719,297163,6942,121276,
青海省,70708,56280,398,14030,1272,444,15326,40407,13259,9497,61211,172,142,368,70026,755,135,46514,1703,21601,
宁夏回族自治区,85483,77407,678,7398,4748,158,54034,25948,595,15475,70008,102,2548,6470,76363,1889,176,72516,3666,7236,
新疆维吾尔自治区,306692,174136,1987,130569,22281,290,126783,151547,5791,128678,178014,836,5922,6849,293085,3823,1037,162275,11986,127571,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—4   省、自治区、直辖市家庭户按住房来源分的户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,单位:户,,,,,,,,,,,,,
地   区   别,合计,自建住房 ,购买商品房,购买经济适用房,购买原公有住房 ,租用公有住房  ,租用商品房,其他,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,33188549,23753985,1278464,877016,3152428,2028772,897237,1200647,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,402717,125707,15901,8593,112463,100999,25803,13251,,,,,,,,,,,,,
天津市,296068,124438,29823,10028,39974,78344,4659,8802,,,,,,,,,,,,,
河北省,1793350,1475383,43185,34639,144965,46427,23352,25399,,,,,,,,,,,,,
山西省,861053,604475,24182,33581,83238,49604,21535,44438,,,,,,,,,,,,,
内蒙古自治区,669492,410649,44790,24166,100834,23430,39100,26523,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,1267124,640078,132758,47335,227765,148918,38976,31294,,,,,,,,,,,,,
吉林省,734235,408844,73724,43956,107877,52418,26203,21213,,,,,,,,,,,,,
黑龙江省,1004370,480101,136249,64274,204013,51014,44225,24494,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,517314,137782,51049,20412,114337,137632,29115,26987,,,,,,,,,,,,,
江苏省,2083855,1550822,97396,42806,167018,112580,56424,56809,,,,,,,,,,,,,
浙江省,1405846,967910,77806,33793,92040,60859,80360,93078,,,,,,,,,,,,,
安徽省,1598760,1296678,34003,25594,113226,59992,26050,43217,,,,,,,,,,,,,
福建省,832442,596569,29676,17428,44430,44243,39295,60801,,,,,,,,,,,,,
江西省,967441,718234,26385,21234,72038,60721,20198,48631,,,,,,,,,,,,,
山东省,2666070,2137522,61314,54724,243627,75647,33243,59993,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,2392624,2034541,50028,50361,124282,61068,25651,46693,,,,,,,,,,,,,
湖北省,1480601,1029919,33787,37081,181421,109259,27993,61141,,,,,,,,,,,,,
湖南省,1700907,1341717,30547,36400,124120,87694,22869,57560,,,,,,,,,,,,,
广东省,1813484,1184076,116682,30365,155456,117371,113530,96004,,,,,,,,,,,,,
广西壮族自治区,1109560,874724,13019,14403,76291,79966,16047,35110,,,,,,,,,,,,,
海南省,170705,112891,3090,3843,15636,20816,4243,10186,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,856918,614921,27090,25986,61153,63917,20697,43154,,,,,,,,,,,,,
四川省,2277609,1752569,52093,66026,152299,126468,40772,87382,,,,,,,,,,,,,
贵州省,890975,704626,12811,20591,45257,39562,21902,46226,,,,,,,,,,,,,
云南省,1064719,815612,10688,23153,77923,62184,28255,46904,,,,,,,,,,,,,
西藏自治区,53686,40127,287,494,425,8922,1191,2240,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,923822,686908,19087,30357,74904,52539,26655,33372,,,,,,,,,,,,,
甘肃省,600643,456285,10620,18030,64033,31106,6790,13779,,,,,,,,,,,,,
青海省,115724,73061,1638,5441,17054,9976,2132,6422,,,,,,,,,,,,,
宁夏回族自治区,137746,87950,5787,5039,21348,8014,5250,4358,,,,,,,,,,,,,
新疆维吾尔自治区,498689,268866,12969,26883,92981,47082,24722,25186,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—4a   省、自治区、直辖市家庭户按住房来源分的户数（城市）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,单位:户,,,,,,,,,,,,,
地   区   别,合计,自建住房 ,购买商品房,购买经济适用房,购买原公有住房 ,租用公有住房  ,租用商品房,其他,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,8154917,2184290,751224,533396,2401075,1331890,561724,391318,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,284938,37981,7824,5954,105312,96372,20998,10497,,,,,,,,,,,,,
天津市,167689,16614,22021,7714,36364,75752,2589,6635,,,,,,,,,,,,,
河北省,324638,96940,23507,22867,122530,35100,14334,9360,,,,,,,,,,,,,
山西省,203371,47611,12380,23349,65976,33757,8683,11615,,,,,,,,,,,,,
内蒙古自治区,174758,31347,20812,11151,65713,14931,21572,9232,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,577983,83200,79592,29661,200996,140742,25475,18317,,,,,,,,,,,,,
吉林省,264044,56450,39820,19574,78270,43565,15796,10569,,,,,,,,,,,,,
黑龙江省,377506,80852,55530,28761,135465,43363,23539,9996,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,396982,56967,38153,17103,108889,131697,22452,21721,,,,,,,,,,,,,
江苏省,545080,181367,62466,26353,137245,76134,37960,23555,,,,,,,,,,,,,
浙江省,384466,138964,48155,19941,72229,35065,45242,24870,,,,,,,,,,,,,
安徽省,241106,67294,18251,15075,81766,31178,15876,11666,,,,,,,,,,,,,
福建省,188540,61057,17666,11585,35289,23960,23197,15786,,,,,,,,,,,,,
江西省,141554,31031,11987,10098,44608,28324,9158,6348,,,,,,,,,,,,,
山东省,631226,260277,45696,36307,189998,47896,24785,26267,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,372092,128010,31925,39543,100936,37511,17783,16384,,,,,,,,,,,,,
湖北省,433649,140119,21013,22153,137796,69616,20830,22122,,,,,,,,,,,,,
湖南省,291734,94818,16995,23204,88575,42905,13000,12237,,,,,,,,,,,,,
广东省,649775,209914,91633,22629,127336,74645,80710,42908,,,,,,,,,,,,,
广西壮族自治区,161589,49021,8295,7630,50637,28700,10172,7134,,,,,,,,,,,,,
海南省,39341,12923,2153,2386,8029,6777,3379,3694,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,190205,56741,15085,15779,43056,37459,13090,8995,,,,,,,,,,,,,
四川省,354501,99275,24096,37618,95100,52602,23340,22470,,,,,,,,,,,,,
贵州省,116654,27056,6644,12487,30346,17689,14594,7838,,,,,,,,,,,,,
云南省,134309,24320,5408,11135,43808,21924,19809,7905,,,,,,,,,,,,,
西藏自治区,6000,1045,179,187,196,3504,688,201,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,186408,50274,8201,21412,54950,29776,14820,6975,,,,,,,,,,,,,
甘肃省,115190,17323,5636,11944,50341,20881,4472,4593,,,,,,,,,,,,,
青海省,29403,4174,943,3658,12210,5136,1455,1827,,,,,,,,,,,,,
宁夏回族自治区,36171,6336,2827,2774,15469,5699,1647,1419,,,,,,,,,,,,,
新疆维吾尔自治区,134015,14989,6331,13364,61640,19230,10279,8182,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—4b   省、自治区、直辖市家庭户按住房来源分的户数（镇）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,单位:户,,,,,,,,,,,,,
地   区   别,合计,自建住房 ,购买商品房,购买经济适用房,购买原公有住房 ,租用公有住房  ,租用商品房,其他,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,4405331,2301173,368679,215016,551793,478735,208316,281619,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,30790,12075,5498,1434,5910,2875,2050,948,,,,,,,,,,,,,
天津市,51010,33373,7011,1929,3405,2096,1642,1554,,,,,,,,,,,,,
河北省,153460,95767,14648,8555,16688,7721,4708,5373,,,,,,,,,,,,,
山西省,112273,61508,7681,6080,11401,11023,5777,8803,,,,,,,,,,,,,
内蒙古自治区,124484,55806,14917,7120,25487,5381,9632,6141,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,136337,64856,27986,6607,20188,6024,6920,3756,,,,,,,,,,,,,
吉林省,116549,50096,18469,9608,22374,6462,6099,3441,,,,,,,,,,,,,
黑龙江省,171622,63070,38261,13010,36109,5025,11653,4494,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,57881,26386,12370,2979,5280,4612,3548,2706,,,,,,,,,,,,,
江苏省,333370,211716,30044,11830,25867,28057,11306,14550,,,,,,,,,,,,,
浙江省,275166,154063,26537,10041,16001,19887,23163,25474,,,,,,,,,,,,,
安徽省,196223,109181,12695,7363,25400,20291,8043,13250,,,,,,,,,,,,,
福建省,157604,98416,10256,4087,6980,13533,10671,13661,,,,,,,,,,,,,
江西省,137115,59327,12193,6868,19208,21648,7423,10448,,,,,,,,,,,,,
山东省,343452,230984,10238,12613,46303,20272,6434,16608,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,198887,129197,13482,7377,16639,14784,5280,12128,,,,,,,,,,,,,
湖北省,188802,87491,9165,8186,33119,28333,5547,16961,,,,,,,,,,,,,
湖南省,188870,85598,10561,9620,27964,34077,7180,13870,,,,,,,,,,,,,
广东省,325126,194557,23010,6465,23442,31456,21159,25037,,,,,,,,,,,,,
广西壮族自治区,163073,86199,3890,5329,20411,33015,3938,10291,,,,,,,,,,,,,
海南省,32934,15757,782,1059,4930,6594,605,3207,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,104412,39888,10072,7656,15091,19382,5762,6561,,,,,,,,,,,,,
四川省,281797,108419,22790,22633,45460,52740,13059,16696,,,,,,,,,,,,,
贵州省,106037,51663,5380,6612,11222,15566,5758,9836,,,,,,,,,,,,,
云南省,143474,66818,3968,9319,21327,25068,6033,10941,,,,,,,,,,,,,
西藏自治区,7705,3644,43,80,69,3067,345,457,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,121390,56541,7458,6672,14464,16766,7562,11927,,,,,,,,,,,,,
甘肃省,55801,21141,4237,5384,11743,7779,1433,4084,,,,,,,,,,,,,
青海省,15613,4749,499,1525,3671,3023,480,1666,,,,,,,,,,,,,
宁夏回族自治区,16092,4611,2240,1643,4320,1510,785,983,,,,,,,,,,,,,
新疆维吾尔自治区,57982,18276,2298,5332,11320,10668,4321,5767,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—4c   省、自治区、直辖市家庭户按住房来源分的户数（乡村）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,单位:户,,,,,,,,,,,,,
地   区   别,合计,自建住房 ,购买商品房,购买经济适用房,购买原公有住房 ,租用公有住房  ,租用商品房,其他,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,20628301,19268522,158561,128604,199560,218147,127197,527710,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,86989,75651,2579,1205,1241,1752,2755,1806,,,,,,,,,,,,,
天津市,77369,74451,791,385,205,496,428,613,,,,,,,,,,,,,
河北省,1315252,1282676,5030,3217,5747,3606,4310,10666,,,,,,,,,,,,,
山西省,545409,495356,4121,4152,5861,4824,7075,24020,,,,,,,,,,,,,
内蒙古自治区,370250,323496,9061,5895,9634,3118,7896,11150,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,552804,492022,25180,11067,6581,2152,6581,9221,,,,,,,,,,,,,
吉林省,353642,302298,15435,14774,7233,2391,4308,7203,,,,,,,,,,,,,
黑龙江省,455242,336179,42458,22503,32439,2626,9033,10004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,62451,54429,526,330,168,1323,3115,2560,,,,,,,,,,,,,
江苏省,1205405,1157739,4886,4623,3906,8389,7158,18704,,,,,,,,,,,,,
浙江省,746214,674883,3114,3811,3810,5907,11955,42734,,,,,,,,,,,,,
安徽省,1161431,1120203,3057,3156,6060,8523,2131,18301,,,,,,,,,,,,,
福建省,486298,437096,1754,1756,2161,6750,5427,31354,,,,,,,,,,,,,
江西省,688772,627876,2205,4268,8222,10749,3617,31835,,,,,,,,,,,,,
山东省,1691392,1646261,5380,5804,7326,7479,2024,17118,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,1821645,1777334,4621,3441,6707,8773,2588,18181,,,,,,,,,,,,,
湖北省,858150,802309,3609,6742,10506,11310,1616,22058,,,,,,,,,,,,,
湖南省,1220303,1161301,2991,3576,7581,10712,2689,31453,,,,,,,,,,,,,
广东省,838583,779605,2039,1271,4678,11270,11661,28059,,,,,,,,,,,,,
广西壮族自治区,784898,739504,834,1444,5243,18251,1937,17685,,,,,,,,,,,,,
海南省,98430,84211,155,398,2677,7445,259,3285,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,562301,518292,1933,2551,3006,7076,1845,27598,,,,,,,,,,,,,
四川省,1641311,1544875,5207,5775,11739,21126,4373,48216,,,,,,,,,,,,,
贵州省,668284,625907,787,1492,3689,6307,1550,28552,,,,,,,,,,,,,
云南省,786936,724474,1312,2699,12788,15192,2413,28058,,,,,,,,,,,,,
西藏自治区,39981,35438,65,227,160,2351,158,1582,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,616024,580093,3428,2273,5490,5997,4273,14470,,,,,,,,,,,,,
甘肃省,429652,417821,747,702,1949,2446,885,5102,,,,,,,,,,,,,
青海省,70708,64138,196,258,1173,1817,197,2929,,,,,,,,,,,,,
宁夏回族自治区,85483,77003,720,622,1559,805,2818,1956,,,,,,,,,,,,,
新疆维吾尔自治区,306692,235601,4340,8187,20021,17184,10122,11237,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—5   省、自治区、直辖市家庭户按购建住房费用分的户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,1万元以下 , 1-2万元  , 2-3万元  , 3-5万元  , 5-10万元 ,10-20万元 ,20-30万元 ,30-50万元 ,50万元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,29061893,13879331,6677907,3396961,2651131,1740964,537376,110299,47186,20738,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,262664,50993,52396,45328,57138,40353,11191,2432,1523,1310,,,,,,,,,,,
天津市,204263,56867,50000,31673,26346,20179,13917,3488,1428,365,,,,,,,,,,,
河北省,1698172,739553,470349,243392,155195,75923,11959,1336,355,110,,,,,,,,,,,
山西省,745476,352136,178206,98103,74766,36964,4619,503,136,43,,,,,,,,,,,
内蒙古自治区,580439,336504,114215,61665,44036,20706,2925,287,71,30,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,1047936,422054,273703,151650,108804,65967,18921,4184,1969,684,,,,,,,,,,,
吉林省,634401,282708,154359,99306,60920,30062,5700,924,286,136,,,,,,,,,,,
黑龙江省,884637,458843,174672,110918,82308,48015,8051,1218,414,198,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,323580,57429,78479,40871,37192,50396,37343,11100,7234,3536,,,,,,,,,,,
江苏省,1858042,608645,405424,215201,245533,289963,81221,9156,2320,579,,,,,,,,,,,
浙江省,1171549,327538,201552,145518,183992,203344,85272,17104,5529,1700,,,,,,,,,,,
安徽省,1469501,743840,392531,168549,115161,42715,6012,536,112,45,,,,,,,,,,,
福建省,688103,250939,121795,81363,90227,87728,41868,9485,3472,1226,,,,,,,,,,,
江西省,837891,396979,196715,109080,86540,39776,7639,908,181,73,,,,,,,,,,,
山东省,2497187,1229622,692418,308026,175717,76041,12786,1587,710,280,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,2259212,1154200,663455,229954,138891,62730,8586,1065,259,72,,,,,,,,,,,
湖北省,1282208,670297,294473,150186,107282,48915,9206,1278,444,127,,,,,,,,,,,
湖南省,1532784,756111,339796,198257,158276,65133,12743,1704,577,187,,,,,,,,,,,
广东省,1486579,499194,254945,183139,196238,193758,101807,32106,16681,8711,,,,,,,,,,,
广西壮族自治区,978437,575271,191238,92130,65018,38067,13468,2453,623,169,,,,,,,,,,,
海南省,135460,61453,29540,14656,12812,11752,3912,832,334,169,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,729150,401409,164700,85658,52474,19904,3996,653,270,86,,,,,,,,,,,
四川省,2022987,1168141,424977,211877,146965,58321,9715,1780,872,339,,,,,,,,,,,
贵州省,783285,596232,116595,33495,23076,10713,2607,388,132,47,,,,,,,,,,,
云南省,927376,547276,194569,79987,56571,34767,11411,1905,610,280,,,,,,,,,,,
西藏自治区,41333,26619,8036,2886,1707,1338,590,118,30,9,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,811256,415247,192204,97460,67765,32670,4783,790,266,71,,,,,,,,,,,
甘肃省,548968,348080,121456,39860,26946,10697,1574,252,68,35,,,,,,,,,,,
青海省,97194,63196,18704,6964,5576,2251,420,65,12,6,,,,,,,,,,,
宁夏回族自治区,120124,62724,24483,15788,11174,4902,862,134,45,12,,,,,,,,,,,
新疆维吾尔自治区,401699,219231,81922,44021,36485,16914,2272,528,223,103,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—5a   省、自治区、直辖市家庭户按购建住房费用分的户数（城市）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,1万元以下 , 1-2万元  , 2-3万元  , 3-5万元  , 5-10万元 ,10-20万元 ,20-30万元 ,30-50万元 ,50万元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,5869985,1493055,1410694,878134,906235,759845,295051,73800,36105,17066,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,157071,17201,29677,29981,40604,27821,7611,1733,1281,1162,,,,,,,,,,,
天津市,82713,20520,18399,8921,8588,10377,10981,3213,1367,347,,,,,,,,,,,
河北省,265844,66546,72828,43321,43561,32029,6535,766,201,57,,,,,,,,,,,
山西省,149316,48858,33743,21933,24666,17105,2566,329,92,24,,,,,,,,,,,
内蒙古自治区,129023,40571,29648,20557,22482,13185,2321,187,52,20,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,393449,121237,101543,54705,50664,42882,16074,3842,1864,638,,,,,,,,,,,
吉林省,194114,57069,48515,30676,29663,22071,4962,804,249,105,,,,,,,,,,,
黑龙江省,300608,120008,67305,39333,34368,31227,6720,1094,379,174,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,221112,37592,64244,29377,20280,23275,25943,9935,6986,3480,,,,,,,,,,,
江苏省,407431,87602,82256,49897,61125,83240,35784,5618,1529,380,,,,,,,,,,,
浙江省,279289,40877,57232,37338,41853,56146,33449,8499,2972,923,,,,,,,,,,,
安徽省,182386,60592,51876,26300,23292,16551,3426,270,61,18,,,,,,,,,,,
福建省,125597,21619,18692,14902,21349,26608,15571,4340,1856,660,,,,,,,,,,,
江西省,97724,23417,25987,15528,16743,12544,2975,413,88,29,,,,,,,,,,,
山东省,532278,156969,136380,89642,84382,52709,10050,1295,621,230,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,300414,78955,79788,46220,53172,35626,5655,758,198,42,,,,,,,,,,,
湖北省,321081,95586,90216,49382,47612,30039,6726,1033,393,94,,,,,,,,,,,
湖南省,223592,63647,57093,33554,37086,25195,5716,838,363,100,,,,,,,,,,,
广东省,451512,67463,65258,52804,71136,90224,61359,22538,13089,7641,,,,,,,,,,,
广西壮族自治区,115583,23264,27411,20960,20134,15324,6483,1490,402,115,,,,,,,,,,,
海南省,25491,3836,3488,3141,4559,6841,2522,667,284,153,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,130661,43618,36938,19819,16258,10117,3058,541,248,64,,,,,,,,,,,
四川省,256089,70685,68281,43819,40691,24606,5725,1335,700,247,,,,,,,,,,,
贵州省,76533,25964,20132,11382,11277,5961,1464,236,87,30,,,,,,,,,,,
云南省,84671,16679,22521,15328,13495,10304,4801,1000,344,199,,,,,,,,,,,
西藏自治区,1607,102,144,213,288,469,313,55,19,4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,134837,32679,36194,23862,23093,15297,2924,526,216,46,,,,,,,,,,,
甘肃省,85244,25197,24056,14033,13886,6646,1186,164,56,20,,,,,,,,,,,
青海省,20985,6328,5858,3574,3366,1485,327,36,7,4,,,,,,,,,,,
宁夏回族自治区,27406,8259,6409,5151,4549,2470,476,68,15,9,,,,,,,,,,,
新疆维吾尔自治区,96324,10115,28582,22481,22013,11471,1348,177,86,51,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—5b   省、自治区、直辖市家庭户按购建住房费用分的户数（镇）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,1万元以下 , 1-2万元  , 2-3万元  , 3-5万元  , 5-10万元 ,10-20万元 ,20-30万元 ,30-50万元 ,50万元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,3436661,1171089,718532,469257,505210,415599,126479,21506,6860,2129,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,24917,4789,4593,3571,4553,4936,2060,301,84,30,,,,,,,,,,,
天津市,45718,10369,9539,7728,8438,6896,2492,201,44,11,,,,,,,,,,,
