,,
,,
,,
,,
,　全国总人口[2]为人，其中：,1443497378.0
,,
,　　普查登记的大陆31个省、自治区、直辖市和现役军人的人口共人；,1411778724.0
,,
,　　香港特别行政区人口[3]为人；,7474200.0
,,
,　　澳门特别行政区人口[4]为人；,683218.0
,,
,　　台湾地区人口[5]为人。,23561236.0
