河南省,    396 228,    218 294,    177 934,    82 344,    53 611,    28 733,    51 470,    27 683,    23 787,    262 414,    137 000,    125 414
湖北省,    322 750,    184 031,    138 719,    49 848,    30 510,    19 338,    96 883,    55 590,    41 293,    176 019,    97 931,    78 088
湖南省,    382 451,    193 064,    189 387,    65 834,    39 339,    26 495,    78 392,    40 249,    38 143,    238 225,    113 476,    124 749
广东省,    428 994,    200 113,    228 881,    58 900,    32 618,    26 282,    123 174,    63 834,    59 340,    246 920,    103 661,    143 259
广西壮族自治区,    276 237,    144 844,    131 393,    26 141,    14 595,    11 546,    85 391,    45 044,    40 347,    164 705,    85 205,    79 500
海南省,    43 876,    20 707,    23 169,    3 265,    1 607,    1 658,    14 101,    7 158,    6 943,    26 510,    11 942,    14 568
四川省,    661 333,    359 311,    302 022,    117 406,    72 456,    44 950,    148 758,    83 329,    65 429,    395 169,    203 526,    191 643
贵州省,    149 332,    75 991,    73 341,    20 846,    11 499,    9 347,    45 738,    22 764,    22 974,    82 748,    41 728,    41 020
云南省,    237 376,    145 035,    92 341,    39 216,    24 902,    14 314,    66 031,    38 486,    27 545,    132 129,    81 647,    50 482
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    223 845,    113 901,    109 944,    43 667,    27 230,    16 437,    54 447,    27 420,    27 027,    125 731,    59 251,    66 480
甘肃省,    138 984,    67 507,    71 477,    26 536,    14 446,    12 090,    23 782,    12 049,    11 733,    88 666,    41 012,    47 654
青海省,    43 794,    21 277,    22 517,    5 616,    2 781,    2 835,    19 417,    9 838,    9 579,    18 761,    8 658,    10 103
宁夏回族自治区,    42 502,    21 992,    20 510,    7 588,    4 215,    3 373,    11 899,    5 829,    6 070,    23 015,    11 948,    11 067
新疆维吾尔自治区,    152 690,    73 625,    79 065,    40 533,    19 990,    20 543,    45 793,    22 249,    23 544,    66 364,    31 386,    34 978
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
    不在业状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
    和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
在校学生,    3 624 833,    2 161 802,    1 463 031,    638 157,    348 918,    289 239,    1 056 451,    601 819,    454 632,    1 930 225,    1 211 065,    719 160
北京市,    18 820,    10 158,    8 662,    2 526,    1 271,    1 255,    3 033,    1 713,    1 320,    13 261,    7 174,    6 087
天津市,    7 964,    4 326,    3 638,    234,    131,    103,    1 433,    740,    693,    6 297,    3 455,    2 842
河北省,    153 545,    80 589,    72 956,    19 533,    10 352,    9 181,    28 360,    15 245,    13 115,    105 652,    54 992,    50 660
山西省,    132 558,    69 069,    63 489,    25 883,    14 190,    11 693,    37 337,    19 297,    18 040,    69 338,    35 582,    33 756
内蒙古自治区,    112 411,    60 691,    51 720,    21 512,    10 993,    10 519,    43 015,    21 891,    21 124,    47 884,    27 807,    20 077
辽宁省,    146 330,    76 212,    70 118,    41 237,    21 192,    20 045,    42 173,    21 789,    20 384,    62 920,    33 231,    29 689
吉林省,    105 504,    54 720,    50 784,    28 938,    14 783,    14 155,    46 360,    23 509,    22 851,    30 206,    16 428,    13 778
黑龙江省,    146 761,    76 346,    70 415,    39 103,    20 220,    18 883,    64 552,    32 510,    32 042,    43 106,    23 616,    19 490
上海市,    31 280,    17 317,    13 963,    4 353,    2 695,    1 658,    7 808,    4 048,    3 760,    19 119,    10 574,    8 545
江苏省,    187 746,    122 894,    64 852,    24 747,    14 436,    10 311,    37 591,    23 171,    14 420,    125 408,    85 287,    40 121
浙江省,    102 463,    65 066,    37 397,    11 632,    6 840,    4 792,    32 438,    19 799,    12 639,    58 393,    38 427,    19 966
安徽省,    139 472,    91 616,47 856,    24 293,    13 588,    10 705,    31 852,    19 084,    12 768,    83 327,    58 944,    24 383
福建省,    108 112,    69 586,    38 526,    18 929,    10 836,    8 093,    35 141,    20 946,    14 195,    54 042,    37 804,    16 238
江西省,    114 056,    76 933,    37 123,    17 588,    10 432,    7 156,    32 778,    20 777,    12 001,    63 690,    45 724,    17 966
山东省,    243 358,    149 001,    94 357,    39 793,    22 420,    17 373,    82 883,    50 114,    32 769,    120 682,    76 467,    44 215
河南省,    219 928,    125 341,    94 587,    38 419,    20 044,    18 375,    34 160,    18 402,    15 758,    147 349,    86 895,    60 454
湖北省,    178 556,    113 231,    65 325,    28 754,    16 589,    12 165,    62 387,    38 052,    24 335,    87 415,    58 590,    28 825
湖南省,    222 715,    136 667,    86 048,    36 516,    20 213,    16 303,    50 407,    28 563,    21 844,    135 792,    87 891,    47 901
广东省,    207 454,    134 533,    72 921,    31 308,    18 592,    12 716,    73 713,    46 917,    26 796,    102 433,    69 024,    33 409
广西壮族自治区,    154 986,    93 674,    61 312,    16 342,    8 681,    7 661,    55 407,    31 900,    23 507,    83 237,    53 093,    30 144
海南省,    23 959,    14 861,    9 098,    1 446,    827,    619,    8 951,    5 443,    3 508,    13 562,    8 591,    4 971
四川省,    298 183,    177 584,    120 599,    53 226,    28 185,    25 041,    76 301,    43 116,    33 185,    168 656,    106 283,    62 373
贵州省,    85 872,    55 775,    30 097,    13 633,    7 743,    5 890,    29 974,    17 193,    12 781,    42 265,    30 839,    11 426
云南省,    131 404,    80 615,    50 789,    22 474,    12 506,    9 968,    38 203,    21 980,    16 223,    70 727,    46 129,    24 598
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    126 826,    74 458,    52 368,    23 226,    12 696,    10 530,    34 298,    19 208,    15 090,    69 302,    42 554,    26 748
甘肃省,    82 905,    52 652,    30 253,    17 482,    10 106,    7 376,    15 217,    9 082,    6 135,    50 206,    33 464,    16 742
青海省,    19 155,    11 385,    7 770,    2 705,    1 523,    1 182,    9 612,    5 532,    4 080,    6 838,    4 330,    2 508
宁夏回族自治区,    25 887,    15 054,    10 833,    3 975,    2 026,    1 949,    8 189,    4 423,    3 766,    13 723,    8 605,    5 118
新疆维吾尔自治区,    96 623,    51 448,    45 175,    28 350,    14 808,    13 542,    32 878,    17 375,    15 503,    35 395,    19 265,    16 130
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——4全国按现住地和1985年7月1日常住地类型分性别、不在业的迁入人口数(续02),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
    不在业状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
    和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
料理家务,  1 576 309,    44 436,    1 531 873,    102 192,    3 954,    98 238,    280 110,    7 258,    272 852,  1 194 007,    33 224,    1 160 783
北京市,    4 802,    167,    4 635,    618,    17,    601,    485,    24,    461,    3 699,    126,    3 573
天津市,    3 042,    76,    2 966,    125,    7,    118,    374,    13,    361,    2 543,    56,    2 487
河北省,    62 011,    864,    61 147,    3 467,    91,    3 376,    7 080,    112,    6 968,    51 464,    661,    50 803
山西省,    83 427,    443,    82 984,    4 460,    74,    4 386,    15 196,    99,    15 097,    63 771,    270,    63 501
内蒙古自治区,    71 409,    1 302,    70 107,    4 442,    89,    4 353,    10 953,    172,    10 781,    56 014,    1 041,    54 973
辽宁省,    90 349,    1 787,    88 562,    5 642,    160,    5 482,    19 039,    357,    18 682,    65 668,    1 270,    64 398
吉林省,    78 431,    1 303,    77 128,    5 231,    111,    5 120,    22 520,    326,    22 194,    50 680,    866,    49 814
黑龙江省,    181 290,    3 561,    177 729,    12 315,    284,    12 031,    31 681,    684,    30 997,    137 294,    2 593,    134 701
上海市,    3 290,    201,    3 089,    628,    39,    589,    585,    35,    550,    2 077,    127,    1 950
江苏省,    41 067,    2 839,    38 228,    2 618,    327,    2 291,    4 434,    299,    4 135,    34 015,    2 213,    31 802
浙江省,    53 566,    600,    52 966,    2 174,    76,    2 098,    8 748,    100,    8 648,    42 644,    424,    42 220
安徽省,    59 553,    1 750,    57 803,    3 996,    152,    3 844,    6 880,    176,    6 704,    48 677,    1 422,    47 255
福建省,    61 833,    710,    61 123,    3 164,    98,    3 066,    12 175,    153,    12 022,    46 494,    459,    46 035
江西省,    42 127,    787,    41 340,    2 113,    46,    2 067,    5 330,    90,    5 240,    34 684,    651,    34 033
山东省,    58 485,    1 409,    57 076,    3 673,    142,    3 531,    21 183,    484,    20 699,    33 629,    783,    32 846
河南省,    60 270,    1 392,    58 878,    5 201,    210,    4 991,    5 117,    130,    4 987,    49 952,    1 052,    48 900
湖北省,    57 769,    3 222,    54 547,    3 849,    160,    3 689,    12 479,    769,    11 710,    41 441,    2 293,    39 148
湖南省,    73 643,    1 771,    71 872,    4 184,    211,    3 973,    9 278,    217,    9 061,    60 181,    1 343,    58 838
广东省,    128 061,    6 525,    121 536,    7 964,    460,    7 504,    23 861,    1 000,    22 861,    96 236,    5 065,    91 171
广西壮族自治区,    53 261,    2 781,    50 480,    1 880,    130,    1 750,    10 136,    511,    9 625,    41 245,    2 140,    39 105
海南省,    8 625,    464,    8 161,    382,    14,    368,    1 646,    70,    1 576,    6 597,    380,    6 217
四川省,    116 452,    4 984,    111 468,    7 148,    437,    6 711,    14 981,    629,    14 352,    94 323,    3 918,    90 405
贵州省,    32 240,    822,    31 418,    1 829,    81,    1 748,    6 490,    145,    6 345,    23 921,    596,    23 325
云南省,    27 571,    1 760,    25 811,    1 725,    186,    1 539,    6 095,    257,    5 838,    19 751,    1 317,    18 434
西藏自治区,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——
陕西省,    44 463,    861,    43 602,    3 422,    88,    3 334,    8 450,    150,    8 300,    32 591,    623,    31 968
甘肃省,    34 811,    576,    34 235,    3 294,    80,    3 214,    4 127,    50,    4 077,    27 390,    446,    26 944
青海省,    11 928,    317,    11 611,    1 204,    25,    1 179,    4 043,    36,    4 007,    6 681,    256,    6 425
宁夏回族自治区,    7 371,    178,    7 193,    918,    23,    895,    1 404,    24,    1 380,    5 049,    131,    4 918
新疆维吾尔自治区,    25 162,    984,    24 178,    4 526,    136,    4 390,    5 340,    146,    5 194,    15 296,    702,    14 594
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——4全国按现住地和1985年7月1日常住地类型分性别、不在业的迁入人口数(续03),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
    不在业状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
    和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
待升学,    49 549,    25 766,    23 783,    6 739,    3 490,    3 249,    13 298,    6 628,    6 670,    29 512,    15 648,    13 864
北京市,    109,    58,    51,    26,    15,    11,    20,    9,    11,    63,    34,    29
天津市,    11,    7,    4,    3,    2,    1,    4,    1,    3,    4,    4,   ——
河北省,    1 119,    531,    588,    207,    103,    104,    225,    110,    115,    687,    318,    369
山西省,    2 575,    1 290,    1 285,    348,    160,    188,    667,    317,    350,    1 560,    813,    747
内蒙古自治区,    1 786,    890,    896,    301,    141,    160,    528,    243,    285,    957,    506,    451
辽宁省,    1 136,    538,    598,    175,    98,    77,    367,    176,    191,    594,    264,    330
吉林省,    445,    229,    216,    63,    32,    31,    176,    91,    85,    206,    106,    100
黑龙江省,    809,    413,    396,    147,    85,    62,    211,    105,    106,    451,    223,    228
上海市,    142,    65,    77,    8,    5,    3,    57,    33,    24,    77,    27,    50
江苏省,    622,    346,    276,    77,    45,    32,    107,    58,    49,    438,    243,    195
浙江省,    2 254,    1 245,    1 009,    299,    171,    128,    721,    388,    333,    1 234,    686,    548
安徽省,    3 037,    1 696,    1 341,    342,    189,    153,    666,    329,    337,    2 029,    1 178,    851
福建省,    802,    478,    324,    134,    87,    47,    239,    125,    114,    429,    266,    163
江西省,    1 836,    1 028,    808,    196,    106,    90,    397,    233,    164,    1 243,    689,    554
山东省,    1 715,    836,    879,    226,    120,    106,    733,    345,    388,    756,    371,    385
河南省,    3 273,    1 611,    1 662,    582,    300,    282,    389,    168,    221,    2 302,    1 143,    1 159
湖北省,    819,    444,    375,    118,    60,    58,    233,    122,    111,    468,    262,    206
湖南省,    3 001,    1 602,    1 399,    409,    219,    190,    754,    388,    366,    1 838,    995,    843
广东省,    1 715,    944,    771,    227,    127,    100,    515,    275,    240,    973,    542,    431
广西壮族自治区,    1 968,    1 002,    966,    164,    84,    80,    686,    341,    345,    1 118,    577,    541
海南省,    641,    381,    260,    69,    36,    33,    206,    125,    81,    366,    220,    146
四川省,    9 134,    4 756,    4 378,    1 022,    516,    506,    1 812,    928,    884,    6 300,    3 312,    2 988
贵州省,    2 759,    1 375,    1 384,    330,    145,    185,    979,    452,    527,    1 450,    778,    672
云南省,    1 865,    973,    892,    231,    131,    100,    683,    339,    344,    951,    503,    448
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    2 328,    1 229,    1 099,    308,    164,    144,    666,    331,    335,    1 354,    734,    620
甘肃省,    1 203,    625,    578,    179,    103,    76,    247,    122,    125,    777,    400,    377
青海省,    585,    290,    295,    81,    36,    45,    323,    149,    174,    181,    105,    76
宁夏回族自治区,    443,    204,    239,    67,    26,    41,    185,    80,    105,    191,    98,    93
新疆维吾尔自治区,    1 417,    680,    737,    400,    184,    216,    502,    245,    257,    515,    251,    264
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——4全国按现住地和1985年7月1日常住地类型分性别、不在业的迁入人口数(续04),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
    不在业状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
    和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
市镇待业,    229 247,    101 790,    127 457,    38 965,    19 167,    19 798,    71 812,    32 134,    39 678,    118 470,    50 489,    67 981
北京市,    517,    279,    238,    165,    91,    74,    1 31,    72,    59,    221,    116,    105
天津市,    413,    221,    192,    43,    27,    16,    91,    39,    52,    279,    155,    124
河北省,    5 425,    2 434,    2 991,    1 190,    626,    564,    1 164,    512,    652,    3 071,    1 296,    1 775
山西省,    8 707,    3 859,    4 848,    1 152,    535,    617,    1 982,    869,    1 113,    5 573,    2 455,    3 118
内蒙古自治区,    5 196,    2 317,    2 879,    1 117,    495,    622,    2 216,    982,    1 234,    1 863,    840,    1 023
辽宁省,    8 814,    4 074,    4 740,    1 730,    953,    777,    2 877,    1 309,    1 568,    4 207,    1 812,    2 395
吉林省,    7 718,    3 521,    4 197,    1 238,    610,    628,    4 352,    1 978,    2 374,    2 128,    933,    1 195
黑龙江省,    9 669,    4 435,    5 234,    2 346,    1 132,    1 214,    4 156,    1 911,    2 245,    3 167,    1 392,    1 775
上海市,    2 183,    1 578,    605,    277,    174,    103,    722,    519,    203,    1 184,    885,    299
江苏省,    5 263,    2 678,    2 585,    1 052,    580,    472,    1 440,    713,    727,    2 771,    1 385,    1 386
浙江省,    5 356,    3 085,    2 271,    901,    490,    411,    2 090,    1 121,    969,    2 365,    1 474,    891
安徽省,    7 676,    3 338,    4 338,    1 385,    683,    702,    1 940,    818,    1 122,    4 351,    1 837,    2 514
福建省,    3 980,    1 980,    2 000,    1 013,    512,    501,    1 483,    710,    773,    1 484,    758,    726
江西省,    10 451,    4 087,    6 364,    1 294,    589,    705,    3 155,    1 167,    1 988,    6 002,    2 331,    3 671
山东省,    7 906,    2 861,    5 045,    1 053,    492,    561,    3 032,    1 087,    1 945,    3 821,    1 282,    2 539
河南省,    15 875,    7 079,    8 796,    3 154,    1 552,    1 602,    2 301,    1 027,    1 274,    10 420,    4 500,    5 920
湖北省,    5 929,    2 706,    3 223,    1 033,    500,    533,    2 060,    953,    1 107,    2 836,    1 253,    1 583
湖南省,    17 431,    7 926,    9 505,    2 882,    1 433,    1 449,    4 246,    1 903,    2 343,    10 303,    4 590,    5 713
广东省,    17 029,    7 208,    9 821,    2 680,    1 165,    1 515,    5 577,    2 307,    3 270,    8 772,    3 736,    5 036
广西壮族自治区,    9 439,    4 083,    5 356,    867,    430,    437,    3 870,    1 612,    2 258,    4 702,    2 041,    2 661
海南省,    2 797,    1 213,    1 584,    411,    171,    240,    1 224,    532,    692,    1 162,    510,    652
四川省,    36 144,    14 318,    21 826,    5 127,    2 488,    2 639,    9 781,    4 453,    5 328,    21 236,    7 377,    13 859
贵州省,    6 119,    3 080,    3 039,    879,    468,    411,    2 321,    1 118,    1 203,    2 919,    1 494,    1 425
云南省,    5 529,    2 629,    2 900,    937,    497,    440,    2 059,    962,    1 097,    2 533,    1 170,    1 363
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    8 267,    3 552,    4 715,    1 620,    760,    860,    2 552,    1 084,    1 468,    4 095,    1 708,    2 387
甘肃省,    6 488,    3 158,    3 330,    1 260,    723,    537,    1 414,    696,    718,    3 814,    1 739,    2 075
青海省,    2 243,    1 037,    1 206,    390,    201,    189,    1 227,    569,    658,    626,    267,    359
宁夏回族自治区,    1 749,    738,    1 011,    399,    156,    243,    558,    262,    296,    792,    320,    472
新疆维吾尔自治区,    4 934,    2 316,    2 618,    1 370,    634,    736,    1 791,    849,    942,    1 773,    833,    940
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——4全国按现住地和1985年7月1日常住地类型分性别、不在业的迁入人口数(续05),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
    不在业状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
    和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
离休、退休、退职,    467 875,    367 955,    99 920,    207 108,    169 250,    37 858,    144 405,    103 338,    41 067,    116 362,    95 367,    20 995
北京市,    2 560,    1 716,    844,    1 539,    1 029,    510,    487,    273,    214,    534,    414,    120
天津市,    774,    585,    189,    329,    279,    50,    229,    141,    88,    216,    165,    51
河北省,    19 637,    17 352,    2 285,    11 515,    10 422,    1 093,    3 850,    3 166,    684,    4 272,    3 764,    508
山西省,    11 429,    10 568,    861,    6 745,    6 362,    383,    2 567,    2 300,    267,    2 117,    1 906,    211
内蒙古自治区,    4 458,    3 346,    1 112,    1 441,    984,    457,    2 073,    1 520,    553,    944,    842,    102
辽宁省,    16 673,    11 083,    5 590,    7 520,    4 984,    2 536,    5 740,    3 475,    2 265,    3 413,    2 624,    789
吉林省,    8 381,    6 048,    2 333,    2 305,    1 481,    824,    4 708,    3 450,    1 258,    1 368,    1 117,    251
黑龙江省,    10 403,    7 846,    2 557,    3 853,    2 778,    1 075,    4 434,    3 356,    1 078,    2 116,    1 712,    404
上海市,    11 239,    7 109,    4 130,    7 568,    5 026,    2 542,    2 086,    1 150,    936,    1 585,    933,    652
江苏省,    23 607,    18 792,    4 815,    12 162,    10 119,    2 043,    5 442,    3 775,    1 667,    6 003,    4 898,    1 105
浙江省,    16 287,    12 042,    4 245,    6 334,    4 883,    1 451,    6 401,    4 398,    2 003,    3 552,    2 761,    791
安徽省,    13 618,    10 723,    2 895,    6 623,    5 535,    1 088,    3 835,    2 690,    1 145,    3 160,    2 498,    662
福建省,    12 770,    9 561,    3 209,    5 167,    3 817,    1 350,    4 081,    2 910,    1 171,    3 522,    2 834,    688
江西省,    13 736,    10 390,    3 346,    3 671,    2 843,    828,    4 561,    3 327,    1 234,    5 504,    4 220,    1 284
山东省,    21 607,    19 083,    2 524,    10 999,    9 787,    1 212,    6 488,    5 605,    883,    4 120,    3 691,    429
河南省,    33 624,    30 722,    2 902,    22 758,    21 254,    1 504,    3 261,    2 711,    550,    7 605,    6 757,    848
湖北省,    12 424,    8 485,    3 939,    5 118,    3 545,    1 573,    4 946,    3 198,    1 748,    2 360,    1 742,    618
湖南省,    36 958,    30 689,    6 269,    17 964,    15 325,    2 639,    9 650,    7 139,    2 511,    9 344,    8 225,    1 119
广东省,    27 573,    19 204,    8 369,    9 200,    6 620,    2 580,    9 864,    6 463,    3 401,    8 509,    6 121,    2 388
广西壮族自治区,    10 876,    7 028,    3 848,    2 475,    1 611,    864,    5 923,    3 541,    2 382,    2 478,    1 876,    602
海南省,    3 281,    1 965,    1 316,    631,    398,    233,    1 271,    709,    562,    1 379,    858,    521
四川省,    83 707,    67 079,    16 628,    33 460,    27 304,    6 156,    26 959,    19 288,    7 671,    23 288,    20 487,    2 801
贵州省,    7 671,    5 706,    1 965,    2 261,    1 745,    516,    3 167,    2 213,    954,    2 243,    1 748,    495
云南省,    26 546,    20 904,    5 642,    8 482,    7 051,    1 431,    9 899,    7 243,    2 656,    8 165,    6 610,    1 555
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    17 572,    15 338,    2 234,    9 705,    8 857,    848,    4 351,    3 603,    748,    3 516,    2 878,    638
甘肃省,    6 786,    5 572,    1 214,    3 285,    2 664,    621,    2 026,    1 592,    434,    1 475,    1 316,    159
青海省,    4 012,    3 331,    681,    760,    610,    150,    2 613,    2 143,    470,    639,    578,    61
宁夏回族自治区,    1 554,    969,    585,    462,    316,    146,    824,    431,    393,    268,    222,    46
新疆维吾尔自治区,    8 112,    4 719,    3 393,    2 776,    1 621,    1 155,    2 669,    1 528,    1 141,    2 667,    1 570,    1 097
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
    不在业状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
    和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
丧失工作能力,    198 514,    78 154,    120 360,    30 028,    10 324,    19 704,    34 417,    12 936,    21 481,    134 069,    54 894,    79 175
北京市,    1 620,    711,    909,    557,    235,    322,    157,    62,    95,    906,    414,    492
天津市,    312,    116,    196,    57,    13,    44,    38,    14,    24,    217,    89,    128
河北省,    8 820,    3 764,    5 056,    1 285,    514,    771,    1 008,    359,    649,    6 527,    2 891,    3 636
山西省,    4 706,    2 272,    2 434,    814,    467,    347,    891,    419,    472,    3 001,    1 386,    1 615
内蒙古自治区,    7 399,    3 797,    3 602,    722,    274,    448,    1 058,    497,    561,    5 619,    3 026,    2 593
辽宁省,    14 260,    6 351,    7 909,    2 544,    849,    1 695,    2 626,    1 078,    1 548,    9 090,    4 424,    4 666
吉林省,    10 894,    5 796,    5 098,    1 585,    774,    811,    2 819,    1 386,    1 433,    6 490,    3 636,    2 854
黑龙江省,    20 752,    11 275,    9 477,    2 376,    993,    1 383,    3 628,    1 803,    1 825,    14 748,    8 479,    6 269
上海市,    970,    385,    585,    451,    193,    258,    127,    46,    81,    392,    146,    246
江苏省,    7 487,    2 649,    4 838,    1 290,    424,    866,    872,    331,    541,    5 325,    1 894,    3 431
浙江省,    4 451,    1 856,    2 595,    920,    345,    575,    841,    329,    512,    2 690,    1 182,    1 508
安徽省,    6 299,    1 968,    4 331,    991,    267,    724,    754,    262,    492,    4 554,    1 439,    3 115
福建省,    4 222,    1 605,    2 617,    698,    211,    487,    940,    358,    582,    2 584,    1 036,    1 548
江西省,    5 836,    2 067,    3 769,    660,    161,    499,    757,    223,    534,    4 419,    1 683,    2 736
山东省,    9 073,    3 172,    5 901,    1 311,    425,    886,    2 766,    1 036,    1 730,    4 996,    1 711,    3 285
河南省,    8 855,    2 899,    5 956,    1 773,    640,    1 133,    764,    237,    527,    6 318,    2 022,    4 296
湖北省,    8 376,    3 008,    5 368,    1 140,    292,    848,    1 848,    676,    1 172,    5 388,    2 040,    3 348
湖南省,    12 682,    3 783,    8 899,    2 066,    499,    1 567,    1 766,    443,    1 323,    8 850,    2 841,    6 009
广东省,    10 373,    2 961,    7 412,    1 495,    349,    1 146,    1 766,    522,    1 244,    7 112,    2 090,    5 022
广西壮族自治区,    5 644,    1 724,    3 920,    611,    217,    394,    1 346,    399,    947,    3 687,    1 108,    2 579
海南省,    1 731,    342,    1 389,    147,    35,    112,    407,    69,    338,    1 177,    238,    939
四川省,    21 649,    6 754,    14 895,    3 448,    969,    2 479,    2 872,    838,    2 034,    15 329,    4 947,    10 382
贵州省,    4 011,    1 354,    2 657,    598,    190,    408,    941,    277,    664,    2 472,    887,    1 585
云南省,    5 310,    1 841,    3 469,    767,    253,    514,    1 302,    408,    894,    3 241,    1 180,    2 061
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
