表11—5 全国按现住地和1985年7月1日常住地类型分性别、婚姻状况的迁人人口数,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  婚姻状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
山东省,    529 604,    247 655,    281 949,    110 860,    76 958,    33 902,    174 308,    80 442,    93 866,    244 436,    90 255,    154 181
河南省,    578 135,    279 360,    298 775,    130 339,    90 248,    40 091,    52 634,    28 417,    24 217,    395 162,    160 695,    234 467
湖北省,    495 303,    222 578,    272 725,    67 343,    42 139,    25 204,    118 375,    58 219,    60 156,    309 585,    122 220,    187 365
湖南省,    642 159,    253 394,    388 765,    104 552,    66 277,    38 275,    103 162,    49 854,    53 308,    434 445,    137 263,    297 182
广东省,    959 366,    504 305,    455 061,    102 198,    63 233,    38 965,    183 371,    101 298,    82 073,    673 797,    339 774,    334 023
广西壮族自治区,    394 222,    163 824,    230 398,    39 183,    24 174,    15 009,    101 568,    48 520,    53 048,    253 471,    91 130,    162 341
海南省,    62 770,    27 382,    35 388,    5 442,    3 154,    2 288,    15 817,    8 096,    7 721,    41 511,    16 132,    25 379
四川省,    1 320 218,    543 629,    776 589,    182 460,    122 561,    59 899,    202 319,    110 439,    91 880,    935 439,    310 629,    624 810
贵州省,    217 266,    92 046,    125 220,    26 069,    16 367,    9 702,    44 051,    22 196,    21 855,    147 146,    53 483,    93 663
云南省,    348 193,    174 391,    173 802,    49 971,    34 087,    15 884,    86 504,    49 993,    36 511,    211 718,    90 311,    121 407
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    337 849,    169 886,    167 963,    65 137,    43 438,    21 699,    77 450,    42 646,    34 804,    195 262,    83 802,    111 460
甘肃省,    212 373,    91 908,    120 465,    38 116,    23 636,    14 480,    32 220,    17 423,    14 797,    142 037,    50 849,    91 188
青海省,    75 399,    39 079,    36 320,    11 019,    6 357,    4 662,    23 335,    12 461,    10 874,    41 045,    20 261,    20 784
宁夏回族自治区,    57 515,    25 435,    32 080,    11 316,    6 932,    4 384,    14 634,    7 347,    7 287,    31 565,    11 156,    20 409
新疆维吾尔自治区,    143 710,    67 920,    75 790,    40 492,    21 961,    18 531,    36 681,    18 317,    18 364,    66 537,    27 642,    38 895
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——5全国按现住地和1985年7月1日常住地类型分性别、婚姻状况的迁入人口数(续03),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  婚姻状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
丧偶,    412 247,    141 529,    270 718,    66 595,    21 926,    44 669,    83 072,    25 710,    57 362,    262 580,    93 893,    168 687
北京市,    2 057,    669,    1 388,    538,    175,    363,    282,    87,    195,    1 237,    407,    830
天津市,    671,    292,    379,    121,    64,    57,    117,    47,    70,    433,    181,    252
河北省,    12 926,    5 134,    7 792,    2 272,    1 074,    1 198,    1 827,    687,    1 140,    8 827,    3 373,    5 454
山西省,    8 442,    3 165,    5 277,    1 423,    695,    728,    1 720,    642,    1 078,    5 299,    1 828,    3 471
内蒙古自治区,    12 384,    5 405,    6 979,    1 382,    434,    948,    2 160,    773,    1 387,    8 842,    4 198,    4 644
辽宁省,    23 189,    8 644,    14 545,    4 665,    1 646,    3 019,    4 885,    1 757,    3 128,    13 639,    5 241,    8 398
吉林省,    16 796,    6 460,    10 336,    2 357,    756,    1 601,    5 109,    1 678,    3 431,    9 330,    4 026,    5 304
黑龙江省,    31 106,    13 625,    17 481,    4 002,    1 403,    2 599,    6 044,    2 310,    3 734,    21 060,    9 912,    11 148
上海市,    3 837,    1 069,    2 768,    1 543,    497,    1 046,    797,    211,    586,    1 497,    361,    1 136
江苏省,    20 169,    7 045,    13 124,    3 517,    1 236,    2 281,    2 707,    867,    1 840,    13 945,    4 942,    9 003
浙江省,    13 798,    5 110,    8 688,    2 381,    748,    1 633,    3 023,    990,    2 033,    8 394,    3 372,    5 022
安徽省,    16 502,    5 958,    10 544,    2 684,    849,    1 835,    2 532,    866,    1 666,    11 286,    4 243,    7 043
福建省,    10 379,    3 494,    6 885,    1 908,    600,    1 308,    2 397,    734,    1 663,    6 074,    2 160,    3 914
江西省,    13 746,    4 166,    9 580,    1 764,    530,    1 234,    2 215,    655,    1 560,    9 767,    2 981,    6 786
山东省,    18 779,    6 112,    12 667,    2 896,    994,    1 902,    5 846,    1 882,    3 964,    10 037,    3 236,    6 801
河南省,    17 911,    6 639,    11 272,    3 814,    1 606,    2 208,    1 735,    548,    1 187,    12 362,    4 485,    7 877
