表11—2 全国按现住地和1985年7月1日常住地类型分性别、文化程度的迁入人口数,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  文化程度,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,     男,    女
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  文化程度,,,,,,,,,,,,
  和现住地,    合计,,,    城市,,,    镇,,,    乡村,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
初中,    7 811 650,    4 218 990,    3 592 660,    794 661,    533 191,    261 470,    1 495 093,    810 014,    685 079,  5 521 896,    2 875 785,  2 646 111
北京市,    32 312,    20 647,    11 665,    5 492,    3 886,    1 606,    3 827,    2 569,    1 258,    22 993,    14 192,    8 801
天津市,    11 435,    6 179,    5 256,    875,    640,    235,    1 926,    1 138,    788,    8 634,    4 401,    4 233
河北省,    289 872,    158 897,    130 975,    33 545,    23 441,    10 104,    37 924,    20 705,    17 219,    218 403,    114 751,    103 652
山西省,    230 983,    136 800,    94 183,    29 361,    20 090,    9 271,    47 370,    27 116,    20 254,    154 252,    89 594,    64 658
内蒙古自治区,    169 042,    92 049,    76 993,    20 215,    12 840,    7 375,    36 043,    19 797,    16 246,    112 784,    59 412,    53 372
辽宁省,    343 280,    170 018,    173 262,    46 004,    30 966,    15 038,    87 869,    42 792,    45 077,    209 407,    96 260,    113 147
吉林省,    185 571,    88 886,    96 685,    19 800,    12 365,    7 435,    65 382,    32 180,    33 202,    100 389,    44 341,    56 048
黑龙江省,    301 585,    157 710,    143 875,    39 686,    22 751,    16 935,    73 792,    37 426,    36 366,    188 107,    97 533,    90 574
上海市,    55 583,    33 725,    21 858,    12 758,    9 106,    3 652,    11 289,    6 504,    4 785,    31 536,    18 115,    13 421
江苏省,    464 541,    254 557,    209 984,    33 380,    25 215,    8 165,    45 043,    26 040,    19 003,    386 118,    203 302,    182 816
浙江省,    253 163,    142 491,    110 672,    22 853,    16 885,    5 968,    52 967,    30 528,    22 439,    177 343,    95 078,    82 265
安徽省,    268 705,    156 422,    112 283,    33 171,    22 914,    10 257,    40 546,    21 968,    18 578,    194 988,    111 540,    83 448
福建省,    166 332,    104 927,    61 405,    22 786,    15 368,    7 418,    39 824,    24 050,    15 774,    103 722,    65 509,    38 213
江西省,    190 741,    112 353,    78 388,    20 694,    13 651,    7 043,    36 141,    19 709,    16 432,    133 906,    78 993,    54 913
山东省,    448 066,    257 908,    190 158,    43 313,    30 441,    12 872,    158 711,    88 909,    69 802,    246 042,    138 558,    107 484
河南省,    468 753,    267 924,    200 829,    55 508,    38 613,    16 895,    35 570,    19 876,    15 694,    377 675,    209 435,    168 240
湖北省,    369 275,    197 933,    171 342,    34 391,    22 632,    11 759,    83 887,    45 478,    38 409,    250 997,    129 823,    121 174
