表11—6 全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁人人口数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续10),,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
  迁移原因,,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
  和现住地,  合计,    男,    女,,,,,,,,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,,,,,  小计,    男,    女,  小计,    男,    女,合计,    男,    女,,,
云南省,    56 698,    37 102,    19 596,    27 434,    18 240,    9 194,    20 518,    12 814,    7 704,    8 746,    6 048,    2 698,,,贵州省,    9 410,    7 377,    2 033,    7 654,    5 971,    1 683,    923,    771,    152,    833,    635,    198,    4,    2,    2
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,,,云南省,    10 589,    7 746,    2 843,    8 697,    6 429,    2 268,    936,    646,    290,    956,    671,    285,    2,    1,    1
陕西省,    50 298,    34 554,    15 744,    26 976,    18 171,    8 805,    11 794,    7 777,    4 017,    11 528,    8 606,    2 922,,,西藏自治区,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——,   ——
甘肃省,    35 788,    26 048,    9 740,    19 086,    13 968,    5 118,    8 810,    5 962,    2 848,    7 892,    6 118,    1 774,,,陕西省,    16 013,    12 356,    3 657,    12 277,    9 462,    2 815,    1 381,    1 049,    332,    2 355,    1 845,    510,    1,    1,   ——
青海省,    14 235,    8 275,    5 960,    7 534,    4 407,    3 127,    4 520,    2 627,    1 893,    2 181,    1 241,    940,,,甘肃省,    13 609,    10 471,    3 138,    10 594,    8 217,    2 377,    1 131,    827,    304,    1 884,    1 427,    457,    2,    2,   ——
宁夏回族自治区,    8 707,    6 264,    2 443,    3 947,    2 720,    1 227,    2 721,    1 896,    825,    2 039,    1 648,    391,,,青海省,    7 081,    5 200,    1 881,    4 843,    3 428,    1 415,    943,    684,    259,    1 295,    1 088,    207,   ——,   ——,   ——
新疆维吾尔自治区,    31 158,    18 624,    12 534,    16 918,    10 249,    6 669,    9 667,    5 743,    3 924,    4 573,    2 632,    1 941,,,宁夏回族自治区,    5 221,    3 759,    1 462,    3 908,    2 774,    1 134,    610,    431,    179,    703,    554,    149,   ——,   ——,   ——
,,,,,,,,,,,,,,,新疆维吾尔自治区,    9 653,    7 099,    2 554,    7 462,    5 285,    2 177,    953,    745,    208,    1 238,    1 069,    169,    3,    2,    1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续03),,,,,,,,,,,,,,,表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续13),,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
  迁移原因,,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
  和现住地,  合计,    男,    女,,,,,,,,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,,,,,,,,,,,,,,,,
务工经商,  5 302 947,    3 557 102,    1 745 845,    193 808,    137 283,    56 525,    667 565,    424 567,    242 998,    4 441 574,    2 995 252,    1 446 322,,,,,,,  小计,    男,    女,小计,    男,    女,合计,    男,    女,,,
北京市,    13 298,    10 456,    2 842,    559,    413,    146,    1 034,    761,    273,    11 705,    9 282,    2 423,,,务工经商,    3 259 570,    2 360 769,    898 801,    178 465,    136 215,    42 250,    268 951,    192 123,    76 828, 2 812 154, 2 032 431,  779 723,    868,    683,    185
天津市,    3 994,    3 329,    665,    132,    109,    23,    269,    225,    44,    3 593,    2 995,    598,,,北京市,    276 136,    211 432,    64 704,    11 415,    8 732,    2 683,    17 666,    12 045,    5 621,    247 055,    190 655,    56 400,    34,    24,    10
河北省,    143 547,    107 436,    36 111,    3 584,    2 394,    1 190,    10 465,    7 273,    3 192,    129 498,    97 769,    31 729,,,天津市,    47 743,    36 890,    10 853,    3 489,    2 659,    830,    3 328,    2 353,    975,    40 926,    31 878,    9 048,    20,    20,    ——
山西省,    91 181,    76 452,    14 729,    4 108,    3 182,    926,    14 207,    11 371,    2 836,    72 866,    61 899,    10 967,,,河北省,    51 878,    38 041,    13 837,    3 607,    2 448,    1 159,    5 987,    3 997,    1 990,    42 284,    31 596,    10 688,    ——,    ——,    ——
内蒙古自治区,    82 598,    67 118,    15 480,    3 433,    2 646,    787,    6 919,    5 048,    1 871,    72 246,    59 424,    12 822,,,山西省,    114 469,    102 464,    12 005,    3 891,    3 168,    723,    13 862,    11 764,    2 098,    96 716,    87 532,    9 184,    1,    1,    ——
辽宁省,    107 743,    78 150,    29 593,    5 160,    4 027,    1 133,    19 639,    13 485,    6 154,    82 944,    60 638,    22 306,,,内蒙古自治区,    57 812,    49 682,    8 130,    1 944,    1 580,    364,    4 845,    3 850,    995,    51 023,    44 252,    6 771,    1,    1,    ——
吉林省,    44 120,    31 098,    13 022,    3 261,    2 322,    939,    10 457,    6 482,    3 975,    30 402,    22 294,    8 108,,,辽宁省,    123 416,    101 403,    22 013,    4 319,    3 309,    1 010,    16 035,    12 596,    3 439,    103 062,    85 498,    17 564,    16,    16,    ——
黑龙江省,    144 159,    109 253,    34 906,    8 691,    6 232,    2 459,    22 131,    15 182,    6 949,    113 337,    87 839,    25 498,,,吉林省,    36 109,    31 008,    5 101,    1 896,    1 520,    376,    4 847,    3 987,    860,    29 366,    25 501,    3 865,    3,    2,    1
上海市,    17 453,    13 106,    4 347,    1 461,    1 236,    225,    2 545,    1 805,    740,    13 447,    10 065,    3 382,,,黑龙江省,    103 637,    92 222,    11 415,    2 784,    2 285,    499,    10 127,    8 731,    1 396,    90 726,    81 206,    9 520,    3,    2,    1
江苏省,    375 525,    258 078,    117 447,    9 310,    7 621,    1 689,    23 489,    15 800,    7 689,    342 726,    234 657,    108 069,,,上海市,    263 770,    198 617,    65 153,    15 881,    13 715,    2 166,    16 363,    12 905,    3 458,    231 526,    171 997,    59 529,    118,    115,    3
浙江省,    229 802,    153 860,    75 942,    9 585,    7 529,    2 056,    30 683,    20 481,    10 202,    189 534,    125 850,    63 684,,,江苏省,    145 473,    107 073,    38 400,    14 304,    11 349,    2 955,    8 836,    5 928,    2 908,    122 333,    89 796,    32 537,    102,    101,    1
安徽省,    178 609,    132 945,    45 664,    6 035,    4 571,    1 464,    11 663,    7 637,    4 026,    160 911,    120 737,    40 174,,,浙江省,    64 542,    50 596,    13 946,    14 475,    11 893,    2 582,    7 119,    5 466,    1 653,    42 948,    33 237,    9 711,    37,    32,    5
福建省,    215 862,    158 053,    57 809,    9 670,    7 461,    2 209,    39 176,    28 164,    11 012,    167 016,    122 428,    44 588,,,安徽省,    42 584,    33 627,    8 957,    3 962,    3 250,    712,    4 673,    3 541,    1 132,    33 949,    26 836,    7 113,    6,    5,    1
江西省,    118 379,    89 719,    28 660,    3 681,    2 735,    946,    8 569,    6 024,    2 545,    106 129,    80 960,    25 169,,,福建省,    84 780,    70 725,    14 055,    6 200,    5 091,    1 109,    8 448,    6 650,    1 798,    70 132,    58 984,    11 148,    126,    83,    43
山东省,    208 050,    155 876,    52 174,    5 800,    4 851,    949,    68 513,    50 005,    18 508,    133 737,    101 020,    32 717,,,江西省,    72 780,    56 609,    16 171,    2 127,    1 692,    435,    6 873,    5 290,    1 583,    63 780,    49 627,    14 153,    16,    12,    4
河南省,    240 376,    191 529,    48 847,    8 154,    5 944,    2 210,    10 665,    7 633,    3 032,    221 557,    177 952,    43 605,,,山东省,    55 038,    39 802,    15 236,    6 306,    4 900,    1 406,    12 688,    8 835,    3 853,    36 044,    26 067,    9 977,    8,    8,    ——
湖北省,    268 580,    172 014,    96 566,    10 071,    7 384,    2 687,    40 834,    25 798,    15 036,    217 675,    138 832,    78 843,,,河南省,    83 863,    69 220,    14 643,    4 724,    3 629,    1 095,    7 864,    5 785,    2 079,    71 275,    59 806,    11 469,    9,    9,    ——
湖南省,    207 569,    136 809,    70 760,    6 446,    4 354,    2 092,    18 310,    10 783,    7 527,    182 813,    121 672,    61 141,,,湖北省,    125 202,    101 237,    23 965,    4 894,    4 018,    876,    10 017,    7 737,    2 280,  110 291,    89 482,    20 809,    5,    5,    ——
广东省,    1 534 014,    845 502,    688 512,    52 459,    33 471,    18 988,    216 619,    117 609,    99 010,    1 264 936,    694 422,    570 514,,,湖南省,    44 959,    33 519,    11 440,    2 564,    1 964,    600,    5 043,    3 703,    1 340,    37 352,    27 852,    9 500,    7,    6,    1
广西壮族自治区,    172 418,    111 089,    61 329,    3 913,    2 649,    1 264,    26 165,    15 954,    10 211,    142 340,    92 486,    49 854,,,广东省,    772 047,    370 023,    402 024,    36 764,    22 345,    14 419,    42 804,    18 879,    23 925,    692 479,    328 799,    363 680,    77,    60,    17
海南省,    24 623,    14 332,    10 291,    990,    631,    359,    4 526,    2 562,    1 964,    19 107,    11 139,    7 968,,,广西壮族自治区,    43 475,    33 732,    9 743,    1 972,    1 564,    408,    6 747,    5 210,    1 537,    34 756,    26 958,    7 798,    9,    7,    2
四川省,    453 081,    324 092,    128 989,    13 826,    9 677,    4 149,    31 262,    20 923,    10 339,    407 993,    293 492,    114 501,,,海南省,    74 900,    60 112,    14 788,    7 806,    6 379,    1 427,    5 640,    4 464,    1 176,    61 454,    49 269,    12 185,    3,    3,    ——
贵州省,    82 033,    55 687,    26 346,    3 726,    2 562,    1 164,    9 300,    5 599,    3 701,    69 007,    47 526,    21 481,,,四川省,    32 209,    23 707,    8 502,    5 790,    4 921,    869,    5 016,    3 722,    1 294,    21 403,    15 064,    6 339,    42,    38,    4
云南省,    120 369,    84 599,    35 770,    4 563,    3 354,    1 209,    16 396,    11 485,    4 911,    99 410,    69 760,    29 650,,,贵州省,    90 719,    76 315,    14 404,    2 002,    1 571,    431,    7 437,    5 902,    1 535,    81 280,    68 842,    12 438,    13,    12,    1
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,,,云南省,    128 065,    104 040,    24 025,    4 091,    3 286,    805,    13 945,    10 897,    3 048,    110 029,    89 857,    20 172,    206,    116,    90
陕西省,    107 542,    78 197,    29 345,    7 293,    3 861,    3 432,    14 497,    9 777,    4 720,    85 752,    64 559,    21 193,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
甘肃省,    60 959,    52 155,    8 804,    1 978,    1 514,    464,    2 764,    2 126,    638,    56 217,    48 515,    7 702,,,陕西省,    69 951,    56 053,    13 898,    3 774,    2 952,    822,    8 586,    6 608,    1 978,    57 591,    46 493,    11 098,    3,    3,    ——
青海省,    20 342,    18 283,    2 059,    1 116,    888,    228,    1 650,    1 264,    386,    17 576,    16 131,    1 445,,,甘肃省,    37 799,    28 297,    9 502,    1 677,    1 299,    378,    3 748,    2 805,    943,    32 374,    24 193,    8 181,    1,    ——,    1
宁夏回族自治区,    10 458,    8 983,    1 475,    883,    748,    135,    673,    445,    228,    8 902,    7 790,    1 112,,,青海省,    54 670,    47 892,    6 778,    2 373,    1 859,    514,    4 126,    3 413,    713,    48 171,    42 620,    5 551,    ——,    ——,    ——
新疆维吾尔自治区,    26 263,    18 902,    7 361,    3 920,    2 917,    1 003,    4 145,    2 866,    1 279,    18 198,    13 119,    5 079,,,宁夏回族自治区,    25 050,    20 360,    4 690,    777,    578,    199,    1 916,    1 445,    471,    22 357,    18 337,    4 020,    2,    2,    ——
,,,,,,,,,,,,,,,新疆维吾尔自治区,    136 494,    116 071,    20 423,    2 657,    2 259,    398,    4 365,    3 615,    750,    129 472,  110 197,    19 275,    ——,    ——,    ——
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续04),,,,,,,,,,,,,,,表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续14),,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  迁移原因,,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
,,,,    城市,,,    镇,,,    乡村,,,,,  迁移原因,,,,,,,,,,,,,,,
  和现住地,  合计,    男,    女,,,,,,,,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
学习培训,    3 211 636,    1 948 608,    1 263 028,    600 829,    332 171,    268 658,    953 149,    549 275,    403 874,    1 657 658,    1 067 162,    590 496,,,,,,,  小计,    男,    女,    小计,    男,    女,合计,    男,    女,,,
北京市,    17 510,    9 491,    8 019,    2 186,    1 092,    1 094,    2 677,    1 528,    1 149,    12 647,    6 871,    5 776,,,学习培训,    927 482,    661 732,    265 750,    418 792,    269 944,  148 848,    213 512,  153 637,    59 875,    295 178,    238 151,    57 027,    1 234,    823,    411
天津市,    7 448,    4 081,    3 367,    185,    120,    65,    1 204,    624,    580,    6 059,    3 337,    2 722,,,北京市,    113 287,    79 180,    34 107,    63 834,    41 319,    22 515,    23 975,    17 193,    6 782,    25 478,    20 668,    4 810,    215,    132,    83
河北省,    137 207,    72 666,    64 541,    17 814,    9 679,    8 135,    25 457,    13 854,    11 603,    93 936,    49 133,    44 803,,,天津市,    35 961,    24 132,    11 829,    17 401,    10 780,    6 621,    6 876,    4 705,    2 171,    11 684,    8 647,    3 037,    96,    58,    38
山西省,    116 177,    60 569,    55 608,    24 240,    13 362,    10 878,    33 833,    17 507,    16 326,    58 104,    29 700,    28 404,,,河北省,    33 378,    23 063,    10 315,    16 288,    10 648,    5 640,    6 761,    4 647,    2 114,    10 329,    7 768,    2 561,    14,    11,    3
内蒙古自治区,    103 856,    56 312,    47 544,    20 537,    10 592,    9 945,    40 068,    20 447,    19 621,    43 251,    25 273,    17 978,,,山西省,    13 665,    9 955,    3 710,    6 379,    4 276,    2 103,    1 900,    1 344,    556,    5 386,    4 335,    1 051,    11,    9,    2
辽宁省,    124 755,    65 319,    59 436,    39 354,    20 421,    18 933,    34 901,    18 110,    16 791,    50 500,    26 788,    23 712,,,内蒙古自治区,    7 085,    4 829,    2 256,    2 069,    1 334,    735,    1 884,    1 212,    672,    3 132,    2 283,    849,    17,    12,    5
吉林省,    89 702,    46 480,    43 222,    27 563,    14 072,    13 491,    39 155,    19 836,    19 319,    22 984,    12 572,    10 412,,,辽宁省,    56 184,    42 111,    14 073,    23 571,    15 754,    7 817,    13 280,    10 067,    3 213,    19 333,    16 290,    3 043,    67,    46,    21
黑龙江省,    125 583,    64 917,    60 666,    36 616,    19 016,    17 600,    58 232,    29 295,    28 937,    30 735,    16 606,    14 129,,,吉林省,    39 242,    27 198,    12 044,    16 679,    10 319,    6 360,    11 422,    8 006,    3 416,    11 141,    8 873,    2 268,    24,    17,    7
上海市,    29 890,    16 507,    13 383,    3 984,    2 510,    1 474,    7 388,    3 810,    3 578,    18 518,    10 187,    8 331,,,黑龙江省,    33 727,    23 991,    9 736,    14 626,    9 766,    4 860,    10 665,    7 984,    2 681,    8 436,    6 241,    2 195,    13,    6,    7
江苏省,    179 016,    118 320,    60 696,    23 698,    14 018,    9 680,    35 626,    22 118,    13 508,    119 692,    82 184,    37 508,,,上海市,    86 776,    58 561,    28 215,    39 252,    24 123,    15 129,    22 113,    15 163,    6 950,    25 411,    19 275,    6 136,    123,    84,    39
浙江省,    104 006,    66 513,    37 493,    12 581,    7 621,    4 960,    32 381,    19 933,    12 448,    59 044,    38 959,    20 085,,,江苏省,    74 549,    53 270,    21 279,    32 000,    20 095,    11 905,    16 435,    11 786,    4 649,    26 114,    21 389,    4 725,    63,    38,    25
安徽省,    124 749,    84 047,    40 702,    23 833,    13 552,    10 281,    28 809,    17 550,    11 259,    72 107,    52 945,    19 162,,,浙江省,    21 134,    15 339,    5 795,    11 143,    7 525,    3 618,    4 278,    3 070,    1 208,    5 713,    4 744,    969,    101,    81,    20
福建省,    101 019,    65 702,    35 317,    17 892,    10 363,    7 529,    33 013,    19 813,    13 200,    50 114,    35 526,    14 588,,,安徽省,    23 110,    16 808,    6 302,    10 630,    7 174,    3 456,    4 993,    3 555,    1 438,    7 487,    6 079,    1 408,    8,    6,    2
江西省,    97 671,    67 557,    30 114,    16 718,    9 964,    6 754,    29 619,    19 024,    10 595,    51 334,    38 569,    12 765,,,福建省,    9 838,    7 159,    2 679,    4 659,    2 914,    1 745,    2 126,    1 621,    505,    3 053,    2 624,    429,    36,    16,    20
山东省,    216 651,    135 660,    80 991,    36 541,    20 843,    15 698,    72 752,    45 061,    27 691,    107 358,    69 756,    37 602,,,江西省,    17 609,    12 811,    4 798,    5 597,    3 473,    2 124,    4 330,    3 158,    1 172,    7 682,    6 180,    1 502,    26,    17,    9
河南省,    196 951,    113 952,    82 999,    35 823,    18 909,    16 914,    31 724,    17 227,    14 497,    129 404,    77 816,    51 588,,,山东省,    24 274,    17 260,    7 014,    10 781,    6 822,    3 959,    4 977,    3 508,    1 469,    8 516,    6 930,    1 586,    43,    31,    12
湖北省,    157 213,    101 510,    55 703,    26 695,    15 658,    11 037,    56 455,    34 786,    21 669,    74 063,    51 066,    22 997,,,河南省,    28 414,    20 279,    8 135,    11 060,    7 002,    4 058,    5 550,    3 888,    1 662,    11 804,    9 389,    2 415,    11,    8,    3
湖南省,    200 965,    125 767,    75 198,    34 832,    19 384,    15 448,    46 156,    26 384,    19 772,    119 977,    79 999,    39 978,,,湖北省,    68 030,    50 934,    17 096,    27 082,    18 146,    8 936,    16 710,    12 215,    4 495,    24 238,    20 573,    3 665,    135,    104,    31
广东省,    171 090,    114 176,    56 914,    27 795,    16 788,    11 007,    63 727,    41 542,    22 185,    79 568,    55 846,    23 722,,,湖南省,    34 943,    25 727,    9 216,    13 958,    9 092,    4 866,    8 037,    5 833,    2 204,    12 948,    10 802,    2 146,    12,    8,    4
广西壮族自治区,    140 491,    86 175,    54 316,    15 953,    8 520,    7 433,    51 572,    29 926,    21 646,    72 966,    47 729,    25 237,,,广东省,    27 841,    19 426,    8 415,    13 437,    8 261,    5 176,    5 953,    4 236,    1 717,    8 451,    6 929,    1 522,    65,    39,    26
海南省,    20 485,    12 811,    7 674,    1 229,    678,    551,    7 813,    4 779,    3 034,    11 443,    7 354,    4 089,,,广西壮族自治区,    8 304,    6 026,    2 278,    2 445,    1 514,    931,    2 510,    1 737,    773,    3 349,    2 775,    574,    11,    8,    3
四川省,    244 039,    150 134,    93 905,    49 916,    26 644,    23 272,    69 612,    40 056,    29 556,    124 511,    83 434,    41 077,,,海南省,    2 162,    1 562,    600,    451,    261,    190,    797,    591,    206,    914,    710,    204,    1,    1,    ——
贵州省,    77 747,    51 512,    26 235,    13 166,    7 552,    5 614,    28 070,    16 220,    11 850,    36 511,    27 740,    8 771,,,四川省,    63 037,    46 909,    16 128,    27 824,    18 385,    9 439,    15 341,    11 814,    3 527,    19 872,    16 710,    3 162,    101,    66,    35
云南省,    121 940,    76 161,    45 779,    21 957,    12 365,    9 592,    35 081,    20 420,    14 661,    64 902,    43 376,    21 526,,,贵州省,    4 126,    2 826,    1 300,    1 976,    1 378,    598,    1 137,    703,    434,    1 013,    745,    268,    2,    1,    1
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,,,云南省,    9 574,    7 308,    2 266,    3 934,    2 686,    1 248,    2 120,    1 602,    518,    3 520,    3 020,    500,    9,    2,    7
陕西省,    109 786,    65 920,    43 866,    21 218,    11 734,    9 484,    30 299,    17 191,    13 108,    58 269,    36 995,    21 274,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
甘肃省,    68 296,    45 327,    22 969,    16 229,    9 587,    6 642,    12 669,    7 854,    4 815,    39 398,    27 886,    11 512,,,陕西省,    65 939,    47 840,    18 099,    30 687,    20 071,    10 616,    14 649,    10 918,    3 731,    20 603,    16 851,    3 752,    17,    13,    4
青海省,    16 285,    10 048,    6 237,    2 429,    1 415,    1 014,    8 050,    4 724,    3 326,    5 806,    3 909,    1 897,,,甘肃省,    19 790,    13 627,    6 163,    8 909,    5 497,    3 412,    3 131,    2 103,    1 028,    7 750,    6 027,    1 723,    2,    1,    1
宁夏回族自治区,    21 526,    12 927,    8 599,    3 406,    1 747,    1 659,    6 722,    3 718,    3 004,    11 398,    7 462,    3 936,,,青海省,    1 994,    1 493,    501,    847,    648,    199,    573,    442,    131,    574,    403,    171,    4,    2,    2
新疆维吾尔自治区,    89 582,    48 047,    41 535,    26 439,    13 965,    12 474,    30 084,    15 938,    14 146,    33 059,    18 144,    14 915,,,宁夏回族自治区,    1 203,    667,    536,    439,    233,    206,    478,    239,    239,    286,    195,    91,    1,    1,    ——
,,,,,,,,,,,,,,,新疆维吾尔自治区,    2 306,    1 441,    865,    834,    448,    386,    511,    297,    214,    961,    696,    265,    6,    5,    1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续05),,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
,    从本省其他县、市,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
  迁移原因,,,,,,,,,,,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
,,,,    城 市,,,    镇,,,    乡村,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,小计,    男,    女
  和现住地,  合计,    男,    女,,,,,,,,,,,,,,,,  小计,    男,    女,小计,    男,    女,合计,    男,    女,,,
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,投靠亲友,    1 149 585,    538 797,    610 788,    157 555,    65 470,    92 085,  153 909,  70 267,    83 642,    838 121,  403 060,    435 061,    6 031,    3 999,    2 032
投靠亲友,    2 206 274,    901 725,    1 304 549,    163 736,    66 242,    97 494,    369 206,    147 241,    221 965,    1 673 332,    688 242,    985 090,,,北京市,    66 498,    23 444,    43 054,17 288,    6 952,    10 336,    9 236,    3 733,    5 503,    39 974,    12 759,    27 215,    90,    46,    44
北京市,    7 084,    2 469,    4 615,    1 231,    504,    727,    1 121,    432,    689,    4 732,    1 533,    3 199,,,天津市,    45 566,    19 425,    26 141,    9 149,    4 365,    4 784,    6 636,    2 976,    3 660,    29 781,    12 084,    17 697,    87,    65,    22
天津市,    4 196,    1 591,    2 605,    424,    213,    211,    767,    305,    462,    3 005,    1 073,    1 932,,,河北省,    40 872,    17 119,    23 753,    8 331,    3 292,    5 039,    5 742,    2 309,    3 433,    26 799,    11 518,    15 281,    58,    44,    14
河北省,    73 030,    27 089,    45 941,    5 222,    2 154,    3 068,    8 698,    3 270,    5 428,    59 110,    21 665,    37 445,,,山西省,    27 640,    10 070,    17 570,    2 508,    900,    1 608,    3 161,    1 099,    2 062,    21 971,    8 071,    13 900,    12,    11,    1
山西省,    86 798,    29 396,    57 402,    4 582,    1 781,    2 801,    12 509,    4 244,    8 265,    69 707,    23 371,    46 336,,,内蒙古自治区,    65 791,    34 892,    30 899,    3 516,    1 546,    1 970,    6 379,    3 137,    3 242,    55 896,    30 209,    25 687,    25,    18,    7
内蒙古自治区,    85 144,    42 103,    43 041,    6 037,    2 614,    3 423,    14 090,    6 435,    7 655,    65 017,    33 054,    31 963,,,辽宁省,    121 668,    61 802,    59 866,    9 613,    4 231,    5 382,    17 960,    8 956,    9 004,    94 095,    48 615,    45 480,    102,    70,    32
辽宁省,    134 224,    65 322,    68 902,    13 229,    6 035,    7 194,    25 131,    11 900,    13 231,    95 864,    47 387,    48 477,,,吉林省,    50 531,    29 854,    20 677,    3 751,    1 850,    1 901,    7 019,    4 039,    2 980,    39 761,    23 965,    15 796,    26,    24,    2
吉林省,    86 606,    46 582,    40 024,    6 472,    2 954,    3 518,    21 323,    10 640,    10 683,    58 811,    32 988,    25 823,,,黑龙江省,    101 962,    58 388,    43 574,    4 599,    2 151,    2 448,    13 080,    7 134,    5 946,    84 283,    49 103,    35 180,    44,    32,    12
黑龙江省,    267 549,    139 800,    127 749,    16 787,    7 724,    9 063,    45 096,    22 722,    22 374,    205 666,    109 354,    96 312,,,上海市,    72 928,    33 490,    39 438,    17 860,    8 462,    9 398,    16 973,    8 342,    8 631,    38 095,    16 686,    21 409,    342,    175,    167
上海市,    13 154,    5 805,    7 349,    1 278,    551,    727,    4 747,    2 196,    2 551,    7 129,    3 058,    4 071,,,江苏省,    47 246,    20 435,    26 811,    11 984,    4 772,    7 212,    4 518,    1 914,    2 604,    30 744,    13 749,    16 995,    287,    215,    72
江苏省,    74 491,    28 453,    46 038,    6 832,    2 904,    3 928,    9 333,    3 604,    5 729,    58 326,    21 945,    36 381,,,浙江省,    12 660,    4 759,    7 901,    5 088,    1 823,    3 265,    1 573,    631,    942,    5 999,    2 305,    3 694,    639,    549,    90
浙江省,    27 489,    10 249,    17 240,    3 193,    1 163,    2 030,    6 225,    2 371,    3 854,    18 071,    6 715,    11 356,,,安徽省,    20 290,    8 458,    11 832,    4 082,    1 601,    2 481,    1 827,    715,    1 112,    14 381,    6 142,    8 239,    111,    92,    19
安徽省,    85 112,    32 875,    52 237,    5 878,    2 140,    3 738,    9 097,    3 244,    5 853,    70 137,    27 491,    42 646,,,福建省,    10 503,    3 954,    6 549,    1 513,    586,    927,    1 422,    503,    919,    7 568,    2 865,    4 703,    723,    521,    202
福建省,    56 200,    21 932,    34 268,    4 892,    2 061,    2 831,    11 812,    4 560,    7 252,    39 496,    15 311,    24 185,,,江西省,    12 869,    5 273,    7 596,    1 836,    662,    1 174,    1 406,    576,    830,    9 627,    4 035,    5 592,    159,    143,    16
江西省,    53 818,    20 310,    33 508,    3 813,    1 374,    2 439,    7 402,    2 706,    4 696,    42 603,    16 230,    26 373,,,山东省,    78 256,    36 843,    41 413,    12 955,    5 463,    7 492,    21 024,    9 850,    11 174,    44 277,    21 530,    22 747,    370,    347,    23
