表5—8 全国县6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
        单位：人,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,总计,  3 999 750,  2 921 656,  1 078 094,    32 352 835,  22 644 590,    9 708 245,    173 523 382,    109 651 404,    63 871 978,    341 484 294,    178 994 863,    162 489 431
  33,    1 493,    1 004,    489,    25,    21,    4,    314,    238,    76,,,  30,    869,    512,    357,    33,    21,    12,    19,    10,    9,    27,    7,    20
  34,    1 127,    808,    319,    19,    15,    4,    275,    216,    59,,,  31,    880,    542,    338,    34,    22,    12,    14,    11,    3,    30,    11,    19
,,,,,,,,,,,,  32,    1 038,    659,    379,    17,    11,    6,    31,    18,    13,    35,    14,    21
,,,,,,,,,,,,  33,    922,    608,    314,    28,    14,    14,    119,    75,    44,        85,    48,    37
,,,,,,,,,,,,  34,    758,    534,    224,    18,    15,    3,    16,    12,    4,    41,    16,        25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    学业完成状况,    合计,,,,,,,,,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,35—39岁,    2343,    1 691,    652,    56,    44,    12,    201,    106,    95,    209,    98,    111
35—39岁,    3 617,        2 638,    979,    50,    43,    7,    758,    656,    102,,,  35,    798,    554,    244,        15,    12,    3,    84,    44,    40,    67,    40,    27
  35,    1 231,    872,    359,    14,    12,    2,    253,    210,    43,,,  36,    544,    375,    169,    11,    8,    3,    43,    20,    23,    35,    12,    23
  36,    816,    575,    241,    6,    5,    1,    177,    155,    22,,,  37,    379,    283,    96,    9,    7,    2,    28,    16,    12,    38,    11,    27
  37,    598,    437,    161,    10,    8,    2,    134,    112,    22,,,  38,    324,    254,    70,    11,    8,    3,    25,    16,    9,    33,    18,    15
  38,    514,    408,    106,    8,    7,    1,    113,    105,    8,,,  39,    298,    225,    73,    10,    9,    1,    21,    10,    11,    36,    17,    19
  39,    458,    346,    112,    12,    11,    1,    81,    74,    7,,,40-44岁,    836,    705,    131,    67,    39,    28,    437,    270,    167,    234,    141,    93
40-44岁,    1 796,    1 347,    449,    17,    14,    3,    205,    178,    27,,,  40,    301,246,    55,    13,    9,    4,    35,    25,    10,    36,    19,    17
  40,    453,    357,    96,    4,    2,    2,    64,    56,    8,,,  41,    173,    151,    22,    8,    5,    3,    18,    11,    7,    32,    17,    15
  41,    290,    236,    54,    4,    4,-,    55,    48,    7,,,  42,    150,    132,    18,    22,    14,    8,    230,    135,    95,    99,    65,    34
  42,    546,    385,    161,    7,    6,    1,    38,    33,    5,,,  43,    123,    99,    24,    20,    8,    12,    136,    86,    50,    47,    32,    15
  43,    353,    247,    106,    1,    1,-,    26,    21,    5,,,  44,    89,    77,    12,    4,    3,    1,    18,    13,    5,    20,    8,    12
  44,    154,    122,    32,    1,    1,-,    22,    20,    2,,,45—49岁,    22,    22,-,    3,    3,-,    28,    17,    11,    94,    66,    28
45-49岁,    159,    119,    40,-,-,-,    12,    11,    1,,,  45,    7,    7,-,-,-,-,    6,    2,    4,    14,    12,    2
  45,    28,    21,    7,-,-,-,    1,-,    1,,,  46,    7,    7,-,-,-,-,    5,    3,    2,    19,    11,    8
  46,    39,    29,        10,-,-,-,    8,    8,-,,,  47,    2,    2,-,    2,    2,-,    9,    6,    3,    23,    15,    8
  47,    36,    25,    11,-,-,-,-,-,-,,,  48,    4,    4,-,    1,    1,-,    4,    3,    1,    25,    18,    7
  48,    36,    28,    8,-,-,-,    2,    2,-,,,  49,    2,    2,-,-,-,-,    4,    3,    1,    13,    10,    3
  49,    20,    16,    4,-,-,-,    1,    1,-,,,50—54岁,    3,    3,-,    5,    5,-,    20,    14,    6,    114,    90,    24
50-54岁,    143,    113,    30,    1,    1,-,-,-,-,,,  50,    2,    2,-,-,-,-,    4,    3,    1,    20,    14,    6
  50,    26,    19,    7,-,-,-,-,-,-,,,  51,    1,    1,-,-,-,-,    2,    2,-,    18,    15,    3
  51,    21,    18,    3,-,-,-,-,-,-,,,  52,-,-,-,    2,    2,-,    5,    1,    4,    28,    19,    9
  52,    35,    22,    13,-,-,-,-,-,-,,,  53,-,-,-,    2,    2,-,    7,    7,-,    23,    20,    3
  53,    32,    29,    3,-,-,-,-,-,-,,,  54,-,-,-,    1,    1,-,    2,    1,    1,    25,    22,    3
  54,    29,    25,    4,    1,    1,-,-,-,-,,,55—59岁,    3,    1,    2,    10,    7,    3,    20,    12,    8,    117,    96,    21
55—59岁,    152,    117,    35,    2,    1,    1,-,-,-,,,  55,    1,    1,-,-,-,-,    3,    1,    2,    24,    19,    5
  55,    29,    22,7,    1,    1,-,-,-,-,,,  56,    2,-,    2,    3,    3,-,    7,    3,    4,    23,    19,    4
  56,    35,    25,    10,-,-,-,-,-,-,,,  57,-,-,-,    4,    2,    2,    5,    3,    2,    24,    21,    3
  57,    33,    26,    7,-,-,-,-,-,-,,,  58,-,-,-,-,-,-,    2,    2,-,    21,    18,    3
  58,    23,    20,    3,-,-,-,-,-,-,,,  59,-,-,-,    3,    2,    1,    3,    3,-,    25,    19,    6
  59,    32,    24,    8,    1,-,    1,-,-,-,,,60—64岁,    2,    2,-,    4,    4,-,    12,    10,    2,    76,    64,    12
60-64岁,    95,    81,    14,-,-,-,    1,    1,-,,,  60,    1,    1,-,    2,    2,-,    1,    1,-,    15,    13,    2
  60,    20,    18,    2,-,-,-,    1,    1,-,,,  61,-,-,-,-,-,-,    1,    1,-,    18,    14,    4
  61,    19,    15,    4,-,-,-,-,-,-,,,  62,-,-,-,    1,    1,-,    6,    5,    1,    12,    10,    2
  62,        19,    16,    3,-,-,-,-,-,-,,,  63,-,-,-,    1,    1,-,    2,    2,-,    19,    16,    3
  63,    22,    19,    3,-,-,-,-,-,-,,,  64,    1,    1,-,-,-,-,    2,    1,    1,    12,    11,    1
  64,    15,    13,    2,-,-,-,-,-,-,,,65岁及以上,    7,    2,    5,    16,    10,    6,    46,    29,    17,    169,    128,    41
65岁及以上,    244,    170,    74,    3,    1,    2,    3,-,    3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
        单位：人,,,,,,,,,,,,表5—8全国县6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续14),,,,,,,,,,,,
,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,,,,,,,,,,,,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
毕业,    325 551 337,    190 129 387,    135 421 950,    213 642,    184 299,    29 343,    934 584,    770 759,    163 825,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
6—9岁,    23 878,    12 318,    11 560,-,-,-,-,-,-,,,毕业,  3 420 396,  2 562 164,    858 232,    26 101 076,    18 344 735,    7 756 341,    126 135 665,    79 822 544,    46 313 121,    168 745 974,    88 444 886,    80 301 088
  6,    2 292,    1 211,    1 081,-,-,-,-,-,-,,,6—9岁,-,-,-,-,-,-,-,-,-,    23 878,    12 318,    11 560
  7,    4 306,    2 242,    2 064,-,-,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,-,    2 292,    1 211,    1 081
  8,    6 324,    3 273,    3 051,-,-,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,    4 306,    2 242,    2 064
  9,    10 956,    5 592,    5 364,-,-,-,-,-,-,,,  8,-,-,-,-,-,-,-,-,-,    6 324,    3 273,    3 051
10-14岁,    5 174 892,    2 193 676,   2981 216,-,-,-,-,-,-,,,  9,-,-,-,-,-,-,-,-,-,    10 956,    5 592,    5 364
  10,    56 542,    27 808,      28 734,-,-,-,-,-,-,,,10—14岁,    54,    31,    23,    662,    374,    288,    415 314,    213 404,    201 910,    4 758 862,    1 979 867,    2 778 995
  11,    237 532,    111 937,    125 595,-,-,-,-,-,-,,,  10,-,-,-,-,-,-,-,-,-,    56 542,    27 808,    28 734
  12,    672 815,    2991 308,    373 507,-,-,-,-,-,-,,,  11,-,-,-,-,-,-,    1 704,    890,    814,    235 828,    111 047,    124 781
  13,    1 415 569,    589 568,    826 001,-,-,-,-,-,-,,,  12,-,-,-,-,-,-,    8 632,    4 392,    4 240,    664 183,    294 916,    369 267
  14,    2 792 434,    1 165 055,    1 627 379,-,-,-,-,-,-,,,  13,    23,    15,    8,    124,    63,    61,    57 566,    29 012,    28 554,    1 357 856,    560 478,    797 378
15-19岁,    48 004 542,    24 140 922,    23 863 620,    119,    59,    60,    2 661,    1 460,    1 201,,,  14,    31,    16,    15,    538,    311,    227,    347 412,    179 110,    168 302,    2 444 453,    985 618,    1 458 835
  15,    5 135 468,    2 302 071,    2 833 397,     -,    -,    -,     -,     -,     -,,,15—19岁,    87 160,    43 622,    43 538,    944 024,    578 228,    365 796,    20 583 601,    11 872 732,    8 710 869,    26 386 977,    11 644 821,    14 742 156
  16,    7 949 432,    3 842 808,    4 106 624,    10,    4,    6,    27,    17,    10,,,  15,    182,    97,    85,    5 609,    3 162,    2 447,    1 235 600,    664 391,    571 209,    3 894 077,    1 634 421,    2 259 656
  17,    10 319 529,    5 220 605,    5 098 924,    11,    5,    6,    166,    81,    85,,,  16,    1 121,    494,    627,    32 257,    19 146,    13 111,    2 860 299,    1 602 539,    1 257 760,    5 055 718,    2 220 608,    2 835 110
  18,    11 543 156,    5 963 431,    5 579 725,    30,    14,    16,    529,    300,    229,,,  17,    5 217,    2 350,    2 867,    120 507,    73 443,    47 064,    4 627 381,    2 658 582,    1 968 799,    5 566 247,    2 486 144,    3 080 103
  19,    13 056 957,    6 812 007,    6 244 950,    68,        36,    32,    1 939,    1 062,    877,,,  18,    20 927,    9 889,    11 038,    280 693,    172 264,    108 429,    5 550 293,    3 237 851,    2 312 442,    5 690 684,    2 543 113,    3 147 571
20-24岁,    67 880 385,    35 885 082,    31 995 303,    33 873,    26 076,    7 797,    204 044,    140 335,    63 709,,,  19,    59 713,    30 792,    28 921,    504 958,    310 213,    194 745,    6 310 028,    3 709 369,    2 600 659,    6 180 251,    2 760 535,    3 419 716
  20,    13 552 045,    7 004 119,    6 547 926,    291,    195,    96,    8 804,        5 205,    3 599,,,20-24岁,    650 249,    409 351,    240 898,    4 152 338,    2 639 820,    1 512 518,    33 317 034,    19 396 887,    13 920 147,    29 522 847,    13 272 613,    16 250 234
  21,    14 401 432,    7 543 029,    6 858 403,    1 334,    909,    425,    28 793,    18 377,    10 416,,,  20,    109 194,    61 409,    47 785,    698 312,    427 844,    270 468,    6 363 713,    3 698 565,    2 665 148,    6 371 731,    2 810 901,    3 560 830
  22,    13 311 538,    7 070 220,    6 241 318,    5 010,    3 656,    1 354,    45 377,    30 487,    14 890,,,  21,    141 177,    85 790,    55 387,    846 885,    526 216,    320 669,    6 751 659,    3 920 678,    2 830 981,    6 631 584,    2 991 059,    3 640 525
  23,    12 680 419,    6 768 156,    5 912 263,    10 958,    8 432,    2 526,    55 716,    38 976,    16 740,,,  22,    132 594,    84 964,    47 630,    803 784,    509 430,    294 354,    6 426 698,    3 752 608,    2 674 090,    5 898 075,    2 689 075,    3 209 000
  24,    13 934 951,    7 499 558,    6 435 393,    16 280,    12 884,    3 396,    65 354,    47 290,    18 064,,,  23,    129 334,    85 319,    44 015,    787 734,    507 475,    280 259,    6 392 985,    3 725 704,    2 667 281,    5 303 692,    2 402 250,    2 901 442
25—29岁,    54 949 266,    30 110 755,    24 838 511,    52 117,    44 222,    7 895,    237 287,    190 623,    46 664,,,  24,    137 950,    91 869,    46 081,    1 015 623,    668 855,    346 768,    7 381 979,    4 299 332,    3 082 647,    5 317 765,    2 379 328,    2 938 437
  25,    13 286 347,    7 167 368,    6 118 979,    15 913,    13 055,    2 858,    60 852,    46 065,    14 787,,,25—29岁,    554 108,    387 790,    166 318,    8 652 668,    5 771 938,    2 880 730,    28 181 665,    16 460 279,    11 721 386,    17 271 421,    7 255 903,    10 015 518
  26,    13 376 836,    7 247 169,    6 129 667,    14 012,    11 821,    2 191,    61 982,    48 757,    13 225,,,  25,    134 274,    90 784,    43 490,    1 306 503,    874 753,    431 750,    7 161 736,    4 135 304,    3 026 432,    4 607 069,    2 007 407,    2 599 662
  27,    14 400 147,    7 966 048,    6 434 099,    12 719,    11 121,    1 598,    64 145,    53 024,    11 121,,,  26,    138 823,    95 512,    43 311,    1 792 993,    1 193 501,    599 492,    7 148 900,    4 107 532,    3 041 368,    4 220 126,    1 790 046,    2 430 080
  28,    8 418 830,    4 685 930,    3 732 900,    6 185,    5 382,    803,    32 014,    27 221,    4 793,,,  27,    146 839,    104 595,    42 244,    2 551 460,    1 701 913,    849 547,    7 438 052,    4 353 100,    3 084 952,    4 186 932,    1 742 295,    2 444 637
  29,    5 467 106,    3 044 240,    2 422 866,    3 288,    2 843,    445,    18 294,    15 556,    2 738,,,  28,    80 956,    58 860,    22 096,    1 742 062,    1 168 455,    573 607,    4 032 201,    2 413 134,    1 619 067,    2 525 412,    1 012 878,    1 512 534
30—34岁,    38 729 652,    23 070 725,    15 658 927,    14 942,    13 062,    1 880,    108 770,    94 417,    14 353,,,  29,    53 216,    38 039,    15 177,    1 259 650,    833 316,    426 334,    2 400 776,    1 451 209,    949 567,    1 731 882,    703 277,    1 028 605
  30,    6 838 903,    3 947 100,    2 891 803,2999,    2 579,    420,    18 577,    16 036,    2 541,,,30-34岁,    428 972,    321 921,    107 051,    7 017 704,    4 973 702,    2 044 002,    15 468 020,    10 418 890,    5 049 130,    15 691 244,    7 248 733,    8 442 511
  31,    6 733 482,    3 974 132,    2 759 350,    2 377,    2 079,    298,    17 044,    14 940,    2 104,,,  30,    65 250,    47 652,    17 598,    1 605 976,    1 089 195,    516 781,    2 836 228,    1 788 289,    1 047 939,    2 309 873,    1 003 349,    1 306 524
  32,    8 814 865,    5 297 380,    3 517 485,    3 148,    2 798,    350,    23 946,    21036,    2 910,,,  31,    65 945,    49 170,    16 775,    1 435 029,    995 901,    439 128,    2 719 959,    1 781 009,    938 950,    2 493 128,    1 131 033,    1 362 095
  33,    8 415 206,    5 068 971,    3 346 235,    3 310,    2 901,    409,    24 628,    21 398,    3 230,,,  32,    95 750,    72 269,    23 481,    1 603 474,    1 140 977,    462 497,    3 557 865,    2 415 179,    1 142 686,    3 530 682,    1 645 121,    1 885 561
  34,    7 927 196,    4 783 142,    3 144 054,    3 108,    2 705,    403,    24 575,    21 007,    3 568,,,  33,    101 435,    76 792,    24 643,    1 312 315,    954 144,    358 171,    3 350 170,    2 322 186,    1 027 984,    3 623 348,    1 691 550,    1 931 798
,,,,,,,,,,,,  34,    100 592,    76 038,    24 554,    1 060 910,    793 485,    267 425,        3 003 798,    2 112 227,    891 571,    3 734 213,    1 777 680,    1 956 533
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
表5—8全国县6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续05),,,,,,,,,,,,表5—8全国县6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续15),,,,,,,,,,,,
    单位：人,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    学业完成状况,    合计,,,,,,,,,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,35—39岁,    416 270,    314 849,    101 421,    2 901 974,    2 303 720,    598 254,    11 549 997,    8 420 190,    3 129 807,    21 969 872,    11 498 244,    10 471 628
35—39岁,    36 957 159,    22 637 940,    14 319 219,    12 415,    10 638,    1 777,    106 631,    90 299,    16 332,,,  35,    108 221,    81 687,    26 534,    989 737,    767 564,    222 173,    3 015 492,    2 158 697,    856 795,    4 437 534,    2 209 312,    2 228 222
  35,    8 581 037,    5 242 773,    3 338 264,    3 147,    2 725,    422,    26 906,    22 788,    4 118,,,  36,    93 932,    70 225,    23 707,    737 821,    584 031,    153 790,    2 546 032,    1 836 857,    709 175,    4 497 955,    2 316 981,    2 180 974
  36,    7 901 646,    4 829 771,    3 071 875,    2 631,    2 205,    426,    23 275,    19 472,    3 803,,,  37,    79 439,    60 001,    19 438,    520 217,    418 065,    102 152,    2 209 462,    1 617 231,    592 231,    4 491 445,    2 381 609,    2 109 836
  37,    7 323 060,    4 495 976,    2 827 084,    2 315,    1 988,    327,    20 182,    17 082,    3 100,,,  38,    72 372,    54 939,    17 433,    383 310,    312 037,    71 273,    2 075 985,    1 540 681,    535 304,    4 557 616,    2 448 170,    2 109 446
  38,    7 110 498,    4 373 853,    2 736 645,    2 248,    1 924,    324,    18 967,    16 102,    2 865,,,  39,    62 306,    47 997,    14 309,    270 889,    222 023,    48 866,    1 703 026,    1 266 724,    436 302,    3 985 322,    2 142 172,    1 843 150
  39,    6 040 918,    3 695 567,    2 345 351,    2 074,    1 796,    278,    17 301,    14 855,    2 446,,,40—44岁,    334 662,    267 034,    67 628,    899 520,    737 733,    161 787,    6 615 223,    4 893 018,    1 722 205,    18 335 623,    10 370 039,    7 965 584
40-44岁,    26 290 643,    16 361 688,    9 928 955,    18 518,    16 186,    2 332,    87 097,    77 678,    9 419,,,  40,    72 946,    57 407,    15 539,    258 012,    212 591,    45 421,    1 674 153,    1 251 411,    422 742,    4 314 392,    2 381 730,    1 932 662
  40,    6 343 013,    3 923 694,    2 419 319,    2 757,    2 463,    294,    20 753,    18 092,    2 661,,,  41,    67 307,    53 393,    13 914,    198 357,    163 920,    34 437,    1 295 289,    964 482,    330 807,    3 798 724,    2 141 940,    1 656 784
  41,    5 380 735,    3 342 465,    2 038 270,    2 590,    2 333,    257,    18 468,    16 397,    2 071,,,  42,    68 600,    54 847,    13 753,    170 503,    140 193,    30 310,    1 185 252,    876 292,    308 960,    3 683 530,    2 109 938,    1 573 592
  42,    5 129 315,    3 200 538,    1 928 777,    3 047,    2 762,    285,    18 383,    16 506,    1 877,,,  43,    67 124,    53 997,    13 127,    145 025,    118 109,    26 916,    1 211 411,    887 247,    324 164,    3 482 605,    1 996 417,    1 486 188
  43,    4 926 685,    3 074 127,    1 852 558,    4 155,    3 550,    605,    16 365,    14 807,    1 558,,,  44,    58 685,    47 390,    11 295,    127 623,    102 920,    24 703,    1 249 118,    913 586,    335 532,    3 056 372,    1740 014,    1 316 358
  44,    4 510 895,    2 820 864,    1 690 031,    5 969,    5 078,    891,    13 128,    11 876,    1 252,,,45—49岁,  344 544,    278 697,    65 847,    665 904,    550 442,    115 462,    4 960 713,    3 723 307,    1 237 406,    11 642 109,    7 175 677,    4 466 432
45-49岁,    17 696 079,    11 802 132,    5 893 947,    27 300,    23 641,    3 659,    55 509,    50 368,    5 141,,,  45,    56 002,    45 132,    10 870,    124 052,    100 274,    23 778,    1 236 245,    913 494,    322 751,    2 737 140,    1 599 974,    1 137 166
  45,    4 170 813,    2 674 320,    1 496 493,    5 952,    5 106,    846,    11 422,    10 340,    1 082,,,  46,    59 647,    47 755,    11892,    128 407,    104 893,    23 514,    1 129 473,    844 228,    285 245,    2 452 837,    1 484 862,    967 975
  46,    3 786 190,    2 495 856,    1 290 334,    5 410,    4 678,    732,    10 416,    9 440,    976,,,  47,    69 652,    55 951,    13 701,    137 392,    113 229,    24 163,    986 162,    739 391,    246 771,    2 197 276,    1 359 806,    837 470
  47,    3 406 133,    2 282 422,    1 123 711,    5 088,    4 429,    659,    10 563,    9 616,    947,,,  48,    77 979,    63 034,    14 945,    144 054,    120 436,    23 618,    877 617,    663 288,    214 329,    2 170 821,    1 373 632,    797 189
  48,    3 286 862,    2 235 033,    1 051 829,    5 267,    4 570,    697,    11 124,    10 073,    1 051,,,  49,    81 264,    66 825,    14 439,    131 999,    111 610,    20 389,    731 216,    562 906,    168 310,    2 084 035,    1 357 403,    726 632
  49,    3 046 081,    2 114 501,    931 580,    5 583,    4 858,    725,    11 984,    10 899,    1 085,,,50—54岁,    320 548,    277 396,    43 152,    370 939,    325 270,    45 669,    2 210 925,    1 825 389,    385 536,    8 789 319,    6 216 659,    2 572 660
50-54岁,    11 781 406,    8 727 457,    3 053 949,    28 212,    25 574,    2 638,    61 463,    57 169,    4 294,,,  50,    77 252,    64 478,    12 774,    108 858,    93 017,    15 841,    594 898,    468 939,    125 959,    1 937 392,    1 295 481,    641 911
  50,    2 736 939,    1 938 722,    798 217,    6 028,    5 320,    708,    12 511,    11487,    1 024,,,  51,    68 380,    58 310,    10 070,    83 726,    72 737,    10 989,    479 477,    389 749,    89 728,    1 818 245,    1 263 789,    554 456
  51,    2 468 585,    1 801 735,    666 850,    6 105,    5 522,    583,    12 652,    11 628,    1 024,,,  52,    65 820,    57 351,    8 469,    71 759,    63 357,    8 402,    432 760,    360 809,    71 951,    1 781 916,    1 271 154,    510 762
  52,    2 371 771,    1 770 735,    601 036,    6 208,    5 641,    567,    13 308,    12 423,    885,,,  53,    57 829,    51 229,    6 600,    57 615,    51 725,    5 890,    372 910,    318 012,    54 898,    1 675 436,    1 217 537,    457 899
  53,    2 181 246,    1 654 772,    526 474,    5 428,    4 984,    444,    12 028,    11 285,    743,,,  54,    51 267,    46 028,    5 239,    48 981,    44 434,    4 547,    330 880,    287 880,    43 000,    1 576 330,    1 168 698,    407 632
  54,    2 022 865,    1 561 493,    461 372,    4 443,    4 107,    336,    10 964,    10 346,    618,,,55—59岁,    157 750,    145 531,    12 219,    170 611,    158 385,    12 226,    1 210 738,    1 096 307,    114 431,    5 959 363,    4 668 055,    1 291 308
55—59岁,    7 542 659,    6 110 432,    1 432 227,    11 636,    10 916,    720,    32 561,    31 238,    1 323,,,  55,    43 237,    39 259,    3 978,    40 789,    37 261,    3 528,    286 531,    253 250,    33 281,    1 412 095,    1 066 161,    345 934
  55,    1 795 101,    1 407 690,    387 411,    3 406,    3 160,    246,    9 043,    8 599,    444,,,  56,    37 634,    34 739,    2 895,    36 215,    33 503,    2 712,    267 360,    240 672,    26 688,    1 312 488,    1 018 237,    294 251
  56,    1 663 932,    1 336 888,    327 044,    2 695,    2 505,    190,    7 540,    7 232,    308,,,  57,    31 278,    29 093,    2 185,    33 082,    30 789,    2 293,    244 933,    222 938,    21 995,    1 219 870,    963 910,    255 960
  57,    1 537 510,    1 254 708,    282 802,    2 113,    2 003,    110,    6 234,    5 975,    259,,,  58,    24 484,    22 800,    1 684,    29 927,    28 037,    1 890,    211 862,    194 358,    17 504,    1 047 143,    836 709,    210 434
  58,    1 320 322,    1 088 550,    231 772,    1 811,    1 732,    79,    5 095,    4 914,    181,,,  59,    21 117,    19 640,    1 477,    30 598,    28 795,    1 803,    200 052,    185 089,    14 963,    967 767,    783 038,    184 729
  59,    1 225 794,    1 022 596,    203 198,    1 611,    1 516,    95,    4 649,    4 518,    131,,,60—64岁,    70 184,    64 984,    5 200,    147 938,    139 641,    8 297,    779 100,    722 251,    56 849,    3 777 645,    3 130 465,    647 180
60-64岁,    4 798 582,    4 080 228,    718 354,    6 132,    5 867,    265,    17 583,    17 020,    563,,,  60,    19 013,    17 616,    1 397,    32 170,    30 274,    1 896,    190 443,    176 558,    13 885,    916 603,    749 096,    167 507
  60,    1 163 956,    979 040,    184 916,    1 488,    1 414,    74,    4 239,    4 082,    157,,,  61,    14 250,    13 199,    1 051,    28 974,    27 344,    1 630,    160 565,    148 945,    11 620,    786 875,    650 045,    136 830
  61,    995 544,    844 231,    151 313,    1 202,    1 145,    57,    3 678,    3 553,    125,,,  62,    14 198,    13 120,    1 078,    31 581,    29 820,    1 761,    162 100,    150 237,    11 863,    783 817,    651 464,    132 353
  62,    996 622,    849 419,    147 203,    1 270,    1 217,    53,    3 656,    3 561,    95,,,  63,    11 896,    11 042,    854,    28 227,    26 683,    1 544,    138 509,    128 276,    10 233,    669 817,    559 540,    110 277
  63,    852 663,    729 613,    123 050,    1 088,    1 053,    35,    3 126,    3 019,    107,,,  64,    10 827,    10 007,    820,    26 986,    25 520,    1 466,    127 483,    118 235,    9 248,    620 533,    520 320,    100 213
  64,    789 797,    677 925,    111 872,    1 084,    1 038,    46,    2 884,    2 805,    79,,,65岁及以上,    55 895,    50 958,    4 937,    176 794,    165 482,    11 312,    843335,    779 890,    63445,    4 616 814,    3 971 492,    645 322
65岁及以上,    5 722 194,    4 996 032,    726 162,      8 378,    8 058,    320,    20 978,    20 152,    826,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
表5—8全国县6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续06),,,,,,,,,,,,表5—8全国县6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续16),,,,,,,,,,,,
    单位：人,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,,,,,,,,,,,,,
肄业,    84 775 826,    45 390 032,    39 385 794,    9 463,    8 795,    668,    35 475,    31 628,    3 847,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
6—9岁,    102 805,    39 853,    62 952,-,-,-,-,-,-,,,肄业,    94 380,    74 684,    19 696,    1 824 751,    1 333 584,    491 167,    23 180 798,    15 213 619,    7 967 179,    59 630 959,    28 727 722,    30 903 237
  6,    3 882,    1 944,    1 938,-,-,-,-,-,-,,,6—9岁,-,-,-,-,-,-,-,-,-,    102 805,    39 853,    62 952
  7,    11 326,    5 362,    5 964,-,-,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,-,    3 882,    1 944,    1 938
  8,    30 083,    12 372,    17 711,-,-,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,    11 326,    5 362,    5 964
  9,    57 514,    20 175,    37 339,-,-,-,-,-,-,,,  8,-,-,-,-,-,-,-,-,-,    30 083,    12 372,    17 711
10-14岁,    3 664 186,    1 287 374,        2 376 812,-,-,-,-,-,-,,,  9,-,-,-,-,-,-,-,-,-,    57 514,    20 175,    37 339
  10,    136 583,    42 089,    94 494,-,-,-,-,-,-,,,10—14岁,    15,    4,    11,    676,    393,    283,    425 114,    212 858,    212 256,    3 238 381,    1 074 119,    2 164 262
  11,    282 341,    82 851,    199 490,-,-,-,-,-,-,,,  10,-,-,-,-,-,-,-,-,-,    136 583,    42 089,    94 494
