表5—5 全国6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,表5—5全国6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(续10),,,,,,,,,,,,
    单位：人,,,,,,,,,,,,        单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
  23,    280 998,    191 103,    89 895,    103 788,    75 261,    28 527,    79 462,    53 034,    26 428,,,  23,    47 445,    28 743,    18 702,    46 376,    31 631,    14 745,    3 759,    2 323,    1 436,    168,    111,    57
  24,    154 419,    104 925,    49 494,    51 213,    38 528,    12 685,    52 276,    35 234,    17 042,,,  24,    32 027,    18 482,    13 545,    17 507,    11 867,    5 640,    1 302,    768,    534,    94,    46,    48
25-29岁,    254 396,    177 920,    76 476,    58 312,    45 538,    12 774,    109 131,    79 717,    29 414,,,25—29岁,    75 081,    45 027,    30 054,    9 800,    6 418,    3 382,    1 690,    1 025,    665,    382,    195,    187
  25,    92 410,    63 524,    28 886,    23 431,    18 198,    5 233,    37 612,    26 488,    11 124,,,  25,    25 164,    14 710,    10 454,    5 395,    3 650,    1 745,    683,    407,    276,    125,    71,    54
  26,    68 801,    48 120,    20 681,    15 373,    12 031,    3 342,    30 558,    22 256,    8 302,,,  26,    20 242,    12 198,    8 044,    2 025,    1 277,    748,    504,    304,    200,    99,    54,    45
  27,    53 338,    38 242,    15 096,    11 439,    9 087,    2 352,    23 618,    18 025,    5 593,,,  27,    16 734,    10 159,    6 575,    1 145,    731,    414,    323,    203,    120,    79,    37,    42
  28,    24 498,      17 416,    7 082,    5 077,    3 979,    1 098,    10 814,    8 133,    2 681,,,  28,    7 728,    4 780,    2 948,    720,    434,    286,    115,    72,    43,44,    18,    26
  29,    15 349,    10 618,    4 731,    2 992,    2 243,    749,    6 529,    4 815,    1 714,,,  29,    5 213,    3 180,    2 033,    515,    326,    189,    65,    39,    26,    35,    15,    20
30-34岁,    67 962,    47 476,    20 486,    10 011,    7 760,    2 251,    27 789,    20 665,    7 124,,,30—34岁,    27 676,    17 566,    10 110,    1 714,    1 073,    641,    466,    278,    188,    306,    134,    172
  30,    14 823,    10 295,    4 528,    2 381,    1 862,    519,    6 305,    4 696,    1 609,,,  30,    5 646,    3 433,    2 213,    411,    265,    146,    47,    30,    17,    33,    9,    24
  31,    13 180,    9 129,    4 051,    1 774,    1 357,    417,    5 560,    4 129,    1 431,,,  31,    5 386,    3 365,    2 021,    370,    230,    140,    49,    31,    18,    41,    17,    24
  32,    15 267,    10 651,    4 616,    2 252,    1 769,    483,    6 190,    4 625,    1 565,,,  32,    6 350,    3 981,    2 369,    357,    218,    139,    63,    35,    28,    55,    23,    32
  33,    13 684,    9 603,    4 081,    1 972,    1 532,    440,    5 367,    3 975,    1 392,,,  33,    5 652,    3 689,    1 963,    338,    211,    127,    238,    137,    101,    117,    59,    58
  34,    11 008,    7 798,    3 210,    1 632,    1 240,    392,    4 367,    3 240,    1 127,,,  34,    4 642,    3 098,    1 544,    238,    149,    89,    69,    45,    24,    60,    26,    34
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
        单位：人,,,,,,,,,,,,表5—5全国6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(续13),,,,,,,,,,,,
,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,,,,,,,,,,,,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
35-39岁,    28 382,    20 804,    7 578,    3 303,    2 499,    804,    11 393,    8 760,    2 633,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
  35,    9 757,    7 053,    2 704,    1 211,    925,    286,    3 868,    2 937,    931,,,35—39岁,    12 367,    8 795,    3 572,    562,    351,    211,    463,    263,    200,    294,    136,    158
  36,    6 954,    5 042,    1 912,    856,    641,    215,    2 862,    2 187,    675,,,  35,    4 218,    2 931,    1 287,    205,    123,    82,    166,    86,    80,    89,    51,    38
  37,    4 715,    3 477,    1 238,        514,    387,    127,    1 951,    1 518,    433,,,  36,    2 921,    2 041,    880,    158,    96,    62,    102,    58,    44,    55,    19,    36
  38,    3 698,    2 794,    904,    402,    308,    94,    1 506,    1 172,    334,,,  37,    2 036,    1 447,    589,    91,    62,    29,    71,    44,    27,    52,    19,    33
  39,    3 258,    2 438,    820,    320,    238,    82,    1 206,    946,    260,,,  38,    1 613,    1 212,    401,    58,    38,    20,    73,    42,    31,    46,    22,    24
40-44岁,    9 413,    7 324,    2 089,    984,    768,    216,    2 976,    2 443,    533,,,  39,    1 579,    1 164,    415,    50,    32,    18,    51,        33,    18,    52,    25,    27
  40,    3 363,    2 628,    735,    302,    234,    68,    1 094,    876,    218,,,40-44岁,    4 148,    3 337,    811,    268,    164,    104,    728,    429,    299,    309,    183,    126
  41,    2 086,    1 681,    405,    225,    186,    39,    763,    624,    139,,,  40,    1 792,    1 406,    386,    62,    40,    22,    66,    47,    19,    47,    25,    22
  42,    1 838,    1 379,    459,    184,    149,    35,    508,    432,    76,,,  41,    970,    799,    171,    41,    27,    14,    37,    22,    15,    50,    23,    27
  43,    1 302,    969,    333,    148,    105,    43,    361,    300,    61,,,  42,    572,    462,    110,    80,    49,    31,    373,    209,    164,    121,    78,    43
  44,    824,        667,    157,    125,    94,    31,    250,    211,    39,,,  43,    451,    362,    89,    60,    29,    31,    221,    131,    90,    61,    42,    19
45-49岁,    373,    285,    88,    37,    30,    7,    98,    88,    10,,,  44,    363,    308,    55,    25,    19,    6,    31,    20,    11,    30,    15,    15
  45,    107,    82,    25,    12,    10,    2,    28,        24,    4,,,45—49岁,    65,    59,    6,    10,    7,    3,    44,    27,    17,    119,    74,        45
  46,    86,    70,    16,    8,    7,    1,    34,    32,    2,,,  45,    33,    28,    5,    1,    1,    -,    11,    6,    5,    22,    13,    9
  47,    69,    49,    20,    5,    3,    2,    16,    14,    2,,,  46,    16,    16,    -,    1,    -,    1,    6,    3,    3,    21,    12,    9
  48,    62,    45,    17,    6,    5,    1,    8,    7,    1,,,  47,    6,    5,    1,    3,    2,    1,    12,    8,    4,    27,    17,    10
  49,    49,    39,    10,    6,    5,    1,    12,    1 1,    1,,,  48,    6,    6,    -,    4,    3,    1,    9,    5,    4,        29,    19,    10
50-54岁,    231,    172,    59,    8,    6,    2,    17,    15,    2,,,  49,    4,    4,    -,    1,    1,    -,    6,    5,    1,    20,    13,    7
  50,    43,    29,    14,    3,    2,    1,    4,    3,    1,,,50—54岁,    9,    9,    -,    15,    12,    3,    32,    20,    12,    150,    110,    40
  51,    40,    33,    7,    3,    2,    1,    6,    5,    1,,,  50,    3,    3,    -,    -,   -,    -,    6,    3,        3,    27,    18,    9
  52,    53,    35,        18,-,-,-,    3,    3,-,,,  51,    3,    3,    -,    1,    1,    -,    3,    3,    -,    24,    19,    5
  53,    54,        41,    13,    1,    1,-,-,-,-,,,  52,    1,    1,    -,    4,    4,    -,    11,    5,    6,    34,    22,    12
  54,    41,    34,    7,    1,    1,-,    4,    4,-,,,  53,    2,    2,    -,    9,    6,    3,        9,    7,    2,    33,    25,    8
55-59岁,    226,    165,    61,    7,    5,    2,    3,    2,    1,,,  54,     -,    -,    -,    1,    1,    -,    3,    2,    1,    32,    26,    6
  55,    45,    33,    12,    3,    3,-,-,-,-,,,55—59岁,    6,    3,    3,    15,    9,    6,    31,    20,    11,    164,    126,    38
  56,    55,    38,    17,    1,    1,-,-,-,-,,,  55,    1,    1,    -,      1,    1,    -,    8,    5,    3,    32,    23,    9
  57,    53,        39,    14,-,-,-,    2,    2,-,,,  56,    3,    1,    2,    5,    4,    1,    10,    5,    5,    36,    27,    9
  58,    32,    25,    7,    2,    1,    1,-,-,-,,,  57,    2,    1,    1,    5,    2,    3,    6,    4,    2,    38,    30,    8
  59,    41,    30,    11,        1,-,    1,    1,-,    1,,,  58,     -,    -,    -,    1,    -,    1,    2,    2,    -,    27,    22,    5
60-64岁,    136,    115,    21,-,-,-,    2,    2,-,,,  59,     -,    -,    -,    3,    2,    1,    5,    4,    1,    31,    24,    7
  60,    30,    27,    3,-,-,-,    2,    2,-,,,60—64岁,    3,    2,    1,    8,    7,    1,    16,    12,    4,    107,    92,    15
  61,    26,    21,    5,-,-,-,-,-,-,,,  60,    1,    1,    -,    3,    2,    1,    1,    1,    -,    23,    21,    2
  62,    29,    22,    7,-,-,-,-,-,-,,,  61,    -,    -,    -,    1,    1,    -,    1,    1,    -,    24,    19,    5
  63,    27,    24,    3,-,-,-,-,-,-,,,  62,    1,    -,    1,    3,    3,    -,    9,    6,    3,    16,    13,    3
  64,    24,    21,    3,-,-,-,-,-,-,,,  63,    -,    -,    -,    1,    1,    -,    3,    3,    -,    23,    20,    3
65岁及以上,    356,    250,    106,    6,    3,        3,    6,    3,    3,,,  64,    1,    1,    -,    -,     -,    -,    2,    1,    1,    21,    19,    2
,,,,,,,,,,,,65岁及以上,    14,    7,    7,    22,    14,    8,    72,    47,    25,    236,    176,    60
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
毕业,    491 252 141,    282 160 735,    209 091406,    4 615 780,    3 384 964,    1 230 816,    7 803 074,    5 415 431,    2 387 643,,,毕业, 13 881 409,  8 296 187,  5 585 222,    60 299 306,    36 920 478,  23 378 828,    198 733 100,    120 183 226,    78 549 874,    205 919 472,    107 960 449,    97 959 023
6-9岁,    31 271,    16 220,    15 051,-,-,-,-,-,-,,,6—9岁,-,-,-,-,-,-,-,-,-,    31 271,    16 220,    15 051
  6,    2 897,    1 531,    1 366,-,-,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,-,    2 897,    1 531,    1 366
  7,    5 836,    3 035,    2 801,-,-,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,    5 836,    3 035,    2 801
  8,    8 693,    4 524,    4 169,-,-,-,-,-,-,,,  8,-,-,-,-,-,-,-,-,-,    8 693,    4 524,    4 169
  9,    13 845,    7 130,    6 715,-,-,-,-,-,-,,,  9,-,-,-,-,-,-,-,-,-,    13 845,7 1(?)0,    6 715
10-14岁,    6 049 687,    2 611 274,    3 438 413,-,-,-,-,-,-,,,10—14岁,    155,    82,    73,    1 367,    764,    603,    607 262,    306 084,    301 178,    5 440 903,    2 304 344,    3 136 559
  10,    70 619,    34 914,    35 705,-,-,-,-,-,-,,,  10,-,-,-,-,-,-,       -,      -,      -,    70 619,    34 914,    35 705
  11,    307 718,    146 665,    161 053,-,-,-,-,-,-,,,  11,-,-,-,-,-,-,    2 592,    1 349,    1 243,    305 126,    145 316,    159 810
  12,    868 436,    396 119,    472 317,-,-,-,-,-,-,,,  12,-,-,-,-,-,-,    13 244,    6 617,    6 627,    855 192,    389 502,    465 690
  13,    1 636 460,    695 986,    940 474,-,-,-,-,-,-,,,  13,    50,    30,    20,    257,    137,    120,    85 462,    42 546,    42 916,    1 550 691,    653 273,    897 418
  14,    3 166 454,    1 337 590,    1 828 864,-,-,-,-,-,-,,,  14,    105,    52,    53,    1 110,    627,    483,    505 964,    255 572,    250 392,    2 659 275,    1 081 339,    1 577 936
15-19岁,    61 352 074,    30 809 639,    30 542 435,    986,    542,    444,    16 680,    7 590,9090,,,15—19岁,    354 546,  144 344,    210 202,    2 799 258,    1 555 591,    1 243 667,    29 159 310,    16 238 179,    12 921 131,    29 021 294,    12 863 393,    16 157 901
  15,    5 945 594,    2 684 948,    3 260 646,-,-,-,-,-,-,,,  15,    780,    352,    428,    11 542,    6 413,    5 129,    1 717 095,    902 042,    815 053,    4 216 177,    1 776 141,    2 440 036
  16,    9 495 446,    4 595 838,    4 899 608,      26,    13,    13,        175,    87,    88,,,  16,    5 189,    2 089,    3 100,    78 585,44 106,    34 479,    3 914 610,    2 128 784,    1 785 826,    5 496 861,    2 420 759,    3 076 102
  17,    12 970 558,    6 535 898,        6 434 660,    83,    51,    32,    905,    391,    514,,,  17,    25 441,    9 931,    15 510,    347 311,    195 846,    151 465,    6 481 088,    3 589 094,    2 891 994,    6 115 730,    2 740 585,    3 375 145
  18,    15 192 862,    7 802 977,    7 389 885,    207,    105,    102,    3 082,    1 395,    1 687,,,  18,    94 623,    36 621,    58 002,    867 013,    482 073,    384 940,    7 923 975,    4 452 119,    3 471 856,    6 303 962,    2 830 664,    3 473 298
  19,    17 747 614,    9 189 978,    8 557 636,    670,    373,    297,    12 518,    5 717,    6 801,,,  19,    228 513,    95 351,    133 162,    1 494 807,    827 153,    667 654,    9 122 542,    5 166 140,    3 956 402,    6 888 564,    3 095 244,    3 793 320
20-24岁,    95 424 736,    50 077 800,    45 346 936,    518 280,    347 383,    170 897,    1 031 551,    596 193,    435 358,,,20-24岁,  2 272 829,  1 219 569, 1 053 260,    10 435 273,    5 902 080,    4 533 193,    48 039 733,    27 011 972,    21 027 761,    33 127 070,    15 000 603,    18 126 467
  20,    18 825 332,    9 680 354,    9 144 978,    3 202,    1 846,    1 356,    49 264,    23 599,    25 665,,,  20,    366 781,    169 215,    197 566,    1 946 322,    1 077 561,    868 761,    9 325 044,    5 234 219,    4 090 825,    7 134 719,    3 173 914,    3 960 805
  21,    20 276 028,    10 527 152,    9 748 876,    20 578,    12 464,    8 114,    152 529,    79 636,    72 893,,,  21,    471 953,    237 928,    234 025,    2 270 407,    1 263 265,  1 007 142,    9 916 358,    5 551 616,    4 364 742,    7 444 203,    3 382 243,    4 061 960
  22,    18 734 185,    9 867 406,    8 866 779,    84 823,    53748,    31 075,    233 780,    130 915,    102 865,,,  22,    453 692,    245 882,    207 810,    2 045 679,    1 156 122,    889 557,    9 301 326,    5 244 069,    4 057 257,    6 614 885,    3 036 670,    3 578 215
  23,    17 691 526,    9 378 927,    8 312 599,    162 738,    108 821,        53 917,    261 360,    157 051,    104 309,,,  23,    447 930,    256 693,    191 237,    1 844 363,    1 056 897,    787 466,    9 030 087,    5 089 674,    3 940 413,    5 945 048,    2 709 791,    3 235 257
  24,    19 897 665,    10 623 961,    9 273 704,    246 939,    170 504,    76 435,    334 618,    204 992,    129 626,,,  24,    532 473,    309 851,    222 622,    2 328 502,    1 348 235,    980 267,    10 466 918,    5 892 394,    4 574 524,    5 988 215,    2 697 985,    3 290 230
25-29岁,    84 549 909,    45 748 164,    38 801 745,    1 065 648,    769 623,    296 025,    1 866 767,    1 214 083,    652 684,,,25—29岁,  2 425 925,  1 421 885, 1 004 040,  18 648 674,    10 797 348,    7 851 326,    40 808 989,    23 177 514,    17 631 475,    19 733 906,    8 367 711,    11 366 195
  25,    19 665 203,    10535 525,    9 129 678,    269 160,    191 883,    77 277,      373 680,    234 881,    138 799,,,  25,    572 155,    336 232,    235 923,    2 943 056,    1 715 429,    1 227 627,    10 294 584,    5 765 759,    4 528 825,    5 212 568,    2 291 341,    2 921 227
  26,    20 647 011,    11 067 302,    9 579 709,    285 082,    204 579,    80 503,    476 900,    302 637,    174 263,,,  26,    634 276,    368 394,    265 882,    4 031 574,    2 307 671,    1 723 903,    10 421 160,    5 827 349,    4 593 811,    4 798 019,    2 056 672,    2 741 347
  27,    22 151 358,    12 072 466,    10 078 892,    271 674,    199 674,    72 000,    525 010,    346 064,    178 946,,,  27,    641 238,    379 849,    261 389,    5 269 074,    3 056 871,    2 212 203,    10 658 059,    6 080 210,    4 577 849,    4 786 303,    2 009 798,    2 776 505
  28,    12 805 941,    7 020 306,    5 785 635,    139 423,    101 971,    37 452,    282 969,    190 262,    92 707,,,  28,    335 863,    199 383,    136 480,    3 478 322,    2 045 487,    1 432 835,    5 672 699,    3 310 625,    2 362 074,    2 896 665,    1 172 578,    1 724 087
  29,    9 280 396,    5 052 565,    4 227 831,    100 309,    71 516,    28 793,    208 208,    140 239,    67 969,,,  29,    242 393,    138 027,    104 366,    2 926 648,    1 671 890,    1 254 758,    3 762 487,    2 193 571,    1 568 916,    2 040 351,    837 322,    1 203 029
30-34岁,    62 991 668,    36 149 664,    26 842 004,    410 323,    296 349,    113 974,    1 184 325,    838 911,    345 414,,,30—34岁,  1 648 703,    976 383,    672 320,    15 644 453,    9 521 805,    6 122 648,    25 348 759,    15 894 659,    9 454 100,    18 755 105,    8 621 557,    10 133 548
  30,    11 456 140,    6 417 981,    5 038 159,    90 315,    64 860,    25 455,    210 584,    148 445,    62 139,,,  30,    274 703,    161 967,    112 736,    3 583 999,    2 110 484,    1 473 515,    4 544 317,    2 729 962,    1 814 355,    2 752 222,    1 202 263,    1 549 959
  31,    11 086 075,    6 322 527,    4 763 548,    65 057,    46 740,    18 317,    186 524,    134 486,    52 038,,,  31,    263 212,    157 416,    105 796,    3 172 792,    1 906 798,    1 265 994,    4 414 699,    2 722 658,    1 692 041,    2 983 791,    1 354 429,    1 629 362
  32,    14 307 157,    8 268 611,    6 038 546,    84 574,    62 099,    22 475,    257 930,    186 047,    71 883,,,  32,    361 034,    216 975,    144 059,    3 615 348,    2 195 648,    1 419 700,    5 775 758,    3 655 190,    2 120 568,    4 212 513,    1 952 652,    2 259 861
  33,    13 445 234,    7 780 515,    5 664 719,    88 008,    63 871,    24 137,    263 558,    186 599,    76 959,,,  33,    370 801,    220 726,    150 075,    2 930 184,    1 812 457,1 117 727,    5 473 470,    3 497 544,    1 975 926,    4 319 213,    1 999 318,    2 319 895
  34,    12 697 062,    7 360 030,    5 337 032,      82 369,    58 779,    23 590,    265 729,    183 334,    82 395,,,  34,    378 953,    219 299,    159 654,    2 342 130,    1 496 418,    845 712,    5 140 515,    3 289 305,    1 851 210,    4 487 366,    2 112 895,    2 374 471
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,表5—5全国6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(续15),,,,,,,,,,,,
,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,,,,,,,,,,,,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
,,,,,,,,,,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
35-39岁,    58 312 488,    34 331 249,    23 981 239,    287 495,    200 171,    87 324,    1 210 019,    834 273,    375 746,,,35—39岁,    1 715 825,    964 676,    751 149,    5 744 402,    3 985 918,    1 758 484,    22 265 558,    14 396 683,    7 868 875,    27 089 189,    13 949 528,    13 139 661
  35,    13 598 759,    7 969 098,    5 629 661,    76 484,    53 760,    22 724,    284 920,    194 820,    90 100,,,  35,  421 700,    237 831,    183 869,    2 015 683,    1 353 828,    661 855,    5 430 226,    3 492 565,    1 937 661,    5 369 746,    2 636 294,    2 733 452
  36,    12 576 897,    7 370 239,    5 206 658,    63 965,    44 071,    19 894,    266 708,    180 203,    86 505,,,  36,  389 893,    216 228,    173 665,    1 450 695,    1 001 945,    448 750,    4 896 962,    3 134 973,    1 761 989,    5 508 674,    2 792 819,    2 715 855
  37,    11 503 191,    6 783 983,    4 719 208,    52 458,    36 268,    16 190,    227 446,    156 720,    70 726,,,  37,  334 762,    187 176,    147 586,    990 279,    701 681,    288 598,    4 332 913,    2 800 051,    1 532 862,    5 565 333,    2 902 087,    2 663 246
  38,    11 087 230,    6 567 423,    4 519 807,    48 593,    33 733,    14 860,    221 607,    154 565,    67 042,,,  38,  309 665,    173 818,    135 847,    734 775,    529 467,    205 308,    4 120 699,    2 692 258,    1 428 441,    5 651 891,    2 983 582,    2 668 309
  39,    9 546 411,    5 640 506,    3 905 905,    45 995,    32 339,    13 656,    209 338,    147 965,    61 373,,,  39,  259 805,    149 623,    110 182,    552 970,    398 997,    153 973,    3 484 758,    2 276 836,    1 207 922,    4 993 545,    2 634 746,    2 358 799
40-44岁,    41 028 635,    24 693 381,    16 335 254,    359 918,    260 031,    99 887,    863 853,    635 243,    228 610,,,40—44岁,  1 686 403,  1 025 918,    660 485,    2 301 938,    1 590 903,    711 035,    12 360 890,    8 192 580,    4 168 310,    23 455 633,    12 988 706,    10 466 927
  40,    9 997 197,    5 978 927,    4 018 270,    52 953,    38 715,    14 238,    230 284,    166 797,    63 487,,,  40,    313 167,    188 129,    125 038,    571 844,    408 384,    163 460,    3 367 436,    2 222 191,    1 145 245,    5 461 513,    2 954 711,    2 506 802
  41,    8 371 528,    5 017 109,    3 354 419,    46 315,    34 992,    11 323,    185 534,    136 158,    49 376,,,  41,    367 922,    220 262,    147 660,    493 042,    341 237,    151 805,    2 440 392,    1 619 000,    821 392,    4 838 323,    2 665 460,    2 172 863
  42,    7 953 040,    4 793 702,    3 159 338,    50 262,    38 423,    11 839,    170 838,    126 974,    43 864,,,  42,    387 116,    236 850,    150 266,    458 899,    313 636,    145 263,    2 165 661,    1 435 309,    730 352,    4 720 264,    2 642 510,    2 077 754
  43,    7 685 042,    4 647 926,    3 037 116,    83 545,    59 146,    24 399,    150 853,    112 429,    38 424,,,  43,    345 937,    214 047,    131 890,    415 017,    281 728,    133 289,    2 193 001,    1 453 571,    739 430,    4 496 689,    2 527 005,    1 969 684
  44,    7 021 828,    4 255 717,    2 766 111,    126 843,    88 755,    38 088,    126 344,    92 885,    33 459,,,  44,    272 261,    166 630,    105 631,    363 136,    245 918,    117 218,    2 194 400,    1 462 509,    731 891,    3 938 844,    2 199 020,    1 739 824
45-49岁,    28 521 366,    18 014 736,    10 506 630,    609 295,    439 959,    169 336,    519 098,    388 120,    130 978,,,45—49岁,  1 457 734,    887 898,    569 836,    1 820 485,    1 268 052,    552 433,    8 688 759,    5 893 538,    2 795 221,    15 425 995,    9 137 169,    6 288 826
  45,    6 489 525,    3 999 510,    2 490 015,    123 048,    88 523,    34 525,        109 725,    81 059,    28 666,,,  45,    253 146,    149 903,    103 243,    354 762,    239 420,    115 342,    2 116 166,    1 425 597,    690 569,    3 532 678,    2 015 008,    1 517 670
  46,    5 940 711,    3 728 256,    2 212 455,    112 334,    81 633,    30 701,    100 651,    75 176,    25 475,,,  46,    268 261,    158 061,    110 200,    366 309,    250 643,    115 666,    1 912 346,    1 298 685,    613 661,    3 180 810,    1 864 058,    1 316 752
  47,    5 519 336,    3 486 045,    2 033 291,    111 543,    80 472,    31 071,    100 710,    75 194,    25 516,,,  47,    303 606,    182 697,    120 909,    382 740,    265 249,    117 491,    1 709 919,    1 155 797,    554 122,    2 910 818,    1 726 636,    1 184 182
  48,    5 413 177,    3 451 914,    1 961 263,    123 227,    88 041,    35 186,    102 299,    76 452,    25 847,,,  48,    317 649,    196 267,    121 382,    375 612,    266 501,    109 111,    1 566 640,    1 062 339,    504 301,    2 927 750,    1 762 314,    1 165 436
  49,    5 158 617,    3 349 011,    1 809 606,    139 143,    101 290,    37 853,    105 713,    80 239,    25 474,,,  49,    315 072,    200 970,    114 102,    341 062,    246 239,    94 823,    1 383 688,    951 120,    432 568,    2 873 939,    1 769 153,    1 104 786
50-54岁,    20 940 610,    14 307 725,    6 632 885,    690 520,    530 361,    160 159,    510 554,    399 675,    110 879,,,50—54岁,  1 328 740,    914 167,    414 573,    1 126 761,    844 313,    282 448,    4 721 366,    3 414 232,    1 307 134,    12 562 669,    8 204 977,    4 357 692
  50,    4 750 819,    3 123 327,    1 627 492,    150 829,    111 836,    38 993,    107 837,    81 899,    25 938,,,  50,    298 735,    194 434,    104 301,    290 492,    211 572,    78 920,    1 180 562,    819 785,    360 777,    2 722 364,    1 703 801,    1 018 563
  51,    4 358 388,    2 922 537,    1 435 851,    151 189,    115 679,    35 510,    106 419,    81 976,    24 443,,,  51,    280 845,    188 468,    92 377,    240 933,    177 741,    63 192,    996 055,    704 052,    292 003,    2 582 947,    1 654 621,    928 326
  52,    4 233 983,    2 907 907,    1 326 076,    148 223,    115 527,    32 696,    105 889,    83 657,    22 232,,,  52,    276 610,    193 399,    83 211,    220 985,    166 430,    54 555,    928 456,    674 964,    253 492,    2 553 820,    1 673 930,    879 890
  53,    3 928 372,    2 747 574,    1 180 798,    130 247,    101 590,    28 657,    98 565,    78 498,    20 067,,,  53,    251 272,    178 651,    72 621,    195 275,    149 663,    45 612,    838 737,    625 308,    213 429,    2 414 276,    1 613 864,    800 412
  54,    3 669 048,    2 606 380,    1 062 668,    110 032,    85 729,    24 303,    91 844,    73 645,    18 199,,,  54,    221 278,    159 215,    62 063,    179 076,    138 907,    40 169,    777 556,    590 123,    187 433,    2 289 262,    1 558 761,    730 501
55-59岁,    13 836 851,    10 474 333,    3 362 518,      328 202,    256 144,    72 058,    316 820,    259 297,    57 523,,,55—59岁,    621 707,    466 974,    154 733,    731 715,    589 377,    142 338,    3 052 809,    2 484 781,    568 028,    8 785 598,    6 417 760,    2 367 838
  55,    3 287 409,    2 379 931,    907 478,    88 407,    68 610,    19 797,    81 559,    65 543,    16 016,,,  55,    181 619,    132 597,    49 022,    162 794,    128 208,    34 586,    704 946,    547 914,    157 032,    2 068 084,    1 437 059,    631 025
  56,    3 059 021,    2 284 974,    774 047,    73 613,    57 304,    16 309,    71 742,    58 520,    13 222,,,  56,    150 612,    112 884,    37 728,    155 187,    124 300,    30 887,    673 967,    540 600,    133 367,    1 933 900,    1 391 366,    542 534
  57,    2 814 265,    2 146 918,    667 347,    63 208,    48 985,    14 223,    62 419,    51 148,    11 271,,,  57,    120 606,    91 557,    29 049,    147 380,    118 964,    28 416,    622 835,    510 589,    112 246,    1 797 817,    1 325 675,    472 142
  58,    2 419 981,    1 881 160,    538 821,    54 398,    42 814,    11 584,    53 570,    44 378,    9 192,,,  58,    92 054,    70 692,    21 362,    134 567,    109 713,    24 854,    540 880,    452 084,    88 796,    1 544 512,    1 161 479,    383 033
  59,    2 256 175,    1 781 350,    474 825,    48 576,    38 431,    10 145,    47 530,    39 708,    7 822,,,  59,    76 816,    59 244,    17 572,    131 787,    108 192,    23 595,    510 181,    433 594,    76 587,    1 441 285,    1 102 181,    339 104
60-64岁,    8 573 085,    6 896 729,    1 676 356,    172 016,    139 713,    32 303,    157 291,    133 212,    24 079,,,60-64岁,    218 966,    167 159,    51 807,    524 815,    435 557,    89 258,    1 869 929,    1 603 370,    266 559,    5 630 068,    4 417 718,    1 212 350
  60,    2 132 345,    1 693 513,    438 832,    44 769,    35 686,    9 083,    43 120,    36 147,    6973,,,  60,    64 896,    49 764,    15 132,    129 068,    106 265,    22 803,    478 439,    407 642,    70 797,    1 372 053,    1 058 009,    314 044
  61,    1 801 610,    1 440 709,    360 901,    37 566,    30 178,    7 388,    34 949,    29 508,    5 441,,,  61,    47 963,    36 401,    11 562,    110 512,    91 331,    19 181,    395 079,    337 292,    57 787,    1 175 541,    915 999,    259 542
