78.育龄妇女1981年按文化程度分组的生育胎次状况,,,,,,,
,,,,,,,
,,,,,,,
,1 5—4 9岁,,    生育,    生育,  生育,    生育,生育第5胎及
    文化程度,,,,,,,
,育龄妇女人数合计,    未生,  第1眙,    第2胎,  第3胎,  第4胎,第5胎以上
总计,"    159,81 3,119","    147,720,992","    6,982,21 1","    2,925,468","    1,1 73,619","    533,532","    477,297"
大学毕业,"    1,013,867","    956,651","    50,055","    6,317",    526,    1 75,    143
大学肄业,"    391,005","    388,969","    1,628",    304,    57,        17,    30
高中,"    25,084,766","    23,482,362","    1,311,327","    236,884","    39,544","    9,11 7","    5,532"
初中,"    56,777,760","    52,949,277","    2,692,195",783263,"    219,137","    75,562","    58,326"
小学,"    76,545,721","    69,943,733","    2,927,006","    1,898,700","    914,355","    448,661","    413,266"
